Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Machines,Workers,Transport Attachments,Attachments
30,355,294,28227.29,10231.75,16,34,31.02,16.0
30,355,294,28298.54,9957.56,17,35,233.39,14.0
30,355,294,28298.54,9957.56,17,35,241.63,13.0
30,355,294,28298.54,9957.56,17,35,310.81,12.0
30,355,294,28298.54,9957.56,17,35,0.0,18.0
30,355,294,28298.54,9957.56,17,35,31.02,16.0
30,355,294,28375.79,9983.92,16,34,233.39,14.0
30,355,294,28375.79,9983.92,16,34,241.63,13.0
30,355,294,28375.79,9983.92,16,34,310.81,12.0
30,355,294,28375.79,9983.92,16,34,0.0,18.0
30,355,294,28375.79,9983.92,16,34,31.02,16.0
30,355,294,28618.67,9752.49,17,34,233.39,14.0
30,355,294,28618.67,9752.49,17,34,241.63,13.0
30,355,294,28618.67,9752.49,17,34,310.81,12.0
30,355,294,28618.67,9752.49,17,34,0.0,18.0
30,355,294,28618.67,9752.49,17,34,31.02,16.0
30,355,294,28629.12,9655.39,17,34,233.39,14.0
30,355,294,28629.12,9655.39,17,34,241.63,13.0
30,355,294,28629.12,9655.39,17,34,310.81,12.0
30,355,294,28629.12,9655.39,17,34,0.0,18.0
30,355,294,28629.12,9655.39,17,34,31.02,16.0
30,355,294,28641.19,9846.35,17,33,233.39,14.0
30,355,294,28641.19,9846.35,17,33,241.63,13.0
30,355,294,28641.19,9846.35,17,33,310.81,12.0
30,355,294,28641.19,9846.35,17,33,0.0,18.0
30,355,294,28641.19,9846.35,17,33,31.02,16.0
30,355,294,28655.33,9917.66,16,33,233.39,14.0
30,355,294,28655.33,9917.66,16,33,241.63,13.0
30,355,294,28655.33,9917.66,16,33,310.81,12.0
30,355,294,28655.33,9917.66,16,33,0.0,18.0
30,355,294,28655.33,9917.66,16,33,31.02,16.0
30,355,294,28669.92,9912.8,16,33,233.39,14.0
30,355,294,28669.92,9912.8,16,33,241.63,13.0
30,355,294,28669.92,9912.8,16,33,310.81,12.0
30,355,294,28669.92,9912.8,16,33,0.0,18.0
30,355,294,28669.92,9912.8,16,33,31.02,16.0
30,355,295,27103.17,9609.01,17,38,233.39,14.0
30,355,295,27103.17,9609.01,17,38,241.63,13.0
30,355,295,27103.17,9609.01,17,38,310.81,12.0
30,355,295,27103.17,9609.01,17,38,0.0,18.0
30,355,295,27103.17,9609.01,17,38,31.02,16.0
30,355,295,27210.41,9559.25,17,38,233.39,14.0
30,355,295,27210.41,9559.25,17,38,241.63,13.0
30,355,295,27210.41,9559.25,17,38,310.81,12.0
30,355,295,27210.41,9559.25,17,38,0.0,18.0
30,355,295,27210.41,9559.25,17,38,31.02,16.0
30,355,295,27303.19,10892.68,16,36,233.39,14.0
30,355,295,27303.19,10892.68,16,36,241.63,13.0
30,355,295,27303.19,10892.68,16,36,310.81,12.0
30,355,295,27303.19,10892.68,16,36,0.0,18.0
30,355,295,27303.19,10892.68,16,36,31.02,16.0
30,355,295,27365.39,9953.26,17,36,233.39,14.0
30,355,295,27365.39,9953.26,17,36,241.63,13.0
30,355,295,27365.39,9953.26,17,36,310.81,12.0
30,355,295,27365.39,9953.26,17,36,0.0,18.0
30,355,295,27365.39,9953.26,17,36,31.02,16.0
30,355,295,27419.22,9752.33,17,36,233.39,14.0
30,355,295,27419.22,9752.33,17,36,241.63,13.0
30,355,295,27419.22,9752.33,17,36,310.81,12.0
30,355,295,27419.22,9752.33,17,36,0.0,18.0
30,355,295,27419.22,9752.33,17,36,31.02,16.0
30,355,295,27629.49,10612.62,17,34,233.39,14.0
30,355,295,27629.49,10612.62,17,34,241.63,13.0
30,355,295,27629.49,10612.62,17,34,310.81,12.0
30,355,295,27629.49,10612.62,17,34,0.0,18.0
30,355,295,27629.49,10612.62,17,34,31.02,16.0
30,355,295,27701.91,10630.06,17,33,233.39,14.0
30,355,295,27701.91,10630.06,17,33,241.63,13.0
30,355,295,27701.91,10630.06,17,33,310.81,12.0
30,355,295,27701.91,10630.06,17,33,0.0,18.0
30,355,295,27701.91,10630.06,17,33,31.02,16.0
30,355,295,27729.61,10330.85,17,35,233.39,14.0
30,355,295,27729.61,10330.85,17,35,241.63,13.0
30,355,295,27729.61,10330.85,17,35,310.81,12.0
30,355,295,27729.61,10330.85,17,35,0.0,18.0
30,355,295,27729.61,10330.85,17,35,31.02,16.0
30,355,295,28218.48,9960.28,16,34,233.39,14.0
30,355,295,28218.48,9960.28,16,34,241.63,13.0
30,355,295,28218.48,9960.28,16,34,310.81,12.0
30,355,295,28218.48,9960.28,16,34,0.0,18.0
30,355,295,28218.48,9960.28,16,34,31.02,16.0
30,355,295,28237.36,9819.98,17,35,233.39,14.0
30,355,295,28237.36,9819.98,17,35,241.63,13.0
30,355,295,28237.36,9819.98,17,35,310.81,12.0
30,355,295,28237.36,9819.98,17,35,0.0,18.0
30,355,295,28237.36,9819.98,17,35,31.02,16.0
30,355,295,28338.32,9870.64,16,35,233.39,14.0
30,355,295,28338.32,9870.64,16,35,241.63,13.0
30,355,295,28338.32,9870.64,16,35,310.81,12.0
30,355,295,28338.32,9870.64,16,35,0.0,18.0
30,355,295,28338.32,9870.64,16,35,31.02,16.0
30,355,295,28353.18,9866.84,16,35,233.39,14.0
30,355,295,28353.18,9866.84,16,35,241.63,13.0
30,355,295,28353.18,9866.84,16,35,310.81,12.0
30,355,295,28353.18,9866.84,16,35,0.0,18.0
30,355,295,28353.18,9866.84,16,35,31.02,16.0
30,355,295,28425.37,9759.75,16,37,233.39,14.0
30,355,295,28425.37,9759.75,16,37,241.63,13.0
30,355,295,28425.37,9759.75,16,37,310.81,12.0
30,355,295,28425.37,9759.75,16,37,0.0,18.0
30,355,295,28425.37,9759.75,16,37,31.02,16.0
30,355,295,28431.49,9759.75,16,36,233.39,14.0
30,355,295,28431.49,9759.75,16,36,241.63,13.0
30,355,295,28431.49,9759.75,16,36,310.81,12.0
30,355,295,28431.49,9759.75,16,36,0.0,18.0
30,355,295,28431.49,9759.75,16,36,31.02,16.0
30,355,295,28514.6,9643.65,16,38,233.39,14.0
30,355,295,28514.6,9643.65,16,38,241.63,13.0
30,355,295,28514.6,9643.65,16,38,310.81,12.0
30,355,295,28514.6,9643.65,16,38,0.0,18.0
30,355,295,28514.6,9643.65,16,38,31.02,16.0
30,355,295,28537.2,9846.78,16,34,233.39,14.0
30,355,295,28537.2,9846.78,16,34,241.63,13.0
30,355,295,28537.2,9846.78,16,34,310.81,12.0
30,355,295,28537.2,9846.78,16,34,0.0,18.0
30,355,295,28537.2,9846.78,16,34,31.02,16.0
30,355,295,28618.67,9665.57,17,34,233.39,14.0
30,355,295,28618.67,9665.57,17,34,241.63,13.0
30,355,295,28618.67,9665.57,17,34,310.81,12.0
30,355,295,28618.67,9665.57,17,34,0.0,18.0
30,355,295,28618.67,9665.57,17,34,31.02,16.0
30,355,295,28628.23,9637.77,17,34,233.39,14.0
30,355,295,28628.23,9637.77,17,34,241.63,13.0
30,355,295,28628.23,9637.77,17,34,310.81,12.0
30,355,295,28628.23,9637.77,17,34,0.0,18.0
30,355,295,28628.23,9637.77,17,34,31.02,16.0
30,355,295,28785.33,9910.29,16,33,233.39,14.0
30,355,295,28785.33,9910.29,16,33,241.63,13.0
30,355,295,28785.33,9910.29,16,33,310.81,12.0
30,355,295,28785.33,9910.29,16,33,0.0,18.0
30,355,295,28785.33,9910.29,16,33,31.02,16.0
30,355,295,28840.14,9875.3,16,33,233.39,14.0
30,355,295,28840.14,9875.3,16,33,241.63,13.0
30,355,295,28840.14,9875.3,16,33,310.81,12.0
30,355,295,28840.14,9875.3,16,33,0.0,18.0
30,355,295,28840.14,9875.3,16,33,31.02,16.0
30,355,296,27126.13,9481.89,17,38,233.39,14.0
30,355,296,27126.13,9481.89,17,38,241.63,13.0
30,355,296,27126.13,9481.89,17,38,310.81,12.0
30,355,296,27126.13,9481.89,17,38,0.0,18.0
30,355,296,27126.13,9481.89,17,38,31.02,16.0
30,355,296,27162.6,9625.63,17,36,233.39,14.0
30,355,296,27162.6,9625.63,17,36,241.63,13.0
30,355,296,27162.6,9625.63,17,36,310.81,12.0
30,355,296,27162.6,9625.63,17,36,0.0,18.0
30,355,296,27162.6,9625.63,17,36,31.02,16.0
30,355,296,27199.13,9559.25,17,37,233.39,14.0
30,355,296,27199.13,9559.25,17,37,241.63,13.0
30,355,296,27199.13,9559.25,17,37,310.81,12.0
30,355,296,27199.13,9559.25,17,37,0.0,18.0
30,355,296,27199.13,9559.25,17,37,31.02,16.0
30,355,296,27303.19,10858.9,16,36,233.39,14.0
30,355,296,27303.19,10858.9,16,36,241.63,13.0
30,355,296,27303.19,10858.9,16,36,310.81,12.0
30,355,296,27303.19,10858.9,16,36,0.0,18.0
30,355,296,27303.19,10858.9,16,36,31.02,16.0
30,355,296,27377.12,10705.06,16,35,233.39,14.0
30,355,296,27377.12,10705.06,16,35,241.63,13.0
30,355,296,27377.12,10705.06,16,35,310.81,12.0
30,355,296,27377.12,10705.06,16,35,0.0,18.0
30,355,296,27377.12,10705.06,16,35,31.02,16.0
30,355,296,27449.22,10476.94,17,35,233.39,14.0
30,355,296,27449.22,10476.94,17,35,241.63,13.0
30,355,296,27449.22,10476.94,17,35,310.81,12.0
30,355,296,27449.22,10476.94,17,35,0.0,18.0
30,355,296,27449.22,10476.94,17,35,31.02,16.0
30,355,296,27459.22,10597.07,16,35,233.39,14.0
30,355,296,27459.22,10597.07,16,35,241.63,13.0
30,355,296,27459.22,10597.07,16,35,310.81,12.0
30,355,296,27459.22,10597.07,16,35,0.0,18.0
30,355,296,27459.22,10597.07,16,35,31.02,16.0
30,355,296,27459.22,10597.07,16,35,233.39,14.0
30,355,296,27459.22,10597.07,16,35,241.63,13.0
30,355,296,27459.22,10597.07,16,35,310.81,12.0
30,355,296,27459.22,10597.07,16,35,0.0,18.0
30,355,296,27459.22,10597.07,16,35,31.02,16.0
30,355,296,27490.99,10462.47,17,35,233.39,14.0
30,355,296,27490.99,10462.47,17,35,241.63,13.0
30,355,296,27490.99,10462.47,17,35,310.81,12.0
30,355,296,27490.99,10462.47,17,35,0.0,18.0
30,355,296,27490.99,10462.47,17,35,31.02,16.0
30,355,296,27750.87,10541.1,17,34,233.39,14.0
30,355,296,27750.87,10541.1,17,34,241.63,13.0
30,355,296,27750.87,10541.1,17,34,310.81,12.0
30,355,296,27750.87,10541.1,17,34,0.0,18.0
30,355,296,27750.87,10541.1,17,34,31.02,16.0
30,355,296,27819.32,10472.51,16,36,233.39,14.0
30,355,296,27819.32,10472.51,16,36,241.63,13.0
30,355,296,27819.32,10472.51,16,36,310.81,12.0
30,355,296,27819.32,10472.51,16,36,0.0,18.0
30,355,296,27819.32,10472.51,16,36,31.02,16.0
30,355,296,27852.12,10459.44,16,36,233.39,14.0
30,355,296,27852.12,10459.44,16,36,241.63,13.0
30,355,296,27852.12,10459.44,16,36,310.81,12.0
30,355,296,27852.12,10459.44,16,36,0.0,18.0
30,355,296,27852.12,10459.44,16,36,31.02,16.0
30,355,296,28014.69,10383.29,16,34,233.39,14.0
30,355,296,28014.69,10383.29,16,34,241.63,13.0
30,355,296,28014.69,10383.29,16,34,310.81,12.0
30,355,296,28014.69,10383.29,16,34,0.0,18.0
30,355,296,28014.69,10383.29,16,34,31.02,16.0
30,355,296,28058.29,10246.1,16,34,233.39,14.0
30,355,296,28058.29,10246.1,16,34,241.63,13.0
30,355,296,28058.29,10246.1,16,34,310.81,12.0
30,355,296,28058.29,10246.1,16,34,0.0,18.0
30,355,296,28058.29,10246.1,16,34,31.02,16.0
30,355,296,28063.43,10244.37,16,34,233.39,14.0
30,355,296,28063.43,10244.37,16,34,241.63,13.0
30,355,296,28063.43,10244.37,16,34,310.81,12.0
30,355,296,28063.43,10244.37,16,34,0.0,18.0
30,355,296,28063.43,10244.37,16,34,31.02,16.0
30,355,296,28070.29,10129.38,16,34,233.39,14.0
30,355,296,28070.29,10129.38,16,34,241.63,13.0
30,355,296,28070.29,10129.38,16,34,310.81,12.0
30,355,296,28070.29,10129.38,16,34,0.0,18.0
30,355,296,28070.29,10129.38,16,34,31.02,16.0
30,355,296,28315.57,9846.78,16,34,233.39,14.0
30,355,296,28315.57,9846.78,16,34,241.63,13.0
30,355,296,28315.57,9846.78,16,34,310.81,12.0
30,355,296,28315.57,9846.78,16,34,0.0,18.0
30,355,296,28315.57,9846.78,16,34,31.02,16.0
30,355,296,28329.49,9811.69,16,34,233.39,14.0
30,355,296,28329.49,9811.69,16,34,241.63,13.0
30,355,296,28329.49,9811.69,16,34,310.81,12.0
30,355,296,28329.49,9811.69,16,34,0.0,18.0
30,355,296,28329.49,9811.69,16,34,31.02,16.0
30,355,296,28439.49,9755.2,16,38,233.39,14.0
30,355,296,28439.49,9755.2,16,38,241.63,13.0
30,355,296,28439.49,9755.2,16,38,310.81,12.0
30,355,296,28439.49,9755.2,16,38,0.0,18.0
30,355,296,28439.49,9755.2,16,38,31.02,16.0
30,355,296,28449.38,9709.44,16,38,233.39,14.0
30,355,296,28449.38,9709.44,16,38,241.63,13.0
30,355,296,28449.38,9709.44,16,38,310.81,12.0
30,355,296,28449.38,9709.44,16,38,0.0,18.0
30,355,296,28449.38,9709.44,16,38,31.02,16.0
30,355,296,28450.04,9643.65,16,38,233.39,14.0
30,355,296,28450.04,9643.65,16,38,241.63,13.0
30,355,296,28450.04,9643.65,16,38,310.81,12.0
30,355,296,28450.04,9643.65,16,38,0.0,18.0
30,355,296,28450.04,9643.65,16,38,31.02,16.0
30,355,296,28514.6,9629.09,16,38,233.39,14.0
30,355,296,28514.6,9629.09,16,38,241.63,13.0
30,355,296,28514.6,9629.09,16,38,310.81,12.0
30,355,296,28514.6,9629.09,16,38,0.0,18.0
30,355,296,28514.6,9629.09,16,38,31.02,16.0
30,355,296,28807.9,9875.3,16,33,233.39,14.0
30,355,296,28807.9,9875.3,16,33,241.63,13.0
30,355,296,28807.9,9875.3,16,33,310.81,12.0
30,355,296,28807.9,9875.3,16,33,0.0,18.0
30,355,296,28807.9,9875.3,16,33,31.02,16.0
30,355,296,35492.42,6584.65,17,39,233.39,14.0
30,355,296,35492.42,6584.65,17,39,241.63,13.0
30,355,296,35492.42,6584.65,17,39,310.81,12.0
30,355,296,35492.42,6584.65,17,39,0.0,18.0
30,355,296,35492.42,6584.65,17,39,31.02,16.0
30,355,297,26931.13,9922.64,17,36,233.39,14.0
30,355,297,26931.13,9922.64,17,36,241.63,13.0
30,355,297,26931.13,9922.64,17,36,310.81,12.0
30,355,297,26931.13,9922.64,17,36,0.0,18.0
30,355,297,26931.13,9922.64,17,36,31.02,16.0
30,355,297,27125.48,9625.63,17,36,233.39,14.0
30,355,297,27125.48,9625.63,17,36,241.63,13.0
30,355,297,27125.48,9625.63,17,36,310.81,12.0
30,355,297,27125.48,9625.63,17,36,0.0,18.0
30,355,297,27125.48,9625.63,17,36,31.02,16.0
30,355,297,27127.85,9572.52,17,37,233.39,14.0
30,355,297,27127.85,9572.52,17,37,241.63,13.0
30,355,297,27127.85,9572.52,17,37,310.81,12.0
30,355,297,27127.85,9572.52,17,37,0.0,18.0
30,355,297,27127.85,9572.52,17,37,31.02,16.0
30,355,297,27157.74,9540.19,17,37,233.39,14.0
30,355,297,27157.74,9540.19,17,37,241.63,13.0
30,355,297,27157.74,9540.19,17,37,310.81,12.0
30,355,297,27157.74,9540.19,17,37,0.0,18.0
30,355,297,27157.74,9540.19,17,37,31.02,16.0
30,355,297,27320.43,9397.59,17,37,233.39,14.0
