Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
8,90,3,8269.75,1342.06,0.0,6,9,6
8,90,4,8269.12,1394.92,0.0,6,10,6
8,90,4,8269.12,1396.48,0.0,6,10,6
8,90,6,8097.01,1396.48,0.0,6,10,6
8,90,8,8097.01,1396.48,74.15,6,10,5
8,90,8,8399.47,1324.12,0.0,6,10,6
8,90,8,8458.41,1300.3,0.0,6,10,6
8,90,12,8859.51,1431.29,0.0,5,10,6
8,90,12,9001.58,1570.54,0.0,5,9,6
8,90,12,9054.21,1514.05,0.0,5,9,6
8,90,14,8984.59,1900.09,0.0,5,9,6
8,90,14,9091.61,1639.14,0.0,5,8,6
8,90,15,9050.06,1831.66,0.0,5,8,6
8,90,18,8981.99,1752.37,0.0,5,9,6
8,90,19,8821.68,1811.99,0.0,5,10,6
8,90,23,8491.45,1820.48,0.0,5,10,6
8,90,24,8443.31,1559.2,0.0,5,10,6
8,90,26,8384.36,1820.09,0.0,5,11,6
8,90,32,7080.43,2023.63,0.0,5,8,6
8,90,33,6964.64,2023.63,0.0,5,8,6
8,90,34,6865.38,2023.63,0.0,5,8,6
8,90,35,6804.59,2023.63,0.0,5,8,6
8,90,37,7691.93,1722.69,74.15,4,10,5
8,90,37,7696.07,1694.62,0.0,5,9,6
8,90,37,7794.65,1694.62,74.15,5,10,5
8,90,37,7983.52,1363.35,0.0,6,10,6
8,90,37,8774.87,1284.85,74.15,4,11,5
8,90,38,7572.85,1523.18,0.0,5,10,6
8,90,38,7696.07,1523.18,0.0,5,9,6
8,90,38,7798.41,1603.09,74.15,5,9,5
8,90,38,7852.87,1361.54,74.15,6,10,5
8,90,38,7949.99,1424.14,0.0,5,10,6
8,90,39,7248.1,1109.94,0.0,5,9,6
8,90,39,7697.62,1603.09,74.15,5,9,5
8,90,39,7752.77,1597.84,74.15,6,9,5
8,90,39,7767.06,1774.58,0.0,4,9,6
8,90,39,7798.41,1603.09,0.0,4,9,6
8,90,39,7852.87,1422.33,74.15,5,10,5
8,90,39,8072.75,1247.92,74.15,5,10,5
8,90,40,7545.26,1136.56,74.15,5,10,5
8,90,40,7811.79,1046.17,0.0,5,10,6
8,90,40,8205.2,1323.12,74.15,6,9,5
8,90,41,7139.82,1604.98,74.15,6,11,5
8,90,41,7199.15,1465.81,74.15,5,10,5
8,90,41,7304.08,1215.74,74.15,5,11,5
8,90,41,7366.67,1046.24,0.0,6,9,6
8,90,41,7366.67,1046.24,74.15,6,9,5
