Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Machines,Workers,Transport Attachments,Attachments
8,90,39,7008.01,1240.87,6,8,0.0,6.0
8,90,39,7008.01,1240.87,6,8,74.15,5.0
8,90,39,7183.03,1023.72,5,9,0.0,6.0
8,90,39,7183.03,1023.72,5,9,74.15,5.0
8,90,39,7206.98,1023.72,6,8,0.0,6.0
8,90,39,7206.98,1023.72,6,8,74.15,5.0
8,90,39,7431.11,1021.71,6,8,0.0,6.0
8,90,39,7431.11,1021.71,6,8,74.15,5.0
8,90,39,7431.11,1021.71,6,8,0.0,6.0
8,90,39,7431.11,1021.71,6,8,74.15,5.0
8,90,39,7550.83,1020.73,5,9,0.0,6.0
8,90,39,7550.83,1020.73,5,9,74.15,5.0
8,90,39,9023.5,412.73,6,11,0.0,6.0
8,90,39,9023.5,412.73,6,11,74.15,5.0
8,90,40,5616.82,2402.58,6,9,0.0,6.0
8,90,40,5616.82,2402.58,6,9,74.15,5.0
8,90,40,6683.14,1787.47,5,10,0.0,6.0
8,90,40,6683.14,1787.47,5,10,74.15,5.0
8,90,40,6683.14,1787.47,5,10,0.0,6.0
8,90,40,6683.14,1787.47,5,10,74.15,5.0
8,90,40,6768.7,1782.09,5,10,0.0,6.0
8,90,40,6768.7,1782.09,5,10,74.15,5.0
8,90,40,6814.01,1336.89,5,9,0.0,6.0
8,90,40,6814.01,1336.89,5,9,74.15,5.0
8,90,40,6884.61,1201.85,5,10,0.0,6.0
8,90,40,6884.61,1201.85,5,10,74.15,5.0
8,90,40,6897.4,1176.87,6,9,0.0,6.0
8,90,40,6897.4,1176.87,6,9,74.15,5.0
8,90,40,6912.27,1513.26,6,8,0.0,6.0
8,90,40,6912.27,1513.26,6,8,74.15,5.0
8,90,40,6965.01,1122.1,5,10,0.0,6.0
8,90,40,6965.01,1122.1,5,10,74.15,5.0
8,90,40,7024.45,977.45,5,10,0.0,6.0
8,90,40,7024.45,977.45,5,10,74.15,5.0
8,90,40,7080.57,1114.96,6,8,0.0,6.0
8,90,40,7080.57,1114.96,6,8,74.15,5.0
8,90,40,7160.48,832.61,5,11,0.0,6.0
8,90,40,7160.48,832.61,5,11,74.15,5.0
8,90,40,7160.48,832.61,5,11,0.0,6.0
8,90,40,7160.48,832.61,5,11,74.15,5.0
8,90,40,7248.87,1021.71,6,8,0.0,6.0
8,90,40,7248.87,1021.71,6,8,74.15,5.0
8,90,40,7320.81,1014.15,5,8,0.0,6.0
8,90,40,7320.81,1014.15,5,8,74.15,5.0
8,90,40,7334.85,887.62,6,10,0.0,6.0
8,90,40,7334.85,887.62,6,10,74.15,5.0
8,90,40,7351.93,887.62,6,9,0.0,6.0
8,90,40,7351.93,887.62,6,9,74.15,5.0
8,90,40,7393.17,978.42,5,9,0.0,6.0
8,90,40,7393.17,978.42,5,9,74.15,5.0
8,90,40,7607.68,844.74,6,10,0.0,6.0
8,90,40,7607.68,844.74,6,10,74.15,5.0
8,90,40,7726.02,832.34,6,9,0.0,6.0
8,90,40,7726.02,832.34,6,9,74.15,5.0
8,90,40,8995.71,1199.62,4,11,0.0,6.0
8,90,40,8995.71,1199.62,4,11,74.15,5.0
8,90,40,9023.5,384.66,6,11,0.0,6.0
8,90,40,9023.5,384.66,6,11,74.15,5.0
8,90,41,5596.77,2402.58,6,9,0.0,6.0
8,90,41,5596.77,2402.58,6,9,74.15,5.0
8,90,41,6683.14,1735.57,5,10,0.0,6.0
8,90,41,6683.14,1735.57,5,10,74.15,5.0
8,90,41,6716.7,1549.09,6,9,0.0,6.0
8,90,41,6716.7,1549.09,6,9,74.15,5.0
8,90,41,6716.7,1549.09,6,9,0.0,6.0
8,90,41,6716.7,1549.09,6,9,74.15,5.0
8,90,41,6864.18,1232.82,5,10,0.0,6.0
8,90,41,6864.18,1232.82,5,10,74.15,5.0
8,90,41,6897.4,1122.42,6,9,0.0,6.0
8,90,41,6897.4,1122.42,6,9,74.15,5.0
8,90,41,6912.27,1403.07,6,8,0.0,6.0
8,90,41,6912.27,1403.07,6,8,74.15,5.0
8,90,41,6990.21,995.03,6,11,0.0,6.0
8,90,41,6990.21,995.03,6,11,74.15,5.0
8,90,41,7021.01,992.72,6,11,0.0,6.0
8,90,41,7021.01,992.72,6,11,74.15,5.0
8,90,41,7045.53,1294.22,5,8,0.0,6.0
8,90,41,7045.53,1294.22,5,8,74.15,5.0
8,90,41,7080.57,1023.72,6,8,0.0,6.0
8,90,41,7080.57,1023.72,6,8,74.15,5.0
8,90,41,7201.53,680.21,6,11,0.0,6.0
8,90,41,7201.53,680.21,6,11,74.15,5.0
8,90,41,7204.11,915.76,5,8,0.0,6.0
8,90,41,7204.11,915.76,5,8,74.15,5.0
8,90,41,7525.73,844.74,6,10,0.0,6.0
8,90,41,7525.73,844.74,6,10,74.15,5.0
8,90,41,7533.51,864.11,5,10,0.0,6.0
8,90,41,7533.51,864.11,5,10,74.15,5.0
8,90,41,7607.68,803.5,6,10,0.0,6.0
8,90,41,7607.68,803.5,6,10,74.15,5.0
8,90,41,7747.28,796.73,5,9,0.0,6.0
8,90,41,7747.28,796.73,5,9,74.15,5.0
8,90,41,9023.5,361.84,6,11,0.0,6.0
8,90,41,9023.5,361.84,6,11,74.15,5.0
8,90,42,6038.63,2402.58,6,8,0.0,6.0
8,90,42,6038.63,2402.58,6,8,74.15,5.0
8,90,42,6675.15,1521.04,6,9,0.0,6.0
8,90,42,6675.15,1521.04,6,9,74.15,5.0
8,90,42,6711.86,1513.06,5,10,0.0,6.0
8,90,42,6711.86,1513.06,5,10,74.15,5.0
8,90,42,6789.79,1293.64,5,10,0.0,6.0
8,90,42,6789.79,1293.64,5,10,74.15,5.0
8,90,42,6814.33,1277.71,5,10,0.0,6.0
8,90,42,6814.33,1277.71,5,10,74.15,5.0
8,90,42,6815.31,1203.74,6,10,0.0,6.0
8,90,42,6815.31,1203.74,6,10,74.15,5.0
8,90,42,6841.85,1172.09,5,11,0.0,6.0
8,90,42,6841.85,1172.09,5,11,74.15,5.0
8,90,42,6857.01,1172.09,5,10,0.0,6.0
8,90,42,6857.01,1172.09,5,10,74.15,5.0
8,90,42,6857.01,1172.09,5,10,0.0,6.0
8,90,42,6857.01,1172.09,5,10,74.15,5.0
8,90,42,6902.56,1098.68,6,11,0.0,6.0
8,90,42,6902.56,1098.68,6,11,74.15,5.0
8,90,42,6947.14,1314.96,5,8,0.0,6.0
8,90,42,6947.14,1314.96,5,8,74.15,5.0
8,90,42,6971.93,992.72,6,11,0.0,6.0
8,90,42,6971.93,992.72,6,11,74.15,5.0
8,90,42,6990.21,980.39,6,11,0.0,6.0
8,90,42,6990.21,980.39,6,11,74.15,5.0
8,90,42,7043.39,1122.22,6,9,0.0,6.0
8,90,42,7043.39,1122.22,6,9,74.15,5.0
8,90,42,7045.53,1170.52,5,8,0.0,6.0
8,90,42,7045.53,1170.52,5,8,74.15,5.0
8,90,42,7122.66,1134.26,5,8,0.0,6.0
8,90,42,7122.66,1134.26,5,8,74.15,5.0
8,90,42,7149.88,917.75,6,11,0.0,6.0
8,90,42,7149.88,917.75,6,11,74.15,5.0
8,90,42,7221.11,1431.91,4,8,0.0,6.0
8,90,42,7221.11,1431.91,4,8,74.15,5.0
8,90,42,7250.66,1397.43,4,8,0.0,6.0
8,90,42,7250.66,1397.43,4,8,74.15,5.0
8,90,42,7275.89,781.04,5,10,0.0,6.0
8,90,42,7275.89,781.04,5,10,74.15,5.0
8,90,42,7325.68,624.06,6,11,0.0,6.0
8,90,42,7325.68,624.06,6,11,74.15,5.0
8,90,42,7519.77,864.12,5,9,0.0,6.0
8,90,42,7519.77,864.12,5,9,74.15,5.0
8,90,42,7536.34,739.81,6,10,0.0,6.0
8,90,42,7536.34,739.81,6,10,74.15,5.0
8,90,42,7693.35,864.11,5,9,0.0,6.0
8,90,42,7693.35,864.11,5,9,74.15,5.0
8,90,42,7848.21,728.38,6,9,0.0,6.0
8,90,42,7848.21,728.38,6,9,74.15,5.0
8,90,42,7939.4,757.03,5,9,0.0,6.0
8,90,42,7939.4,757.03,5,9,74.15,5.0
8,90,43,6612.6,1475.32,5,10,0.0,6.0
8,90,43,6612.6,1475.32,5,10,74.15,5.0
8,90,43,6675.15,1490.62,6,9,0.0,6.0
8,90,43,6675.15,1490.62,6,9,74.15,5.0
8,90,43,6693.16,1439.06,5,9,0.0,6.0
8,90,43,6693.16,1439.06,5,9,74.15,5.0
8,90,43,6711.86,1405.89,5,10,0.0,6.0
8,90,43,6711.86,1405.89,5,10,74.15,5.0
8,90,43,6783.18,1277.71,5,9,0.0,6.0
8,90,43,6783.18,1277.71,5,9,74.15,5.0
8,90,43,6783.18,1277.71,5,9,0.0,6.0
8,90,43,6783.18,1277.71,5,9,74.15,5.0
8,90,43,6789.79,1232.82,5,10,0.0,6.0
8,90,43,6789.79,1232.82,5,10,74.15,5.0
8,90,43,6804.86,1172.09,5,11,0.0,6.0
8,90,43,6804.86,1172.09,5,11,74.15,5.0
8,90,43,6815.31,1160.61,6,10,0.0,6.0
8,90,43,6815.31,1160.61,6,10,74.15,5.0
8,90,43,6857.46,977.45,5,11,0.0,6.0
8,90,43,6857.46,977.45,5,11,74.15,5.0
8,90,43,6895.74,1597.09,6,8,0.0,6.0
8,90,43,6895.74,1597.09,6,8,74.15,5.0
8,90,43,6907.97,1086.06,6,10,0.0,6.0
8,90,43,6907.97,1086.06,6,10,74.15,5.0
8,90,43,6912.17,1377.02,5,8,0.0,6.0
8,90,43,6912.17,1377.02,5,8,74.15,5.0
8,90,43,7000.59,1222.21,4,10,0.0,6.0
8,90,43,7000.59,1222.21,4,10,74.15,5.0
8,90,43,7022.7,1283.67,5,8,0.0,6.0
8,90,43,7022.7,1283.67,5,8,74.15,5.0
8,90,43,7024.27,1065.18,5,8,0.0,6.0
8,90,43,7024.27,1065.18,5,8,74.15,5.0
8,90,43,7044.48,1035.38,6,8,0.0,6.0
8,90,43,7044.48,1035.38,6,8,74.15,5.0
8,90,43,7070.09,968.01,6,12,0.0,6.0
8,90,43,7070.09,968.01,6,12,74.15,5.0
8,90,43,7099.97,984.18,6,8,0.0,6.0
8,90,43,7099.97,984.18,6,8,74.15,5.0
8,90,43,7104.93,957.57,6,12,0.0,6.0
8,90,43,7104.93,957.57,6,12,74.15,5.0
8,90,43,7128.27,991.34,5,9,0.0,6.0
8,90,43,7128.27,991.34,5,9,74.15,5.0
8,90,43,7132.78,915.76,5,8,0.0,6.0
8,90,43,7132.78,915.76,5,8,74.15,5.0
8,90,43,7170.73,624.06,6,11,0.0,6.0
8,90,43,7170.73,624.06,6,11,74.15,5.0
8,90,43,7216.18,850.86,6,8,0.0,6.0
8,90,43,7216.18,850.86,6,8,74.15,5.0
8,90,43,7216.18,850.86,6,8,0.0,6.0
8,90,43,7216.18,850.86,6,8,74.15,5.0
8,90,43,7240.29,732.1,5,11,0.0,6.0
8,90,43,7240.29,732.1,5,11,74.15,5.0
8,90,43,7263.35,993.17,4,10,0.0,6.0
8,90,43,7263.35,993.17,4,10,74.15,5.0
8,90,43,7272.62,821.59,5,10,0.0,6.0
8,90,43,7272.62,821.59,5,10,74.15,5.0
8,90,43,7272.62,821.59,5,10,0.0,6.0
8,90,43,7272.62,821.59,5,10,74.15,5.0
8,90,43,7378.72,804.45,6,9,0.0,6.0
8,90,43,7378.72,804.45,6,9,74.15,5.0
8,90,43,7398.29,1101.06,4,8,0.0,6.0
8,90,43,7398.29,1101.06,4,8,74.15,5.0
8,90,43,7524.74,768.1,5,10,0.0,6.0
8,90,43,7524.74,768.1,5,10,74.15,5.0
8,90,43,7525.73,751.61,6,10,0.0,6.0
8,90,43,7525.73,751.61,6,10,74.15,5.0
8,90,43,7608.66,758.21,5,10,0.0,6.0
8,90,43,7608.66,758.21,5,10,74.15,5.0
8,90,43,7632.61,758.21,5,9,0.0,6.0
8,90,43,7632.61,758.21,5,9,74.15,5.0
8,90,43,7745.3,675.75,5,10,0.0,6.0
8,90,43,7745.3,675.75,5,10,74.15,5.0
8,90,43,7848.21,662.69,6,9,0.0,6.0
8,90,43,7848.21,662.69,6,9,74.15,5.0
8,90,43,7918.89,619.61,5,10,0.0,6.0
8,90,43,7918.89,619.61,5,10,74.15,5.0
8,90,44,6523.52,1185.04,6,9,0.0,6.0
8,90,44,6523.52,1185.04,6,9,74.15,5.0
8,90,44,6664.13,1420.0,6,8,0.0,6.0
8,90,44,6664.13,1420.0,6,8,74.15,5.0
8,90,44,6673.56,1046.26,6,10,0.0,6.0
8,90,44,6673.56,1046.26,6,10,74.15,5.0
8,90,44,6693.16,1393.87,5,9,0.0,6.0
8,90,44,6693.16,1393.87,5,9,74.15,5.0
8,90,44,6711.86,1383.64,5,10,0.0,6.0
8,90,44,6711.86,1383.64,5,10,74.15,5.0
8,90,44,6719.36,1278.18,5,8,0.0,6.0
8,90,44,6719.36,1278.18,5,8,74.15,5.0
8,90,44,6726.76,977.45,5,11,0.0,6.0
8,90,44,6726.76,977.45,5,11,74.15,5.0
8,90,44,6814.33,1172.94,5,10,0.0,6.0
8,90,44,6814.33,1172.94,5,10,74.15,5.0
8,90,44,6817.76,1113.76,6,9,0.0,6.0
8,90,44,6817.76,1113.76,6,9,74.15,5.0
8,90,44,6893.28,1258.19,5,8,0.0,6.0
8,90,44,6893.28,1258.19,5,8,74.15,5.0
8,90,44,6935.12,1276.6,4,9,0.0,6.0
8,90,44,6935.12,1276.6,4,9,74.15,5.0
8,90,44,6953.85,1222.21,4,10,0.0,6.0
8,90,44,6953.85,1222.21,4,10,74.15,5.0
8,90,44,7003.23,1276.6,4,8,0.0,6.0
8,90,44,7003.23,1276.6,4,8,74.15,5.0
8,90,44,7003.23,1276.6,4,8,0.0,6.0
8,90,44,7003.23,1276.6,4,8,74.15,5.0
8,90,44,7023.09,1222.21,4,8,0.0,6.0
8,90,44,7023.09,1222.21,4,8,74.15,5.0
8,90,44,7023.09,1222.21,4,8,0.0,6.0
8,90,44,7023.09,1222.21,4,8,74.15,5.0
8,90,44,7024.27,1042.36,5,8,0.0,6.0
8,90,44,7024.27,1042.36,5,8,74.15,5.0
8,90,44,7032.59,968.01,6,12,0.0,6.0
8,90,44,7032.59,968.01,6,12,74.15,5.0
8,90,44,7050.92,1007.31,6,8,0.0,6.0
8,90,44,7050.92,1007.31,6,8,74.15,5.0
8,90,44,7099.97,842.08,6,8,0.0,6.0
8,90,44,7099.97,842.08,6,8,74.15,5.0
8,90,44,7117.57,943.98,5,8,0.0,6.0
8,90,44,7117.57,943.98,5,8,74.15,5.0
8,90,44,7178.75,904.06,5,10,0.0,6.0
8,90,44,7178.75,904.06,5,10,74.15,5.0
8,90,44,7209.11,821.59,5,10,0.0,6.0
8,90,44,7209.11,821.59,5,10,74.15,5.0
8,90,44,7253.77,573.34,6,11,0.0,6.0
8,90,44,7253.77,573.34,6,11,74.15,5.0
8,90,44,7253.77,653.37,5,11,0.0,6.0
8,90,44,7253.77,653.37,5,11,74.15,5.0
8,90,44,7311.81,833.23,5,9,0.0,6.0
8,90,44,7311.81,833.23,5,9,74.15,5.0
8,90,44,7353.38,751.61,6,10,0.0,6.0
8,90,44,7353.38,751.61,6,10,74.15,5.0
8,90,44,7358.46,768.1,5,10,0.0,6.0
8,90,44,7358.46,768.1,5,10,74.15,5.0
8,90,44,7378.47,800.38,5,9,0.0,6.0
8,90,44,7378.47,800.38,5,9,74.15,5.0
8,90,44,7379.0,739.81,6,10,0.0,6.0
8,90,44,7379.0,739.81,6,10,74.15,5.0
8,90,44,7380.12,858.94,4,9,0.0,6.0
8,90,44,7380.12,858.94,4,9,74.15,5.0
8,90,44,7526.86,716.53,6,8,0.0,6.0
8,90,44,7526.86,716.53,6,8,74.15,5.0
8,90,44,7587.19,915.05,4,8,0.0,6.0
8,90,44,7587.19,915.05,4,8,74.15,5.0
8,90,44,7782.45,757.03,5,9,0.0,6.0
8,90,44,7782.45,757.03,5,9,74.15,5.0
8,90,45,6523.52,1135.69,6,9,0.0,6.0
8,90,45,6523.52,1135.69,6,9,74.15,5.0
8,90,45,6636.09,1329.08,5,8,0.0,6.0
8,90,45,6636.09,1329.08,5,8,74.15,5.0
8,90,45,6646.28,977.45,6,11,0.0,6.0
8,90,45,6646.28,977.45,6,11,74.15,5.0
8,90,45,6646.32,1046.26,6,10,0.0,6.0
8,90,45,6646.32,1046.26,6,10,74.15,5.0
8,90,45,6682.61,977.45,5,11,0.0,6.0
8,90,45,6682.61,977.45,5,11,74.15,5.0
8,90,45,6741.46,1074.82,6,9,0.0,6.0
8,90,45,6741.46,1074.82,6,9,74.15,5.0
8,90,45,6783.18,1203.56,5,9,0.0,6.0
8,90,45,6783.18,1203.56,5,9,74.15,5.0
8,90,45,6783.18,1203.56,5,9,0.0,6.0
8,90,45,6783.18,1203.56,5,9,74.15,5.0
8,90,45,6901.49,1283.67,4,8,0.0,6.0
8,90,45,6901.49,1283.67,4,8,74.15,5.0
8,90,45,6909.5,1276.6,4,9,0.0,6.0
8,90,45,6909.5,1276.6,4,9,74.15,5.0
8,90,45,6957.57,1216.95,5,8,0.0,6.0
8,90,45,6957.57,1216.95,5,8,74.15,5.0
8,90,45,6957.57,1216.95,5,8,0.0,6.0
8,90,45,6957.57,1216.95,5,8,74.15,5.0
8,90,45,7003.23,1222.21,4,8,0.0,6.0
8,90,45,7003.23,1222.21,4,8,74.15,5.0
8,90,45,7091.99,845.57,6,11,0.0,6.0
8,90,45,7091.99,845.57,6,11,74.15,5.0
8,90,45,7117.57,919.93,5,8,0.0,6.0
8,90,45,7117.57,919.93,5,8,74.15,5.0
8,90,45,7132.25,832.94,5,10,0.0,6.0
8,90,45,7132.25,832.94,5,10,74.15,5.0
8,90,45,7132.25,832.94,5,10,0.0,6.0
8,90,45,7132.25,832.94,5,10,74.15,5.0
8,90,45,7163.54,739.81,5,10,0.0,6.0
8,90,45,7163.54,739.81,5,10,74.15,5.0
8,90,45,7179.07,831.24,5,9,0.0,6.0
8,90,45,7179.07,831.24,5,9,74.15,5.0
8,90,45,7253.96,1175.72,4,9,0.0,6.0
8,90,45,7253.96,1175.72,4,9,74.15,5.0
8,90,45,7253.96,1175.72,4,9,0.0,6.0
8,90,45,7253.96,1175.72,4,9,74.15,5.0
8,90,45,7280.4,612.57,6,9,0.0,6.0
8,90,45,7280.4,612.57,6,9,74.15,5.0
8,90,45,7311.81,942.35,4,9,0.0,6.0
8,90,45,7311.81,942.35,4,9,74.15,5.0
8,90,45,7311.81,942.35,4,9,0.0,6.0
8,90,45,7311.81,942.35,4,9,74.15,5.0
8,90,45,7331.01,1131.47,4,8,0.0,6.0
8,90,45,7331.01,1131.47,4,8,74.15,5.0
8,90,45,7346.78,889.84,4,9,0.0,6.0
8,90,45,7346.78,889.84,4,9,74.15,5.0
8,90,45,7369.56,858.94,4,9,0.0,6.0
8,90,45,7369.56,858.94,4,9,74.15,5.0
8,90,45,7375.24,841.61,5,8,0.0,6.0
8,90,45,7375.24,841.61,5,8,74.15,5.0
8,90,45,7378.47,772.53,5,9,0.0,6.0
8,90,45,7378.47,772.53,5,9,74.15,5.0
8,90,45,7414.41,761.34,5,9,0.0,6.0
8,90,45,7414.41,761.34,5,9,74.15,5.0
8,90,45,7425.09,581.81,5,11,0.0,6.0
8,90,45,7425.09,581.81,5,11,74.15,5.0
8,90,45,7468.95,647.52,6,8,0.0,6.0
8,90,45,7468.95,647.52,6,8,74.15,5.0
8,90,45,7471.67,705.7,5,10,0.0,6.0
8,90,45,7471.67,705.7,5,10,74.15,5.0
8,90,45,7681.51,657.73,5,10,0.0,6.0
8,90,45,7681.51,657.73,5,10,74.15,5.0
8,90,45,7725.47,616.63,5,10,0.0,6.0
8,90,45,7725.47,616.63,5,10,74.15,5.0
8,90,46,6505.94,1336.16,6,9,0.0,6.0
8,90,46,6505.94,1336.16,6,9,74.15,5.0
8,90,46,6626.52,1333.05,5,9,0.0,6.0
8,90,46,6626.52,1333.05,5,9,74.15,5.0
8,90,46,6635.71,1046.26,6,10,0.0,6.0
8,90,46,6635.71,1046.26,6,10,74.15,5.0
8,90,46,6636.09,1275.08,5,8,0.0,6.0
8,90,46,6636.09,1275.08,5,8,74.15,5.0
8,90,46,6640.21,977.45,6,11,0.0,6.0
8,90,46,6640.21,977.45,6,11,74.15,5.0
8,90,46,6670.29,977.45,5,11,0.0,6.0
8,90,46,6670.29,977.45,5,11,74.15,5.0
8,90,46,6675.11,1104.35,6,9,0.0,6.0
8,90,46,6675.11,1104.35,6,9,74.15,5.0
8,90,46,6677.48,1136.97,5,8,0.0,6.0
8,90,46,6677.48,1136.97,5,8,74.15,5.0
8,90,46,6682.61,960.42,6,11,0.0,6.0
8,90,46,6682.61,960.42,6,11,74.15,5.0
8,90,46,6682.61,960.42,6,11,0.0,6.0
8,90,46,6682.61,960.42,6,11,74.15,5.0
8,90,46,6719.21,1071.9,6,9,0.0,6.0
8,90,46,6719.21,1071.9,6,9,74.15,5.0
