Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
9,67,5,5400.74,844.32,13.42,5,9,8
9,67,5,5423.24,789.02,13.42,5,9,8
9,67,5,5497.45,854.53,13.42,5,8,8
9,67,5,5566.06,797.15,13.42,4,8,8
9,67,5,5600.33,708.84,13.42,5,8,8
9,67,6,5120.14,811.5,13.42,5,9,8
9,67,6,5142.06,926.2,13.42,5,8,8
9,67,6,5273.41,789.02,13.42,5,9,8
9,67,6,5497.85,708.84,13.42,5,9,8
9,67,6,5501.63,734.81,13.42,5,8,8
9,67,6,5538.69,797.15,13.42,4,8,8
9,67,6,5683.71,713.72,13.42,4,8,8
9,67,7,5013.89,1340.26,13.42,5,9,8
9,67,7,5039.14,811.5,13.42,5,10,8
9,67,7,5120.14,783.48,13.42,5,9,8
9,67,7,5214.75,846.93,13.42,5,8,8
9,67,7,5266.23,669.3,13.42,5,9,8
9,67,7,5445.39,708.84,13.42,5,8,8
9,67,7,5457.69,797.15,13.42,4,8,8
9,67,7,5466.1,1323.85,13.42,5,7,8
9,67,7,5586.01,583.7,13.42,4,8,8
9,67,8,4877.86,1321.15,13.42,5,8,8
9,67,8,4898.89,1286.98,13.42,5,8,8
9,67,8,5094.18,1061.62,13.42,5,9,8
9,67,8,5117.27,730.42,13.42,5,9,8
9,67,8,5246.19,720.44,13.42,5,8,8
9,67,8,5266.59,667.36,13.42,5,9,8
9,67,8,5297.61,1342.27,13.42,5,7,8
9,67,8,5321.62,606.52,13.42,5,9,8
9,67,8,5332.33,583.7,13.42,4,7,8
9,67,8,5335.97,559.85,13.42,4,8,8
9,67,8,5366.77,550.48,13.42,5,9,8
9,67,8,5453.63,540.75,13.42,4,8,8
9,67,8,5806.96,510.59,13.42,4,9,8
9,67,9,4806.65,921.1,13.42,5,8,8
9,67,9,4974.7,877.23,13.42,5,9,8
9,67,9,5134.85,627.01,13.42,4,8,8
9,67,9,5247.87,1235.3,13.42,5,7,8
9,67,9,5252.05,1119.84,13.42,5,7,8
9,67,9,5271.17,583.7,13.42,4,7,8
9,67,9,5355.33,540.75,13.42,4,8,8
9,67,9,5560.42,482.57,13.42,4,9,8
9,67,10,4789.47,1265.31,13.42,5,8,8
9,67,10,5107.19,864.57,13.42,5,8,8
9,67,10,5247.87,1144.61,13.42,5,7,8
9,67,11,4751.87,1099.53,13.42,5,10,8
9,67,11,4776.68,1099.53,13.42,5,9,8
9,67,11,4789.47,1145.59,13.42,5,8,8
9,67,11,5040.86,722.18,13.42,5,9,8
9,67,11,5107.19,838.7,13.42,5,8,8
9,67,11,5247.87,1131.52,13.42,5,7,8
9,67,12,5013.15,845.1,13.42,5,8,8
9,67,12,5230.06,580.45,13.42,4,8,8
9,67,13,4750.12,1032.15,13.42,5,9,8
9,67,13,4781.32,1027.26,13.42,5,10,8
9,67,13,4973.28,915.54,13.42,5,8,8
9,67,13,4999.37,845.1,13.42,5,8,8
9,67,13,5063.81,701.95,13.42,5,9,8
9,67,13,5299.98,574.22,13.42,4,9,8
9,67,14,4615.45,934.61,13.42,4,8,8
9,67,14,4781.32,882.72,13.42,5,10,8
9,67,14,4876.9,692.94,13.42,5,9,8
9,67,14,4912.12,703.04,13.42,5,8,8
9,67,15,4324.86,456.78,13.42,4,8,8
9,67,15,4483.26,414.03,13.42,4,9,8
9,67,15,4521.94,414.03,13.42,4,8,8
9,67,16,4323.14,456.78,13.42,4,9,8
9,67,16,4408.39,414.03,13.42,4,9,8
9,67,16,4484.04,444.19,13.42,4,8,8
9,67,17,4308.73,456.78,13.42,4,8,8
9,67,17,4323.14,430.91,13.42,4,9,8
9,67,17,4357.07,414.03,13.42,4,9,8
9,67,17,4394.94,444.19,13.42,4,8,8
9,67,17,4570.78,873.86,13.42,4,7,8
9,67,18,4241.91,411.89,13.42,4,8,8
9,67,18,4362.23,415.61,13.42,4,7,8
9,67,19,4167.04,411.89,13.42,4,8,8
9,67,20,4031.37,565.56,13.42,5,9,8
9,67,20,4152.23,963.79,13.42,5,8,8
9,67,20,4157.87,411.89,13.42,4,8,8
9,67,20,4278.39,398.73,13.42,4,8,8
9,67,20,4353.02,456.78,13.42,4,7,8
9,67,21,4125.18,593.01,13.42,5,8,8
9,67,21,4130.5,411.89,13.42,4,8,8
9,67,21,4193.46,398.73,13.42,4,8,8
9,67,22,3984.97,456.78,13.42,4,9,8
9,67,22,4065.24,995.35,13.42,5,8,8
9,67,22,4083.61,547.76,13.42,5,8,8
9,67,22,4095.06,411.89,13.42,4,8,8
9,67,22,4118.59,398.73,13.42,4,8,8
9,67,22,4124.68,411.89,13.42,4,7,8
9,67,23,3959.87,565.56,13.42,5,9,8
9,67,23,3984.97,415.61,13.42,4,9,8
9,67,23,3994.45,556.38,13.42,5,8,8
9,67,23,4019.61,411.89,13.42,4,8,8
9,67,23,4056.64,411.89,13.42,4,7,8
9,67,23,4072.54,398.73,13.42,4,8,8
9,67,24,3723.63,821.65,13.42,5,9,8
9,67,24,3817.97,854.26,13.42,4,9,8
9,67,24,3854.48,407.07,13.42,5,9,8
9,67,24,3856.66,854.26,13.42,4,8,8
9,67,24,3918.13,411.89,13.42,4,8,8
9,67,24,4038.32,411.89,13.42,4,7,8
9,67,24,4056.64,398.73,13.42,4,7,8
9,67,25,3525.01,453.28,13.42,5,8,8
9,67,25,3705.51,854.26,13.42,4,9,8
9,67,25,3709.46,407.07,13.42,5,8,8
9,67,25,3736.97,854.26,13.42,4,8,8
9,67,25,3753.28,478.18,13.42,4,9,8
9,67,25,3856.66,818.52,13.42,4,8,8
9,67,25,3873.25,815.58,13.42,4,8,8
9,67,25,4026.96,398.73,13.42,4,7,8
9,67,25,4153.91,389.88,13.42,4,9,8
9,67,26,3512.62,453.28,13.42,5,8,8
