Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Machines,Workers,Transport Attachments,Attachments
38,442,389,32680.25,14118.53,21,48,1146.98,21.0
38,442,389,32680.25,14118.53,21,48,726.79,27.0
38,442,389,32761.45,13995.63,21,48,1146.98,21.0
38,442,389,32761.45,13995.63,21,48,726.79,27.0
38,442,389,33041.58,14217.76,21,47,1146.98,21.0
38,442,389,33041.58,14217.76,21,47,726.79,27.0
38,442,390,32083.35,13650.25,22,47,1146.98,21.0
38,442,390,32083.35,13650.25,22,47,726.79,27.0
38,442,390,32150.78,13777.01,21,50,1146.98,21.0
38,442,390,32150.78,13777.01,21,50,726.79,27.0
38,442,390,32710.86,14078.11,21,49,1146.98,21.0
38,442,390,32710.86,14078.11,21,49,726.79,27.0
38,442,390,32737.23,14035.85,21,48,1146.98,21.0
38,442,390,32737.23,14035.85,21,48,726.79,27.0
38,442,390,32745.59,13973.12,21,48,1146.98,21.0
38,442,390,32745.59,13973.12,21,48,726.79,27.0
38,442,390,32907.18,14223.28,21,47,1146.98,21.0
38,442,390,32907.18,14223.28,21,47,726.79,27.0
38,442,390,33067.79,14144.78,21,47,1146.98,21.0
38,442,390,33067.79,14144.78,21,47,726.79,27.0
38,442,390,33108.21,13963.29,21,47,1146.98,21.0
38,442,390,33108.21,13963.29,21,47,726.79,27.0
38,442,391,32150.78,13741.53,21,50,1146.98,21.0
38,442,391,32150.78,13741.53,21,50,726.79,27.0
38,442,391,32704.93,13893.51,21,48,1146.98,21.0
38,442,391,32704.93,13893.51,21,48,726.79,27.0
38,442,391,32907.18,14054.2,21,47,1146.98,21.0
38,442,391,32907.18,14054.2,21,47,726.79,27.0
38,442,391,33006.99,13919.08,21,47,1146.98,21.0
38,442,391,33006.99,13919.08,21,47,726.79,27.0
38,442,391,33103.02,13909.45,21,47,1146.98,21.0
38,442,391,33103.02,13909.45,21,47,726.79,27.0
38,442,392,32229.39,13865.91,21,49,1146.98,21.0
38,442,392,32229.39,13865.91,21,49,726.79,27.0
38,442,392,32631.84,14130.89,21,48,1146.98,21.0
38,442,392,32631.84,14130.89,21,48,726.79,27.0
38,442,392,32907.18,14011.6,21,47,1146.98,21.0
38,442,392,32907.18,14011.6,21,47,726.79,27.0
38,442,392,32994.09,13919.08,21,47,1146.98,21.0
38,442,392,32994.09,13919.08,21,47,726.79,27.0
38,442,392,32994.09,13919.08,21,47,1146.98,21.0
38,442,392,32994.09,13919.08,21,47,726.79,27.0
38,442,392,33046.58,13897.93,21,47,1146.98,21.0
38,442,392,33046.58,13897.93,21,47,726.79,27.0
38,442,392,33106.83,13844.95,21,47,1146.98,21.0
38,442,392,33106.83,13844.95,21,47,726.79,27.0
38,442,393,32032.84,13711.97,22,46,1146.98,21.0
38,442,393,32032.84,13711.97,22,46,726.79,27.0
38,442,393,32124.4,13842.22,21,50,1146.98,21.0
38,442,393,32124.4,13842.22,21,50,726.79,27.0
38,442,393,32598.61,14130.89,21,48,1146.98,21.0
38,442,393,32598.61,14130.89,21,48,726.79,27.0
38,442,393,32693.0,14107.8,21,48,1146.98,21.0
38,442,393,32693.0,14107.8,21,48,726.79,27.0
38,442,393,32710.86,13812.23,21,49,1146.98,21.0
38,442,393,32710.86,13812.23,21,49,726.79,27.0
38,442,394,31859.91,13692.72,22,46,1146.98,21.0
38,442,394,31859.91,13692.72,22,46,726.79,27.0
38,442,394,32024.69,13463.83,22,50,1146.98,21.0
38,442,394,32024.69,13463.83,22,50,726.79,27.0
38,442,394,32061.31,13455.59,22,50,1146.98,21.0
38,442,394,32061.31,13455.59,22,50,726.79,27.0
38,442,394,32241.82,13842.85,21,49,1146.98,21.0
38,442,394,32241.82,13842.85,21,49,726.79,27.0
38,442,394,32280.35,13751.77,21,49,1146.98,21.0
38,442,394,32280.35,13751.77,21,49,726.79,27.0
38,442,394,32446.47,14130.89,21,48,1146.98,21.0
38,442,394,32446.47,14130.89,21,48,726.79,27.0
38,442,394,32543.03,14087.55,21,48,1146.98,21.0
38,442,394,32543.03,14087.55,21,48,726.79,27.0
38,442,394,33103.02,13861.01,21,47,1146.98,21.0
38,442,394,33103.02,13861.01,21,47,726.79,27.0
38,442,394,33124.53,13803.93,21,48,1146.98,21.0
38,442,394,33124.53,13803.93,21,48,726.79,27.0
38,442,394,34274.89,13752.49,21,48,1146.98,21.0
38,442,394,34274.89,13752.49,21,48,726.79,27.0
38,442,395,31765.31,13692.72,22,46,1146.98,21.0
38,442,395,31765.31,13692.72,22,46,726.79,27.0
38,442,395,32769.44,13725.88,21,48,1146.98,21.0
38,442,395,32769.44,13725.88,21,48,726.79,27.0
38,442,395,33119.42,13478.06,21,49,1146.98,21.0
38,442,395,33119.42,13478.06,21,49,726.79,27.0
38,442,395,33164.92,13470.28,21,49,1146.98,21.0
38,442,395,33164.92,13470.28,21,49,726.79,27.0
38,442,396,31765.18,13703.03,22,46,1146.98,21.0
38,442,396,31765.18,13703.03,22,46,726.79,27.0
38,442,396,33046.42,13248.37,21,48,1146.98,21.0
38,442,396,33046.42,13248.37,21,48,726.79,27.0
38,442,396,33065.79,13197.54,21,47,1146.98,21.0
38,442,396,33065.79,13197.54,21,47,726.79,27.0
38,442,397,31697.38,13679.14,22,46,1146.98,21.0
38,442,397,31697.38,13679.14,22,46,726.79,27.0
38,442,397,31741.2,13622.83,22,46,1146.98,21.0
38,442,397,31741.2,13622.83,22,46,726.79,27.0
38,442,397,32937.64,13379.67,21,48,1146.98,21.0
38,442,397,32937.64,13379.67,21,48,726.79,27.0
38,442,397,32938.99,13286.51,21,48,1146.98,21.0
38,442,397,32938.99,13286.51,21,48,726.79,27.0
38,442,397,32955.81,13266.5,21,48,1146.98,21.0
38,442,397,32955.81,13266.5,21,48,726.79,27.0
38,442,397,33032.56,13248.37,21,48,1146.98,21.0
38,442,397,33032.56,13248.37,21,48,726.79,27.0
38,442,398,31868.46,13571.57,22,47,1146.98,21.0
38,442,398,31868.46,13571.57,22,47,726.79,27.0
38,442,398,32008.47,13515.96,22,47,1146.98,21.0
38,442,398,32008.47,13515.96,22,47,726.79,27.0
38,442,398,32963.1,13841.24,21,47,1146.98,21.0
38,442,398,32963.1,13841.24,21,47,726.79,27.0
38,442,399,31974.23,13465.45,22,47,1146.98,21.0
38,442,399,31974.23,13465.45,22,47,726.79,27.0
38,442,399,32028.21,13424.2,22,47,1146.98,21.0
38,442,399,32028.21,13424.2,22,47,726.79,27.0
38,442,400,31942.09,13513.95,22,47,1146.98,21.0
38,442,400,31942.09,13513.95,22,47,726.79,27.0
38,442,400,31975.69,13513.95,22,46,1146.98,21.0
38,442,400,31975.69,13513.95,22,46,726.79,27.0
