Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,239.23,0.43333333333333324,0.5166590791353873,0.3958002079373449,0.24388966650065036,15.819209039548024,0.12231852033320692,0.5097387172207569
a3_o80_m10_an10_ar9_reduced,DBSA,67.9,0.8151515151515152,0.1967889190241672,0.40305856427110937,0.22035831299962563,53.10734463276836,0.033376798989573186,0.4878760764298041
a3_o80_m10_an10_ar9_reduced,TPSA,122.83,0.7848484848484848,0.22128531790737618,0.39450292416129545,0.12338909528989735,31.07344632768362,0.0530963564410923,0.6925008227137069
a5_o96_m10_an10_ar10_reduced,PSA,201.16,0.5298507462686567,0.3146598858380134,0.22217860901713568,0.20977442495852622,17.647058823529413,0.09615973339352543,0.6396550998075937
a5_o96_m10_an10_ar10_reduced,DBSA,61.91,0.6492537313432836,0.2978501283545556,0.20923793531720408,0.2813126627484107,26.69683257918552,0.045214774219691146,0.6322322385418983
a5_o96_m10_an10_ar10_reduced,TPSA,93.04,0.8407960199004976,0.16688949688546723,0.24221681874801573,0.134672880221068,55.65610859728507,0.09332326018550481,0.6730388254647606
a10_o107_m5_an57_ar12,PSA,164.25,0.43154761904761896,0.5633083670907957,0.11098745165011768,0.2786858526883842,13.529411764705882,0.025957865258834263,0.5036600619443778
a10_o107_m5_an57_ar12,DBSA,63.87,0.5803571428571427,0.22806669269756724,0.22395835370163333,0.26413830489333234,18.823529411764707,0.04486846837434099,0.5103913189637026
a10_o107_m5_an57_ar12,TPSA,79.51,0.8779761904761905,0.11889006517255231,0.24012615481140703,0.10159440596026859,67.64705882352942,0.03731665985371608,0.7142857142857143
a10_o114_m6_an57_ar11,PSA,323.66,0.447463768115942,0.6461502778436502,0.44480751488215636,0.0939104488619075,14.254859611231103,0.15600551037799434,0.7858970066676776
a10_o114_m6_an57_ar11,DBSA,81.28,0.839975845410628,0.16280501024926666,0.3397060863151062,0.09923414372506681,55.291576673866096,0.06862082613516922,0.7791171693262299
a10_o114_m6_an57_ar11,TPSA,133.01,0.8001207729468599,0.11089183025045486,0.3155937622462195,0.11919426160983823,30.45356371490281,0.07202792608015166,0.9755515974262025
a10_o128_m6_an51_ar13,PSA,196.13,0.24639423076923078,0.669723789834661,0.004385033590117671,0.20276201828830837,12.5,0.10528888964719912,0.9051887113446936
a10_o128_m6_an51_ar13,DBSA,64.23,0.6730769230769231,0.3639042877624051,0.00419204922673841,0.25869903926336396,30.603448275862068,0.08014175004674333,0.8007450296395155
a10_o128_m6_an51_ar13,TPSA,105.52,0.8689903846153846,0.17171260161505067,0.004159885166175199,0.1511030551816477,56.896551724137936,0.04415142954992598,0.9550293078646843
a10_o144_m6_an53_ar12,PSA,160.63,0.39662447257383965,0.4537400787622704,0.47983417683549234,0.14600592254646808,13.385826771653544,0.11565057792881259,0.5615764582144235
a10_o144_m6_an53_ar12,DBSA,54.88,0.6856540084388184,0.1623535635110596,0.37996476878672436,0.2925145806831207,31.496062992125985,0.0662187453641958,0.5955449593659513
a10_o144_m6_an53_ar12,TPSA,106.58,0.8776371308016877,0.1565629181189265,0.4259593753921151,0.11164267691653403,55.118110236220474,0.08023818640668155,0.6135128733334645
a15_o170_m9_an80_ar18,PSA,446.4,0.5834745762711865,0.2456057963153485,0.014141465294291463,0.3078381687255422,18.20054945054945,0.04318751689416837,0.701359856208004
a15_o170_m9_an80_ar18,DBSA,172.5,0.8016949152542373,0.12737938416534425,0.02037057169003319,0.30928536646579863,36.81318681318682,0.02803635732400149,0.6709513326855647
a15_o170_m9_an80_ar18,TPSA,180.31,0.8466101694915255,0.11385951588812648,0.02443396467451876,0.13057792201069543,44.98626373626374,0.04312415444520853,0.9581656736272998
a20_o236_m12_an106_ar24,PSA,987.25,0.6865514333895447,0.153105707402043,0.038468216433599524,0.20313236975706392,11.498586239396795,0.04666866358701627,0.7640035254763644
a20_o236_m12_an106_ar24,DBSA,238.81,0.8676222596964587,0.06589732469992206,0.02982680549561702,0.2250504446537607,43.49670122525919,0.04035842742412629,0.751784920030473
a20_o236_m12_an106_ar24,TPSA,341.77,0.9150505902192243,0.04405916309423023,0.07509236006157499,0.07232555651802575,45.00471253534401,0.0446492329107846,0.951610272101249
a25_o306_m13_an127_ar31,PSA,1006.52,0.6936666666666667,0.08628747306667536,0.015320814181609174,0.16132128383023842,31.674958540630183,0.031876800485787476,0.630651514402511
a25_o306_m13_an127_ar31,DBSA,319.56,0.776,0.07462826374973289,0.010163843137974455,0.25617566602462627,25.439469320066333,0.02869062932844501,0.6084563999429743
a25_o306_m13_an127_ar31,TPSA,406.55,0.8746666666666667,0.05432036828160756,0.022686384050584336,0.09909751566748613,42.885572139303484,0.033446717225647946,0.9590247693043682
a30_o355_m18_an148_ar42,PSA,1015.62,0.6594827586206896,0.10240981701659184,0.003527325308432063,0.22712874488819065,18.258426966292134,0.03343448223791333,0.7213163979987004
a30_o355_m18_an148_ar42,DBSA,389.06,0.7922413793103448,0.14763000253510988,0.006175499628136378,0.3053052935024106,37.07865168539326,0.03428605295762269,0.5418910269974321
a30_o355_m18_an148_ar42,TPSA,597.57,0.9168103448275862,0.06628266819747415,0.021657134112561604,0.0502921111480725,44.662921348314605,0.039964692207131294,0.9643916619875625
a40_o476_m22_an215_ar51,PSA,1806.53,0.5120192307692307,0.2884663620438193,0.0012758410690073422,0.38017806720305874,17.547033285094066,0.014537372641138418,0.4543727250137227
a40_o476_m22_an215_ar51,DBSA,801.84,0.7123397435897436,0.18452896163825316,0.0006218385042220658,0.4044787358394735,32.59768451519537,0.009287625847891126,0.35754805333691453
a40_o476_m22_an215_ar51,TPSA,1182.06,0.8822115384615384,0.05162581820087449,0.0023050910070300714,0.08254342794723261,49.855282199710565,0.0230695200753521,0.9526880788507758
