Time (s),Number of Solutions
3036.083818435669,685
3036.521325826645,685
3036.974458694458,685
3037.3807158470154,685
3037.80259847641,685
3038.2088553905487,685
3038.6307377815247,685
3039.068245410919,685
3039.5057532787323,685
3039.912010192871,686
3040.615147590637,687
3041.021404504776,688
3041.5057878494263,689
3042.037047147751,690
3042.4589297771454,690
3042.9901888370514,691
3043.443321466446,692
3043.912079811096,693
3044.490215063095,694
3044.912097454071,694
3045.50585770607,695
3045.9746158123016,695
3046.4277486801147,696
3047.068384885788,697
3047.5527687072754,697
3048.130903482437,698
3048.5371606349945,698
3048.943417787552,698
3049.521552801132,698
3049.974685907364,698
3050.4590690135956,699
3050.8809514045715,699
3051.318459033966,699
3051.740341424942,699
3052.2090995311737,699
3052.6309821605682,699
3053.0997400283813,699
3053.5059971809387,699
3053.9278798103333,700
3054.4903893470764,701
3054.9122717380524,701
3055.349779367447,702
3055.8185374736786,703
3056.3654222488403,704
3056.7873046398163,705
3057.2248120307922,705
3057.6310696601868,705
3058.162328481674,706
3058.5998356342316,707
3059.1310954093933,707
3059.584228515625,708
3060.0061106681824,708
3060.4279928207397,708
3060.881125688553,709
3061.4748861789703,709
3061.9748950004578,709
3062.490528821945,709
3063.1624155044556,709
3063.5999233722687,710
3064.037431001663,711
3064.4593131542206,712
3064.9436967372894,713
3065.5374569892883,713
3065.99059009552,714
3066.5530998706818,715
3067.0062325000763,715
3067.5062413215637,716
3067.9593744277954,717
3068.5687601566315,718
3069.0375180244446,718
3069.6000277996063,718
3070.1312873363495,717
3070.6000452041626,718
3071.0688037872314,718
3071.5531871318817,719
3071.9906945228577,719
3072.5219538211823,720
3073.0844638347626,721
3073.537596464157,722
3074.381361246109,722
3074.834494113922,723
3075.600132703781,724
3076.0688910484314,724
3076.7251517772675,724
3077.3032875061035,724
3077.7564198970795,725
3078.5533089637756,726
3078.99081659317,725
3079.4439494609833,726
3079.912707567215,727
3080.3814656734467,728
3080.865849494934,729
3081.3502326011658,729
3081.881492137909,730
3082.3346252441406,731
3083.131514072418,732
3083.7096490859985,732
3084.17840719223,732
3084.6159148216248,732
3085.069047689438,733
3085.5065553188324,733
3112.9758546352386,733
3113.6008653640747,734
3114.100874185562,734
3114.679009437561,735
3115.3352706432343,736
3115.8821556568146,737
3116.382164001465,737
3116.8665475845337,738
3117.3353056907654,739
3117.9134407043457,739
3118.4759509563446,740
3119.1947133541107,741
3119.7259724140167,742
3120.2884821891785,743
3120.9291183948517,743
3121.4603776931763,744
3122.085388660431,745
3122.5697717666626,746
3123.3822858333588,746
3123.991671562195,746
3124.4760551452637,747
3125.069815635681,747
3125.55419921875,747
3126.022957086563,747
3126.8510966300964,748
3127.5073580741882,749
3127.97611618042,749
3128.429249048233,750
3129.1480119228363,750
3129.663645505905,751
3130.148029088974,752
3131.1792974472046,753
3131.7105565071106,753
3132.210565328598,753
3132.663697719574,753
3133.35121011734,753
3133.819967985153,753
3134.3824779987335,752
3134.9762382507324,753
3135.5387482643127,754
3136.0231318473816,755
3136.898146867752,754
3137.4294061660767,754
3137.882538795471,754
3138.3512971401215,755
3138.8825562000275,755
3139.366940021515,756
3140.148203611374,756
3140.8357157707214,757
3141.4294760227203,756
3141.960735321045,756
3142.5232450962067,756
3142.992003440857,756
3143.492011785507,757
3144.085772037506,758
3144.6326565742493,759
3145.257667541504,759
3145.726425886154,760
3146.2889358997345,761
3146.8514456748962,760
3147.3514540195465,761
3147.8358376026154,762
3148.429598093033,763
3149.1639857292175,764
3149.7733714580536,764
3150.351506471634,765
3150.8515150547028,765
3151.35152387619,766
3151.820281982422,767
3152.3827917575836,768
3152.8828008174896,769
3153.5234367847443,769
3154.0703213214874,770
3154.632831096649,770
3155.117214679718,771
3155.601598262787,771
3156.1484825611115,772
3156.914120912552,773
3157.4766306877136,773
3157.992264509201,774
3158.679776906967,775
3159.1485347747803,775
3159.695419549942,774
3160.4298071861267,775
3160.9610664844513,775
3161.4610755443573,773
3162.1954629421234,771
3162.726722240448,772
3163.242356300354,773
3163.8048663139343,773
3164.304874897003,773
3164.8517591953278,773
3165.367393732071,773
3165.9455285072327,774
3166.5549142360687,775
3167.070548057556,775
3167.601807117462,775
3168.1643171310425,776
3168.742452144623,777
3169.4924652576447,778
3170.1487267017365,779
3170.7268617153168,780
3171.211245059967,780
3171.726879119873,780
3172.242513179779,779
3172.8675243854523,780
3173.4925351142883,781
3174.008168697357,782
3174.4925525188446,782
3174.976935863495,782
3175.6488225460052,782
3176.3050842285156,782
3176.789467573166,782
3177.3519773483276,783
3177.8519859313965,784
3178.4457461833954,785
3178.9457552433014,786
3179.4770143032074,786
3180.0551495552063,787
3180.5551583766937,788
3181.0707919597626,788
3181.5851304531097,789
3182.2650525569916,790
3182.890063524246,790
3183.452573299408,791
3183.9213316440582,791
3184.5775928497314,791
