Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
22,210,51,16043.62,4564.43,363.87,12,23,21
22,210,52,16043.62,4521.72,363.87,12,23,21
22,210,53,15922.94,4521.72,363.87,12,23,21
22,210,53,16067.49,4521.72,363.87,12,22,21
22,210,54,15789.49,4521.72,363.87,12,23,21
22,210,61,16435.67,4662.09,324.82,12,22,22
22,210,66,16333.59,4906.85,402.92,12,23,20
22,210,75,16762.53,4898.16,402.92,12,23,20
22,210,116,17817.59,5711.65,309.28,13,24,23
22,210,119,17854.51,5617.17,309.28,13,24,23
22,210,130,17517.36,3425.36,375.58,9,28,22
22,210,131,17517.36,3377.45,375.58,9,28,22
22,210,132,17517.36,3284.2,375.58,9,28,22
22,210,134,17517.36,3231.5,375.58,10,28,22
22,210,138,13635.57,6364.81,324.82,13,19,21
22,210,139,13172.53,6364.81,324.82,13,19,21
22,210,140,13120.73,6364.81,324.82,13,19,21
22,210,150,17918.89,1699.16,401.59,12,27,21
22,210,151,17918.89,1657.78,401.59,12,27,21
22,210,152,17918.89,1198.43,401.59,13,27,21
22,210,152,17918.89,1281.53,401.59,12,27,21
22,210,153,17918.89,1120.85,401.59,10,27,21
22,210,156,17347.54,6070.01,363.87,12,26,18
22,210,156,17400.24,5994.78,266.56,12,26,19
22,210,156,17400.24,5994.78,363.87,12,26,18
22,210,156,17734.76,5678.51,297.48,13,25,20
22,210,156,17759.75,5934.5,475.35,13,29,18
22,210,157,16341.45,5327.31,339.66,13,27,20
22,210,157,16341.45,5515.18,203.3,13,27,20
22,210,157,16588.69,5499.12,177.29,13,27,20
22,210,157,16610.57,5205.53,289.44,13,27,21
22,210,157,16814.11,6154.16,268.36,13,27,18
22,210,157,16884.44,6154.16,268.36,13,26,18
22,210,157,17154.98,5922.61,266.56,13,26,19
22,210,157,17154.98,5994.78,266.56,12,26,19
22,210,157,17345.82,5629.83,360.07,12,25,20
22,210,157,17455.44,5921.34,402.92,12,26,18
22,210,157,17600.62,5629.83,410.29,12,25,19
22,210,157,17667.21,5750.55,405.38,13,28,18
22,210,157,17734.76,5531.5,336.53,13,25,20
22,210,157,17734.76,5592.94,371.23,13,25,19
22,210,157,17738.18,6051.32,418.42,13,29,17
22,210,157,17834.24,5989.03,418.42,13,28,17
22,210,158,16696.91,5075.62,328.49,13,27,21
22,210,158,16803.42,6154.16,253.52,13,26,17
22,210,158,17192.62,6197.17,301.26,12,27,16
22,210,158,17218.99,5963.03,227.51,13,26,19
22,210,158,17230.04,5890.23,344.66,13,27,19
22,210,158,17352.9,5636.23,290.09,12,25,21
22,210,158,17384.56,5994.28,287.55,12,27,18
22,210,158,17434.21,5636.23,290.09,12,25,20
22,210,158,17589.48,5908.7,336.53,12,27,19
22,210,158,17602.72,5908.7,297.48,12,27,19
22,210,158,17609.01,5773.04,405.38,13,28,18
22,210,158,17654.73,5908.7,336.53,12,26,19
22,210,158,17685.27,5592.94,410.29,12,25,19
22,210,158,17734.76,5531.5,336.53,12,25,20
22,210,158,17734.76,5592.94,371.23,12,25,19
22,210,158,17738.18,5989.03,418.42,13,29,17
22,210,159,16662.02,5626.86,177.29,13,26,22
22,210,159,16696.91,5072.67,328.49,13,27,21
22,210,159,16714.73,5629.89,368.2,13,25,20
22,210,159,16723.52,5133.42,289.44,13,27,21
22,210,159,16727.89,6168.9,307.41,13,26,18
22,210,159,16776.06,6168.9,307.41,12,26,18
22,210,159,16817.36,5568.18,329.15,13,25,20
22,210,159,16857.57,5556.94,329.15,13,25,20
22,210,159,16858.68,6079.08,327.28,13,26,16
22,210,159,16895.21,6079.08,253.52,13,26,17
22,210,159,16904.41,6243.8,268.36,12,26,18
22,210,159,17053.58,6056.53,266.56,12,25,21
22,210,159,17122.79,5925.63,344.66,13,27,19
22,210,159,17138.16,6146.89,301.26,12,28,16
22,210,159,17138.16,6200.95,277.06,12,28,17
22,210,159,17188.22,6197.17,301.26,12,27,16
22,210,159,17242.01,6184.7,264.02,12,28,17
22,210,159,17286.81,5994.28,287.55,12,27,18
22,210,159,17310.2,5496.73,290.09,13,25,20
22,210,159,17363.56,5989.77,287.55,12,28,18
22,210,159,17368.18,6167.88,301.26,12,27,16
22,210,159,17384.56,5989.77,287.55,12,27,18
22,210,159,17395.42,5576.78,290.09,12,25,21
22,210,159,17401.32,5908.7,297.48,12,27,19
22,210,159,17428.86,5831.3,444.43,13,28,18
22,210,159,17428.86,5850.55,331.62,13,28,19
22,210,159,17490.45,5908.7,336.53,12,26,19
22,210,159,17500.43,5921.34,375.58,12,26,18
22,210,159,17503.95,5773.04,444.43,13,28,18
22,210,159,17611.13,5592.94,410.29,12,25,19
22,210,159,17777.67,5513.3,336.53,12,25,20
22,210,159,17807.3,5655.57,258.43,12,25,20
22,210,159,17851.07,5732.86,301.26,13,27,17
22,210,159,17915.74,5727.54,418.42,13,28,17
22,210,160,16443.4,5691.63,325.36,13,25,18
22,210,160,16447.74,5586.34,364.41,13,25,18
22,210,160,16551.85,5687.93,177.29,13,26,22
22,210,160,16599.05,5016.27,328.49,13,27,21
22,210,160,16652.53,4888.62,289.44,13,27,21
22,210,160,16662.02,5684.13,255.39,13,26,21
22,210,160,16671.56,4935.61,351.37,13,25,20
22,210,160,16685.41,5591.82,274.6,13,26,21
22,210,160,16687.17,5466.63,274.6,13,27,20
22,210,160,16733.79,6086.22,463.64,13,26,15
22,210,160,16737.81,5684.13,255.39,13,25,21
22,210,160,16807.78,6079.08,253.52,13,26,17
22,210,160,16851.47,5394.89,352.7,13,25,17
22,210,160,16904.41,6183.41,268.36,12,26,18
22,210,160,16904.41,6183.41,338.33,12,26,16
22,210,160,16998.04,6444.5,330.95,13,24,20
22,210,160,16999.36,5189.28,273.27,13,26,19
22,210,160,17108.1,5415.64,329.15,13,25,20
22,210,160,17177.63,6022.8,266.56,12,25,21
22,210,160,17220.23,5930.7,266.56,12,24,21
22,210,160,17242.01,6043.27,264.02,12,28,17
22,210,160,17276.18,5355.53,329.15,13,25,20
22,210,160,17280.62,6108.61,371.23,12,28,16
22,210,160,17310.2,5278.81,329.15,13,25,20
22,210,160,17352.66,5898.88,371.23,12,25,19
22,210,160,17371.38,5917.66,297.48,12,25,20
22,210,160,17408.55,5885.61,297.48,12,26,19
22,210,160,17483.67,6014.94,541.07,12,27,17
22,210,160,17749.29,5805.66,301.26,13,27,17
22,210,161,16512.82,5701.35,216.34,13,26,21
22,210,161,16521.28,5705.33,286.31,13,25,18
22,210,161,16521.28,5713.1,216.34,13,25,18
22,210,161,16577.02,5581.84,368.2,13,25,20
22,210,161,16577.02,5602.1,255.39,13,25,21
22,210,161,16577.02,5602.1,329.15,13,25,20
22,210,161,16596.01,5687.93,177.29,13,26,21
22,210,161,16652.16,4906.86,301.15,13,25,21
22,210,161,16654.08,4886.33,301.15,13,26,21
22,210,161,16664.98,4913.55,192.13,13,27,21
22,210,161,16668.64,5493.71,274.6,13,27,20
22,210,161,16685.41,5528.32,274.6,13,26,21
22,210,161,16714.76,5582.32,352.7,13,25,18
22,210,161,16730.13,6079.08,327.28,13,26,17
22,210,161,16730.13,6079.08,424.58,13,26,16
22,210,161,16789.09,5123.08,351.37,13,25,19
22,210,161,16789.09,5189.28,273.27,13,25,20
