Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,261.35,0.35384615384615387,0.5031111579757175,0.4117750246837394,0.36420499141516105,14.285714285714285,0.038018264502495534,0.6768156961906219
a3_o80_m10_an10_ar9_reduced,DBSA,178.88,0.9128205128205128,0.18633532280264894,0.7082204495413276,0.09047183762814691,85.71428571428571,0.04047908975791772,0.5738787506783147
a5_o96_m10_an10_ar10_reduced,PSA,192.67,0.545751633986928,0.43358104844851575,0.4314165443343398,0.2775851229266738,35.0,0.16221791443832342,0.6303851876186298
a5_o96_m10_an10_ar10_reduced,DBSA,118.41,0.7124183006535947,0.3456451001439929,0.47801154673691043,0.21365064923394428,65.0,0.12061245952221769,0.6035972570577659
a10_o107_m5_an57_ar12,PSA,173.02,0.511904761904762,0.48461302560070946,0.4029942361499829,0.15310068971472596,33.98692810457516,0.07933804019418013,0.49778944209868736
a10_o107_m5_an57_ar12,DBSA,120.66,0.7785714285714285,0.13935254153392826,0.29951173196461434,0.21828833280790244,66.01307189542483,0.0484755404883536,0.6640332216802804
a10_o114_m6_an57_ar11,PSA,293.85,0.1621212121212121,1.9386824702303034,0.5879161416813999,0.11791448888145668,8.504398826979472,0.18386261061309733,0.6667559772755524
a10_o114_m6_an57_ar11,DBSA,186.82,0.9257575757575758,0.15405051250814694,0.4097058034541728,0.1259020170025086,91.49560117302052,0.07744437190536534,0.8922395866102738
a10_o128_m6_an51_ar13,PSA,176.16,0.22943037974683544,0.985923710635378,0.009241806735162426,0.1218603153090809,20.12987012987013,0.0666615331357273,0.7899899017706458
a10_o128_m6_an51_ar13,DBSA,167.11,0.7737341772151899,0.23464648959511689,0.005907465790109626,0.25289309184164777,79.87012987012987,0.038788152388282954,0.902271682424194
a10_o144_m6_an53_ar12,PSA,165.39,0.47149122807017535,0.3929482394374895,0.6236289702600846,0.1455801696597829,20.394736842105264,0.1092223525759686,0.6332564663380706
a10_o144_m6_an53_ar12,DBSA,119.14,0.8837719298245614,0.17235276727996554,0.5934590814517933,0.22086579549019866,79.60526315789474,0.05476634074287187,0.5661883470752952
a15_o170_m9_an80_ar18,PSA,439.97,0.6967592592592593,0.1914478603925687,0.003966900802795937,0.12070179915824399,32.210834553440705,0.050956727141697473,0.879181818376002
a15_o170_m9_an80_ar18,DBSA,309.83,0.7608024691358025,0.12587160907793624,0.0016189243816815853,0.3596720197604021,67.7891654465593,0.03351826869560508,0.8749797829057279
a20_o236_m12_an106_ar24,PSA,617.01,0.8558080808080808,0.07615976823802992,0.16986912518783467,0.060087627349242806,49.39195509822264,0.062487012368400166,0.9904720631481195
a20_o236_m12_an106_ar24,DBSA,426.04,0.7876262626262627,0.09499716007470425,0.1409643560950297,0.15275121223598392,50.60804490177736,0.05528169471795517,0.8519321049198281
a25_o306_m13_an127_ar31,PSA,940.63,0.49355670103092786,0.06987214592869823,0.07382724034608872,0.18992279965445483,26.28318584070796,0.04478399279588391,0.8881815007655657
a25_o306_m13_an127_ar31,DBSA,490.88,0.7259450171821306,0.09914543537148142,0.05089426516451977,0.2655012196842948,73.71681415929203,0.036507631854129176,0.6622588282613714
a30_o355_m18_an148_ar42,PSA,725.95,0.475,0.14252699000105373,0.24528312585504178,0.0893638697332195,34.65608465608466,0.04873376731350917,0.9761859030780867
a30_o355_m18_an148_ar42,DBSA,593.52,0.783974358974359,0.10278824999413926,0.06387782427853567,0.2522400443672394,65.34391534391534,0.040680122221928926,0.7882015477653425
a40_o476_m22_an215_ar51,PSA,1461.79,0.6535433070866141,0.08777952533849334,0.00317352064223675,0.12567276442709993,25.102319236016374,0.021232919822106497,0.9464285714285714
a40_o476_m22_an215_ar51,DBSA,963.52,0.4330708661417323,0.15161741695385558,0.02014542326609072,0.34909394344925915,74.89768076398363,0.01230206337395036,0.4487003610685731
a50_o578_m28_an276_ar66,PSA,2315.68,0.4706572769953052,0.06936012939626426,0.047903007532141204,0.22617622683249453,29.246139872842868,0.03309780234171588,0.8414896780103291
a50_o578_m28_an276_ar66,DBSA,969.86,0.7394366197183099,0.07160349586132043,0.06477841797430554,0.17378454517792083,70.75386012715713,0.033989622252868175,0.8231116263764042
