Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
47,490,201,29740.23,10416.5,448.9,24,41,17
47,490,202,28214.93,9953.94,400.82,24,41,18
47,490,202,29633.25,10298.1,448.9,24,42,17
47,490,202,29740.23,10413.19,449.58,24,41,17
47,490,203,29562.66,10405.04,448.9,24,42,17
47,490,204,27987.0,9953.94,400.82,24,41,18
47,490,204,28298.79,9923.32,403.79,24,41,18
47,490,204,29501.5,10415.8,448.9,24,42,17
47,490,204,29703.93,10587.72,449.58,24,41,17
47,490,205,29501.5,10398.07,448.9,24,42,17
47,490,205,29703.93,10553.04,449.58,24,41,17
47,490,205,29712.88,10545.35,449.58,24,41,17
47,490,206,28335.82,9911.65,403.79,24,41,18
47,490,206,29421.79,10435.52,448.9,24,42,17
47,490,206,29711.51,10445.17,449.58,24,41,17
47,490,208,28219.64,10306.1,518.26,23,40,17
47,490,208,28335.15,10255.66,518.26,23,41,17
47,490,209,27769.13,9973.09,518.26,26,41,17
47,490,209,28143.7,10277.45,518.26,23,41,17
47,490,209,28225.6,10224.42,518.26,23,40,17
47,490,210,27769.13,9958.71,518.26,26,41,17
47,490,210,29396.13,10639.32,449.58,24,42,17
47,490,210,29400.05,10690.84,448.9,24,42,17
47,490,210,29755.32,10348.29,449.58,24,41,17
47,490,211,28155.64,10239.74,518.26,23,40,17
47,490,211,29397.81,10720.68,448.9,24,42,17
47,490,211,29710.12,10528.84,448.9,24,41,17
47,490,211,29717.78,10348.29,448.9,24,41,17
47,490,214,28489.51,10198.5,518.26,23,40,17
47,490,214,28584.34,10131.82,518.26,23,40,17
47,490,215,28453.05,10131.82,518.26,23,40,17
47,490,215,28584.34,10073.68,518.26,23,40,17
47,490,216,28489.51,10077.43,518.26,23,40,17
47,490,216,28530.3,9695.92,448.9,26,40,17
47,490,216,28757.01,9800.63,448.9,23,40,17
47,490,217,27754.8,10052.33,518.26,26,41,17
47,490,217,28527.2,10196.09,400.13,24,41,18
47,490,218,27754.8,10038.87,518.26,26,41,17
47,490,218,28527.2,10154.53,400.13,24,41,18
47,490,218,28582.63,9672.08,448.9,26,40,17
47,490,218,28729.29,9814.15,448.9,23,40,17
47,490,218,28775.44,9609.21,448.9,27,40,17
47,490,219,27710.99,10062.06,518.26,26,41,17
47,490,219,28500.17,10154.53,400.13,24,41,18
47,490,219,28621.38,9605.32,448.9,27,40,17
47,490,219,28729.29,9767.08,449.58,23,40,17
47,490,219,28775.44,9609.21,448.9,26,40,17
47,490,220,28449.79,10235.95,400.13,24,41,18
47,490,220,28450.74,10211.37,400.13,24,41,18
47,490,221,28662.73,9781.95,449.58,23,40,17
47,490,223,28419.26,10255.48,400.13,24,41,18
47,490,224,28342.23,10255.48,400.13,24,41,18
47,490,224,28370.03,10247.42,400.13,24,41,18
47,490,224,28607.44,9856.45,449.58,23,40,17
47,490,224,28695.66,9907.45,449.58,23,39,17
47,490,224,28886.54,9875.61,449.58,23,39,17
47,490,225,28630.51,9820.32,449.58,23,40,17
47,490,225,28725.05,9875.61,449.58,23,39,17
47,490,226,28540.87,9856.45,449.58,23,40,17
47,490,226,28681.01,9852.5,449.58,23,39,17
47,490,226,28845.8,9861.28,448.9,23,39,17
47,490,232,28461.96,9953.91,400.13,24,40,18
47,490,233,28440.76,9953.91,400.13,24,40,18
47,490,234,28437.14,10011.1,400.13,24,40,18
47,490,236,28777.07,9915.74,400.13,24,40,18
47,490,237,28772.49,9915.74,400.13,24,40,18
47,490,238,28772.49,9901.87,400.13,24,40,18
47,490,240,28761.48,9916.78,400.13,24,40,18
47,490,243,28769.71,9915.33,400.13,24,40,18
47,490,243,28938.61,9829.33,400.82,24,40,18
47,490,243,29414.02,9786.28,449.58,24,39,18
47,490,244,28818.35,9899.57,400.82,24,40,18
47,490,244,29390.3,9781.84,448.9,24,40,18
47,490,244,29455.89,9781.84,448.9,24,39,18
47,490,244,29631.94,9848.91,449.58,23,39,18
47,490,248,29760.28,9701.79,449.58,23,39,18
47,490,249,29140.94,9866.16,400.13,24,40,18
