Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
3,80,39,4903.42,526.34,0.0,2,8,2
3,80,39,5048.29,414.9,0.0,2,8,2
3,80,40,4842.07,374.05,0.0,2,8,3
3,80,40,4863.53,374.05,0.0,2,8,2
3,80,41,4584.72,522.71,0.0,2,8,2
3,80,41,4667.33,374.05,0.0,2,8,3
3,80,41,4844.68,496.61,0.0,2,8,2
3,80,42,4794.7,496.61,0.0,2,8,2
3,80,42,4795.86,374.05,0.0,2,8,2
3,80,42,4903.42,333.19,0.0,2,8,2
3,80,43,4492.98,578.31,0.0,2,8,2
3,80,43,4539.21,537.46,0.0,2,8,2
3,80,43,4584.72,403.78,0.0,2,8,3
3,80,43,4614.59,403.78,0.0,2,8,2
3,80,43,4638.13,374.05,0.0,2,8,2
3,80,43,4794.7,333.19,0.0,2,8,2
3,80,44,4405.73,578.31,0.0,2,8,2
3,80,44,4451.95,537.46,0.0,2,8,2
3,80,44,4542.04,403.78,0.0,2,8,3
3,80,44,4614.59,374.05,0.0,2,8,2
3,80,45,4318.48,537.46,0.0,2,8,2
3,80,45,4502.92,403.78,0.0,2,8,2
3,80,45,4512.17,374.05,0.0,2,8,2
3,80,45,5140.52,169.78,0.0,2,8,2
3,80,46,4056.44,964.61,0.0,2,8,2
3,80,46,4448.45,374.05,0.0,2,8,2
3,80,46,4902.68,251.49,0.0,2,8,3
3,80,46,5051.36,169.78,0.0,2,8,2
3,80,47,3988.74,964.61,0.0,2,8,2
3,80,47,4082.42,845.68,0.0,2,9,2
3,80,47,4086.31,845.68,0.0,2,8,2
3,80,47,4162.71,786.44,0.0,2,8,2
3,80,47,4298.82,537.46,0.0,2,9,2
3,80,47,4299.99,537.46,0.0,2,8,3
3,80,47,4299.99,656.39,0.0,2,8,2
3,80,47,4853.94,251.49,0.0,2,8,2
3,80,47,5028.03,169.78,0.0,2,8,2
3,80,48,3967.18,845.68,0.0,2,8,2
3,80,48,4071.55,801.19,0.0,2,8,3
