Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
9,67,18,5742.42,913.16,13.42,5,11,8
9,67,19,5655.01,913.16,13.42,5,11,8
9,67,20,4709.63,744.21,13.42,5,9,8
9,67,21,4697.25,757.37,13.42,5,9,8
9,67,21,4756.49,783.24,13.42,5,8,8
9,67,22,5017.64,1264.55,13.42,4,9,8
9,67,22,5035.77,1114.9,13.42,4,9,8
9,67,22,5056.33,1222.83,13.42,4,8,8
9,67,23,4702.41,802.47,13.42,5,8,8
9,67,23,4958.03,1222.83,13.42,4,8,8
9,67,28,4668.76,1303.84,13.42,5,10,8
