Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
3,80,39,4295.56,505.22,0.0,2,7,2
3,80,40,4208.31,505.22,0.0,2,7,2
3,80,40,4226.22,323.2,0.0,2,7,2
3,80,40,4467.03,282.34,0.0,2,7,2
3,80,41,4140.61,505.22,0.0,2,7,2
3,80,41,4154.72,323.2,0.0,2,7,2
3,80,41,4293.01,293.46,0.0,2,7,2
3,80,41,4317.08,282.34,0.0,2,7,2
3,80,42,4158.52,293.46,0.0,2,7,2
3,80,42,4245.58,282.34,0.0,2,7,2
3,80,42,4379.78,252.61,0.0,2,7,2
3,80,43,4128.18,323.2,0.0,2,7,2
3,80,43,4269.05,252.61,0.0,2,7,2
3,80,43,4590.97,241.49,0.0,2,8,2
3,80,43,4987.61,152.29,0.0,2,8,2
3,80,44,4040.52,364.05,0.0,2,8,2
3,80,44,4091.6,323.2,0.0,2,7,2
3,80,44,4143.59,262.61,0.0,2,8,2
3,80,44,4413.08,241.49,0.0,2,8,2
3,80,44,4742.84,69.46,0.0,2,7,2
3,80,45,4050.64,262.61,0.0,2,8,2
3,80,45,4217.19,241.49,0.0,2,8,2
3,80,45,4465.15,152.29,0.0,2,7,2
3,80,45,4632.05,69.46,0.0,2,7,2
3,80,46,4195.65,241.49,0.0,2,8,2
3,80,46,4377.9,152.29,0.0,2,7,2
3,80,46,4465.15,69.46,0.0,2,7,2
3,80,47,4377.9,69.46,0.0,2,7,2
