Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
9,67,9,6811.8,1159.41,13.42,5,9,8
9,67,10,6666.78,1159.41,13.42,5,9,8
9,67,10,6811.8,1155.75,13.42,5,9,8
9,67,10,6812.94,1129.92,13.42,5,9,8
9,67,10,6817.12,1063.07,13.42,5,9,8
9,67,10,7101.58,1035.59,13.42,5,9,8
9,67,11,6607.11,1159.41,13.42,5,9,8
9,67,11,6676.65,1085.97,13.42,5,9,8
9,67,11,6816.36,1039.37,13.42,5,9,8
9,67,12,6047.57,1601.6,13.42,5,10,8
9,67,12,6573.24,1522.72,13.42,5,10,8
9,67,12,6620.02,1077.53,13.42,5,9,8
9,67,13,5871.25,1616.71,13.42,5,10,8
9,67,13,5902.55,1616.71,13.42,5,9,8
9,67,13,5912.67,1601.6,13.42,5,10,8
9,67,13,6032.88,1601.6,13.42,5,9,8
9,67,13,6047.57,1495.69,13.42,5,10,8
9,67,13,6291.5,1282.2,13.42,5,9,8
9,67,13,6596.82,1159.41,13.42,5,9,8
9,67,13,6793.04,1578.66,13.42,5,8,8
9,67,13,6807.24,1051.76,13.42,5,9,8
9,67,14,5775.11,1616.71,13.42,5,10,8
9,67,14,5854.31,1601.6,13.42,5,10,8
9,67,14,5870.2,1663.95,13.42,5,9,8
9,67,14,5879.07,1530.5,13.42,5,10,8
9,67,14,6047.57,1451.12,13.42,5,10,8
9,67,14,6146.48,1282.2,13.42,5,9,8
9,67,14,6291.5,1245.07,13.42,5,9,8
9,67,14,6360.09,1209.52,13.42,5,10,8
9,67,14,6398.77,1209.52,13.42,5,9,8
9,67,14,6525.18,1587.86,13.42,5,8,8
9,67,14,6610.27,1291.41,13.42,5,8,8
9,67,15,5830.83,1577.73,13.42,5,9,8
9,67,15,5975.85,1498.35,13.42,5,10,8
9,67,15,6215.06,1209.52,13.42,5,10,8
9,67,15,6253.75,1209.52,13.42,5,9,8
9,67,15,6291.5,1195.62,13.42,5,9,8
9,67,15,6356.68,1587.86,13.42,5,8,8
9,67,15,6360.09,1181.51,13.42,5,10,8
9,67,15,6398.77,1171.31,13.42,5,9,8
9,67,15,6498.82,1143.3,13.42,5,9,8
9,67,15,6525.18,1466.85,13.42,5,8,8
