Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a10_o107_m5_an57_ar12,DBSA,40.528333333333336,0.7117503265100791,0.18848237798472123,0.2670921458091518,0.2728146963089228,42.70085207920782,0.040179456227768556,0.5012606548995309
a10_o107_m5_an57_ar12,PSA,167.01916666666665,0.4401661921896861,0.7648254758993409,0.2422856140997759,0.2095511457963097,18.12188944874754,0.047032309078931814,0.4493241220602658
a10_o107_m5_an57_ar12,TPSA,47.17416666666667,0.7282529415325192,0.1533102188246494,0.2333359642480626,0.2060743973002149,39.17725847204464,0.04101948899917644,0.6947878525909985
a10_o114_m6_an57_ar11,DBSA,55.934999999999995,0.7639565852288779,0.16314882855908974,0.27416555879467785,0.17299776391618352,46.12537673356447,0.06762435867282969,0.8172573643914529
a10_o114_m6_an57_ar11,PSA,314.3516666666667,0.4688073259694327,0.7501968777228364,0.34367477401015556,0.13058825289124434,19.6884264442699,0.11870194852426101,0.813793951922259
a10_o114_m6_an57_ar11,TPSA,67.58166666666668,0.7209322036696157,0.14710177300752394,0.25911724568172917,0.17093698173450547,34.18619682216563,0.06712772889293234,0.9391513248408524
a10_o128_m6_an51_ar13,DBSA,50.599999999999994,0.7575821995110333,0.2371348378828646,0.004087516029907924,0.2572151503066297,43.91201598997312,0.04806185013546493,0.8144250450318408
a10_o128_m6_an51_ar13,PSA,221.52166666666668,0.3867517179915923,0.5896903913166784,0.0035416204464601077,0.2537166821393507,16.86085469853807,0.09414485139393418,0.8547549044417561
a10_o128_m6_an51_ar13,TPSA,61.97,0.7859877818361671,0.20375027566039716,0.003963327018288861,0.17704049063085847,39.22712931148881,0.05104408044877228,0.9561172234721815
a10_o144_m6_an53_ar12,DBSA,38.11333333333334,0.5636081485145368,0.15547030024929967,0.3986342190514144,0.33721967447164947,31.959736756464515,0.05718610999155731,0.5675950798182301
a10_o144_m6_an53_ar12,PSA,180.25333333333336,0.5313388049859722,0.3921992042189361,0.4923781604551444,0.16353175425461247,29.700596283416207,0.07498074168250972,0.5352713742951338
a10_o144_m6_an53_ar12,TPSA,59.5225,0.6843188198400612,0.14251243248404932,0.4618598276574183,0.17131925214261784,38.339666960119274,0.07034575097442249,0.6543897105991677
a15_o170_m9_an80_ar18,DBSA,101.84,0.7841157357960127,0.12245429243891506,0.014254932952389386,0.30033128854843166,48.40639074189574,0.03252715657027275,0.7265163691542901
a15_o170_m9_an80_ar18,PSA,409.6716666666667,0.5024262015354471,0.30478009484059626,0.040968972142389065,0.2127883506885325,17.759722968489566,0.04867038976308243,0.7355295542511721
a15_o170_m9_an80_ar18,TPSA,109.90583333333333,0.7823836319243119,0.12440374036303045,0.009365995746781446,0.20753704920837313,33.83388628961469,0.040486286647592795,0.9503694116886454
a20_o236_m12_an106_ar24,DBSA,156.94583333333333,0.8305393996518917,0.07956380223061682,0.026906130107252124,0.2318011297663521,51.693898326734896,0.04309243765647724,0.6957829800514769
a20_o236_m12_an106_ar24,PSA,676.5033333333333,0.6945573075613226,0.15441508009471894,0.06626689922148074,0.13304299745479609,20.144285506642692,0.05624316440264094,0.7652117646038717
a20_o236_m12_an106_ar24,TPSA,147.8975,0.8162235709460659,0.06668461252831002,0.05335213545922503,0.16067126457252792,28.161816166622412,0.048561766309928873,0.9620468211184439
a25_o306_m13_an127_ar31,DBSA,198.32666666666668,0.8142176547379051,0.09853128303850713,0.008481484081293162,0.2910496338989955,43.39288526129668,0.029965306421419667,0.5537078545991657
a25_o306_m13_an127_ar31,PSA,844.1575,0.681798238592324,0.10962142689539402,0.01639026919533586,0.18321538844478835,25.319925776859176,0.035897496460175635,0.6770961648823891
a25_o306_m13_an127_ar31,TPSA,191.45499999999998,0.8186636358448838,0.07336486280353637,0.017930570317862944,0.15212274502922976,31.287188961844137,0.03533199872881125,0.9330041896951575
a30_o355_m18_an148_ar42,DBSA,284.32166666666666,0.7968434203733039,0.11455324700919824,0.00558671863060423,0.26956452696043715,46.809307367035494,0.030757616397234122,0.6110059733438133
a30_o355_m18_an148_ar42,PSA,963.9399999999999,0.6497073238695902,0.1665291255401096,0.011247593289729244,0.2055865894403709,23.18905009385901,0.03419475406853123,0.6586148070711597
a30_o355_m18_an148_ar42,TPSA,305.11333333333334,0.8516829234521417,0.08875003393147798,0.010597164509450984,0.10715376705996284,30.001642539105493,0.039842880047430786,0.9503686530299592
a3_o80_m10_an10_ar9_reduced,DBSA,53.295,0.7760302784259048,0.18298260329208202,0.4524750695419749,0.21202334397070305,46.82607994500577,0.040013239692297184,0.5554870554584809
a3_o80_m10_an10_ar9_reduced,PSA,262.2633333333333,0.3288551064123911,0.5648382007997514,0.37017527957586055,0.2710470023879165,14.682103617457104,0.09903070360477792,0.5391608901661618
a3_o80_m10_an10_ar9_reduced,TPSA,78.29666666666667,0.8020938951725773,0.21791824915474708,0.45372410722717965,0.13337085961345807,38.49181643753712,0.06102027221477317,0.6707617043631726
a40_o476_m22_an215_ar51,DBSA,505.23833333333334,0.6824277304100523,0.15645217539263798,0.0010542664295718539,0.4167289181850099,49.188893333239065,0.01095647242437327,0.4157423165526063
a40_o476_m22_an215_ar51,PSA,1722.24,0.551611614352156,0.18369025393162502,0.00033325540527990097,0.40112421247505264,23.549073612924794,0.013180156899824816,0.5360177800736374
a40_o476_m22_an215_ar51,TPSA,491.71416666666664,0.779444745241348,0.09150521770177131,0.0015349404457664767,0.10681228800812627,27.26203305383614,0.02138016407012191,0.9332148602915304
a50_o578_m28_an276_ar66,DBSA,671.3616666666668,0.8374276179560675,0.10818970234142553,0.002188049564425,0.3363253702266368,51.87482149137473,0.02221676282009114,0.5095965653209323
a50_o578_m28_an276_ar66,PSA,2039.1374999999998,0.6045811605968121,0.20567426709256775,0.0033075375612500774,0.28286267905636475,18.52397500852141,0.022584878943226774,0.5306586184738458
a50_o578_m28_an276_ar66,TPSA,1042.6491666666666,0.8912201648494669,0.06949917448559176,0.007086814677427277,0.07474234193060415,29.601203500103864,0.029824530356261553,0.9420178316313457
a5_o96_m10_an10_ar10_reduced,DBSA,40.1925,0.7308133555520386,0.2198064668413746,0.22688707010513895,0.2279791525746913,46.35847319094845,0.06456002425452576,0.565308001662368
a5_o96_m10_an10_ar10_reduced,PSA,198.91,0.43883067206671666,0.5739806210933531,0.2336370555927793,0.2536255780841613,19.753396685890607,0.10089977919902582,0.5251083068503789
a5_o96_m10_an10_ar10_reduced,TPSA,55.1475,0.687524961193469,0.2303503046138487,0.22655917537661954,0.20018454393245053,33.88813012316094,0.07295875790249343,0.6585175189617665
