Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,242.93,0.4255952380952382,0.9648504362123638,0.48144237986365285,0.1131696696598041,17.26618705035971,0.08218947302197928,0.3005268977552268
a3_o80_m10_an10_ar9_reduced,DBSA,44.03,0.6785714285714286,0.17986559440585573,0.33540682355315704,0.2591116139046396,36.69064748201439,0.02979130616913381,0.504548275446479
a3_o80_m10_an10_ar9_reduced,TPSA,72.04,0.869047619047619,0.1955182146189544,0.3908254999035684,0.1241534593137432,46.043165467625904,0.055528375526823076,0.6738465590176617
a5_o96_m10_an10_ar10_reduced,PSA,189.5,0.5833333333333333,0.35710582785631306,0.3941705622021422,0.24583758311199733,22.68041237113402,0.09208978971956475,0.5693909449061606
a5_o96_m10_an10_ar10_reduced,DBSA,36.73,0.6914414414414415,0.2861020133214879,0.3892709036430132,0.19401933027641982,44.84536082474227,0.08442151394414583,0.5972036391825257
a5_o96_m10_an10_ar10_reduced,TPSA,51.47,0.6959459459459458,0.25311078777681534,0.37621229505434983,0.19939990380216896,32.47422680412371,0.05808221690213661,0.603055537883673
a10_o107_m5_an57_ar12,PSA,160.1,0.3766666666666667,1.6986091842800946,0.19749805321163233,0.12396686215657968,10.759493670886076,0.08934495229817362,0.3735483225041949
a10_o107_m5_an57_ar12,DBSA,41.26,0.6199999999999998,0.14879990067123938,0.22931903046216837,0.3018025374432703,25.31645569620253,0.03329043420157585,0.4685051403775383
a10_o107_m5_an57_ar12,TPSA,47.11,0.94,0.14463860444687682,0.24646247474235947,0.08801555695817584,63.92405063291139,0.03195157329791374,0.6857142857142857
a10_o114_m6_an57_ar11,PSA,431.91,0.5189516129032258,0.1979032041296878,0.21861911964814043,0.18637216795406855,17.790530846484938,0.09615787569000157,0.9044746592590113
a10_o114_m6_an57_ar11,DBSA,60.69,0.8673387096774193,0.13791978609887628,0.2859063343463764,0.11160752958474153,38.88091822094692,0.06271503808084157,0.8201843653235257
a10_o114_m6_an57_ar11,TPSA,66.62,0.8431451612903226,0.13486868297822557,0.28730011030411545,0.09346061301718568,43.32855093256815,0.06734249897264918,0.9656630063691916
a10_o128_m6_an51_ar13,PSA,200.03,0.3161057692307692,0.8984108467429189,0.004567296599975863,0.17874261952604373,15.32258064516129,0.141863407031199,0.7742388054040775
a10_o128_m6_an51_ar13,DBSA,45.97,0.6899038461538461,0.2760078049380554,0.003055585753504979,0.33248966886175474,41.12903225806452,0.053775522305072786,0.8569199196177761
a10_o128_m6_an51_ar13,TPSA,58.7,0.7019230769230769,0.17884378635364312,0.0037524737323745352,0.1671683471838426,43.54838709677419,0.05391331713556624,0.9735158417031367
a10_o144_m6_an53_ar12,PSA,182.53,0.6706349206349207,0.18808182323240413,0.45935639161024844,0.1554330225228844,29.042904290429046,0.05444533669670629,0.5670266354884587
a10_o144_m6_an53_ar12,DBSA,34.73,0.76984126984127,0.16552178408963877,0.4496642880272011,0.16757844773293443,49.834983498349835,0.05558321835910924,0.4777810185614494
a10_o144_m6_an53_ar12,TPSA,55.51,0.6666666666666669,0.11553735667644664,0.5271153458634115,0.13177849261805444,21.122112211221122,0.05752854553559721,0.7109069353882632
a15_o170_m9_an80_ar18,PSA,443.63,0.43861607142857145,0.48677090749933255,0.008041015140802575,0.21464352096234965,9.037328094302556,0.04253316417577264,0.7877558287527222
a15_o170_m9_an80_ar18,DBSA,103.05,0.7834821428571429,0.10987815269931075,0.007783702656296893,0.23795048356598766,58.153241650294696,0.03521455786029375,0.7907489197451559
a15_o170_m9_an80_ar18,TPSA,102.25,0.7857142857142857,0.11895430725464297,0.000964921816896309,0.1827205779920488,32.80943025540275,0.03371044288876027,1.0
a20_o236_m12_an106_ar24,PSA,611.86,0.7203341013824884,0.15736486109939837,0.02462694903789802,0.17922302635555212,21.0458360232408,0.05212196275710859,0.7034842967350341
a20_o236_m12_an106_ar24,DBSA,133.88,0.8600230414746544,0.10920532136332986,0.023897896998465253,0.18600625173111576,38.60555196901226,0.04395880456515629,0.644965526500996
a20_o236_m12_an106_ar24,TPSA,142.71,0.8571428571428571,0.06773471063619611,0.05471106701802072,0.11819592063751809,40.34861200774693,0.044636161270732715,0.9573420502541142
a25_o306_m13_an127_ar31,PSA,709.8,0.8156565656565656,0.12182464729929898,0.0272536806505602,0.17046580783308588,37.84355179704017,0.03274805330863583,0.637654221326904
a25_o306_m13_an127_ar31,DBSA,149.05,0.8068181818181818,0.16226379077033173,0.0053070699929297005,0.3338750417684709,37.35024665257223,0.03386924345121047,0.5121001153965116
a25_o306_m13_an127_ar31,TPSA,179.74,0.805976430976431,0.061276589236722585,0.013798381981617218,0.16570796370267651,24.8062015503876,0.03447966510011785,0.9574377433607185
a30_o355_m18_an148_ar42,PSA,993.53,0.64765625,0.15580004340137105,0.005500054356308961,0.15939016625284322,19.662921348314608,0.03526802734886249,0.6267544400186557
a30_o355_m18_an148_ar42,DBSA,317.81,0.846484375,0.07423955180930482,0.005199856457718999,0.20915505730059175,62.00204290091931,0.026033073845618974,0.6810355095461276
