Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Machines,Workers,Transport Attachments,Attachments
47,490,328,46846.7,11104.97,20,57,173.67,21.0
47,490,328,46846.7,11104.97,20,57,0.0,40.0
47,490,339,43873.8,17442.24,26,49,457.57,20.0
47,490,339,43873.8,17442.24,26,49,518.26,17.0
47,490,339,43873.8,17442.24,26,49,35.89,37.0
47,490,339,43873.8,17442.24,26,49,51.0,36.0
47,490,339,43873.8,17442.24,26,49,85.02,33.0
47,490,339,43873.8,17442.24,26,49,111.51,30.0
47,490,339,43873.8,17442.24,26,49,115.21,29.0
47,490,339,43873.8,17442.24,26,49,120.0,25.0
47,490,339,43873.8,17442.24,26,49,137.33,22.0
47,490,339,43873.8,17442.24,26,49,173.67,21.0
47,490,339,43873.8,17442.24,26,49,0.0,40.0
47,490,394,46691.41,7154.83,27,57,457.57,20.0
47,490,394,46691.41,7154.83,27,57,518.26,17.0
47,490,394,46691.41,7154.83,27,57,35.89,37.0
47,490,394,46691.41,7154.83,27,57,51.0,36.0
47,490,394,46691.41,7154.83,27,57,85.02,33.0
47,490,394,46691.41,7154.83,27,57,111.51,30.0
47,490,394,46691.41,7154.83,27,57,115.21,29.0
47,490,394,46691.41,7154.83,27,57,120.0,25.0
47,490,394,46691.41,7154.83,27,57,137.33,22.0
47,490,394,46691.41,7154.83,27,57,173.67,21.0
47,490,394,46691.41,7154.83,27,57,0.0,40.0
47,490,395,46691.41,6604.61,27,57,457.57,20.0
47,490,395,46691.41,6604.61,27,57,518.26,17.0
47,490,395,46691.41,6604.61,27,57,35.89,37.0
47,490,395,46691.41,6604.61,27,57,51.0,36.0
47,490,395,46691.41,6604.61,27,57,85.02,33.0
47,490,395,46691.41,6604.61,27,57,111.51,30.0
47,490,395,46691.41,6604.61,27,57,115.21,29.0
47,490,395,46691.41,6604.61,27,57,120.0,25.0
47,490,395,46691.41,6604.61,27,57,137.33,22.0
47,490,395,46691.41,6604.61,27,57,173.67,21.0
47,490,395,46691.41,6604.61,27,57,0.0,40.0
47,490,396,46691.41,6498.59,27,57,457.57,20.0
47,490,396,46691.41,6498.59,27,57,518.26,17.0
47,490,396,46691.41,6498.59,27,57,35.89,37.0
47,490,396,46691.41,6498.59,27,57,51.0,36.0
47,490,396,46691.41,6498.59,27,57,85.02,33.0
47,490,396,46691.41,6498.59,27,57,111.51,30.0
47,490,396,46691.41,6498.59,27,57,115.21,29.0
47,490,396,46691.41,6498.59,27,57,120.0,25.0
47,490,396,46691.41,6498.59,27,57,137.33,22.0
47,490,396,46691.41,6498.59,27,57,173.67,21.0
47,490,396,46691.41,6498.59,27,57,0.0,40.0
47,490,400,24601.32,18294.43,28,40,457.57,20.0
47,490,400,24601.32,18294.43,28,40,518.26,17.0
47,490,400,24601.32,18294.43,28,40,35.89,37.0
47,490,400,24601.32,18294.43,28,40,51.0,36.0
47,490,400,24601.32,18294.43,28,40,85.02,33.0
47,490,400,24601.32,18294.43,28,40,111.51,30.0
47,490,400,24601.32,18294.43,28,40,115.21,29.0
47,490,400,24601.32,18294.43,28,40,120.0,25.0
47,490,400,24601.32,18294.43,28,40,137.33,22.0
47,490,400,24601.32,18294.43,28,40,173.67,21.0
47,490,400,24601.32,18294.43,28,40,0.0,40.0
47,490,406,35506.04,18371.88,28,38,457.57,20.0
47,490,406,35506.04,18371.88,28,38,518.26,17.0
47,490,406,35506.04,18371.88,28,38,35.89,37.0
47,490,406,35506.04,18371.88,28,38,51.0,36.0
47,490,406,35506.04,18371.88,28,38,85.02,33.0
47,490,406,35506.04,18371.88,28,38,111.51,30.0
47,490,406,35506.04,18371.88,28,38,115.21,29.0
47,490,406,35506.04,18371.88,28,38,120.0,25.0
47,490,406,35506.04,18371.88,28,38,137.33,22.0
47,490,406,35506.04,18371.88,28,38,173.67,21.0
47,490,406,35506.04,18371.88,28,38,0.0,40.0
47,490,408,46691.41,8232.11,26,57,457.57,20.0
47,490,408,46691.41,8232.11,26,57,518.26,17.0
47,490,408,46691.41,8232.11,26,57,35.89,37.0
47,490,408,46691.41,8232.11,26,57,51.0,36.0
47,490,408,46691.41,8232.11,26,57,85.02,33.0
47,490,408,46691.41,8232.11,26,57,111.51,30.0
47,490,408,46691.41,8232.11,26,57,115.21,29.0
47,490,408,46691.41,8232.11,26,57,120.0,25.0
47,490,408,46691.41,8232.11,26,57,137.33,22.0
47,490,408,46691.41,8232.11,26,57,173.67,21.0
47,490,408,46691.41,8232.11,26,57,0.0,40.0
47,490,409,46691.41,8176.56,26,57,457.57,20.0
47,490,409,46691.41,8176.56,26,57,518.26,17.0
47,490,409,46691.41,8176.56,26,57,35.89,37.0
47,490,409,46691.41,8176.56,26,57,51.0,36.0
47,490,409,46691.41,8176.56,26,57,85.02,33.0
47,490,409,46691.41,8176.56,26,57,111.51,30.0
47,490,409,46691.41,8176.56,26,57,115.21,29.0
47,490,409,46691.41,8176.56,26,57,120.0,25.0
47,490,409,46691.41,8176.56,26,57,137.33,22.0
47,490,409,46691.41,8176.56,26,57,173.67,21.0
47,490,409,46691.41,8176.56,26,57,0.0,40.0
47,490,425,37994.68,16385.16,28,46,457.57,20.0
47,490,425,37994.68,16385.16,28,46,518.26,17.0
47,490,425,37994.68,16385.16,28,46,35.89,37.0
47,490,425,37994.68,16385.16,28,46,51.0,36.0
47,490,425,37994.68,16385.16,28,46,85.02,33.0
47,490,425,37994.68,16385.16,28,46,111.51,30.0
47,490,425,37994.68,16385.16,28,46,115.21,29.0
47,490,425,37994.68,16385.16,28,46,120.0,25.0
47,490,425,37994.68,16385.16,28,46,137.33,22.0
47,490,425,37994.68,16385.16,28,46,173.67,21.0
47,490,425,37994.68,16385.16,28,46,0.0,40.0
47,490,425,38064.57,16233.3,28,47,457.57,20.0
47,490,425,38064.57,16233.3,28,47,518.26,17.0
47,490,425,38064.57,16233.3,28,47,35.89,37.0
47,490,425,38064.57,16233.3,28,47,51.0,36.0
47,490,425,38064.57,16233.3,28,47,85.02,33.0
47,490,425,38064.57,16233.3,28,47,111.51,30.0
47,490,425,38064.57,16233.3,28,47,115.21,29.0
47,490,425,38064.57,16233.3,28,47,120.0,25.0
47,490,425,38064.57,16233.3,28,47,137.33,22.0
47,490,425,38064.57,16233.3,28,47,173.67,21.0
47,490,425,38064.57,16233.3,28,47,0.0,40.0
47,490,425,38243.01,16300.81,28,46,457.57,20.0
47,490,425,38243.01,16300.81,28,46,518.26,17.0
47,490,425,38243.01,16300.81,28,46,35.89,37.0
47,490,425,38243.01,16300.81,28,46,51.0,36.0
47,490,425,38243.01,16300.81,28,46,85.02,33.0
47,490,425,38243.01,16300.81,28,46,111.51,30.0
47,490,425,38243.01,16300.81,28,46,115.21,29.0
47,490,425,38243.01,16300.81,28,46,120.0,25.0
47,490,425,38243.01,16300.81,28,46,137.33,22.0
47,490,425,38243.01,16300.81,28,46,173.67,21.0
47,490,425,38243.01,16300.81,28,46,0.0,40.0
47,490,425,38353.53,16276.42,28,46,457.57,20.0
47,490,425,38353.53,16276.42,28,46,518.26,17.0
47,490,425,38353.53,16276.42,28,46,35.89,37.0
47,490,425,38353.53,16276.42,28,46,51.0,36.0
47,490,425,38353.53,16276.42,28,46,85.02,33.0
47,490,425,38353.53,16276.42,28,46,111.51,30.0
47,490,425,38353.53,16276.42,28,46,115.21,29.0
47,490,425,38353.53,16276.42,28,46,120.0,25.0
47,490,425,38353.53,16276.42,28,46,137.33,22.0
47,490,425,38353.53,16276.42,28,46,173.67,21.0
47,490,425,38353.53,16276.42,28,46,0.0,40.0
47,490,426,37971.92,16335.59,28,47,457.57,20.0
47,490,426,37971.92,16335.59,28,47,518.26,17.0
47,490,426,37971.92,16335.59,28,47,35.89,37.0
47,490,426,37971.92,16335.59,28,47,51.0,36.0
47,490,426,37971.92,16335.59,28,47,85.02,33.0
47,490,426,37971.92,16335.59,28,47,111.51,30.0
47,490,426,37971.92,16335.59,28,47,115.21,29.0
47,490,426,37971.92,16335.59,28,47,120.0,25.0
47,490,426,37971.92,16335.59,28,47,137.33,22.0
47,490,426,37971.92,16335.59,28,47,173.67,21.0
47,490,426,37971.92,16335.59,28,47,0.0,40.0
47,490,426,38133.04,16199.64,28,47,457.57,20.0
47,490,426,38133.04,16199.64,28,47,518.26,17.0
47,490,426,38133.04,16199.64,28,47,35.89,37.0
47,490,426,38133.04,16199.64,28,47,51.0,36.0
47,490,426,38133.04,16199.64,28,47,85.02,33.0
47,490,426,38133.04,16199.64,28,47,111.51,30.0
47,490,426,38133.04,16199.64,28,47,115.21,29.0
47,490,426,38133.04,16199.64,28,47,120.0,25.0
47,490,426,38133.04,16199.64,28,47,137.33,22.0
47,490,426,38133.04,16199.64,28,47,173.67,21.0
47,490,426,38133.04,16199.64,28,47,0.0,40.0
47,490,426,38196.73,16192.67,28,47,457.57,20.0
47,490,426,38196.73,16192.67,28,47,518.26,17.0
47,490,426,38196.73,16192.67,28,47,35.89,37.0
47,490,426,38196.73,16192.67,28,47,51.0,36.0
47,490,426,38196.73,16192.67,28,47,85.02,33.0
47,490,426,38196.73,16192.67,28,47,111.51,30.0
47,490,426,38196.73,16192.67,28,47,115.21,29.0
47,490,426,38196.73,16192.67,28,47,120.0,25.0
47,490,426,38196.73,16192.67,28,47,137.33,22.0
47,490,426,38196.73,16192.67,28,47,173.67,21.0
47,490,426,38196.73,16192.67,28,47,0.0,40.0
47,490,426,38229.41,16255.09,28,46,457.57,20.0
47,490,426,38229.41,16255.09,28,46,518.26,17.0
47,490,426,38229.41,16255.09,28,46,35.89,37.0
47,490,426,38229.41,16255.09,28,46,51.0,36.0
47,490,426,38229.41,16255.09,28,46,85.02,33.0
47,490,426,38229.41,16255.09,28,46,111.51,30.0
47,490,426,38229.41,16255.09,28,46,115.21,29.0
47,490,426,38229.41,16255.09,28,46,120.0,25.0
47,490,426,38229.41,16255.09,28,46,137.33,22.0
47,490,426,38229.41,16255.09,28,46,173.67,21.0
47,490,426,38229.41,16255.09,28,46,0.0,40.0
47,490,426,38273.89,16135.24,28,47,457.57,20.0
47,490,426,38273.89,16135.24,28,47,518.26,17.0
47,490,426,38273.89,16135.24,28,47,35.89,37.0
47,490,426,38273.89,16135.24,28,47,51.0,36.0
47,490,426,38273.89,16135.24,28,47,85.02,33.0
47,490,426,38273.89,16135.24,28,47,111.51,30.0
47,490,426,38273.89,16135.24,28,47,115.21,29.0
47,490,426,38273.89,16135.24,28,47,120.0,25.0
47,490,426,38273.89,16135.24,28,47,137.33,22.0
47,490,426,38273.89,16135.24,28,47,173.67,21.0
47,490,426,38273.89,16135.24,28,47,0.0,40.0
47,490,426,38544.65,16172.05,26,54,457.57,20.0
47,490,426,38544.65,16172.05,26,54,518.26,17.0
47,490,426,38544.65,16172.05,26,54,35.89,37.0
47,490,426,38544.65,16172.05,26,54,51.0,36.0
47,490,426,38544.65,16172.05,26,54,85.02,33.0
47,490,426,38544.65,16172.05,26,54,111.51,30.0
47,490,426,38544.65,16172.05,26,54,115.21,29.0
47,490,426,38544.65,16172.05,26,54,120.0,25.0
47,490,426,38544.65,16172.05,26,54,137.33,22.0
47,490,426,38544.65,16172.05,26,54,173.67,21.0
47,490,426,38544.65,16172.05,26,54,0.0,40.0
47,490,427,37802.17,16378.85,28,47,457.57,20.0
47,490,427,37802.17,16378.85,28,47,518.26,17.0
47,490,427,37802.17,16378.85,28,47,35.89,37.0
47,490,427,37802.17,16378.85,28,47,51.0,36.0
47,490,427,37802.17,16378.85,28,47,85.02,33.0
47,490,427,37802.17,16378.85,28,47,111.51,30.0
47,490,427,37802.17,16378.85,28,47,115.21,29.0
47,490,427,37802.17,16378.85,28,47,120.0,25.0
47,490,427,37802.17,16378.85,28,47,137.33,22.0
47,490,427,37802.17,16378.85,28,47,173.67,21.0
47,490,427,37802.17,16378.85,28,47,0.0,40.0
47,490,427,37883.88,16277.12,28,47,457.57,20.0
47,490,427,37883.88,16277.12,28,47,518.26,17.0
47,490,427,37883.88,16277.12,28,47,35.89,37.0
47,490,427,37883.88,16277.12,28,47,51.0,36.0
47,490,427,37883.88,16277.12,28,47,85.02,33.0
47,490,427,37883.88,16277.12,28,47,111.51,30.0
47,490,427,37883.88,16277.12,28,47,115.21,29.0
47,490,427,37883.88,16277.12,28,47,120.0,25.0
47,490,427,37883.88,16277.12,28,47,137.33,22.0
47,490,427,37883.88,16277.12,28,47,173.67,21.0
47,490,427,37883.88,16277.12,28,47,0.0,40.0
47,490,427,37960.08,16202.03,28,47,457.57,20.0
47,490,427,37960.08,16202.03,28,47,518.26,17.0
47,490,427,37960.08,16202.03,28,47,35.89,37.0
47,490,427,37960.08,16202.03,28,47,51.0,36.0
47,490,427,37960.08,16202.03,28,47,85.02,33.0
47,490,427,37960.08,16202.03,28,47,111.51,30.0
47,490,427,37960.08,16202.03,28,47,115.21,29.0
47,490,427,37960.08,16202.03,28,47,120.0,25.0
47,490,427,37960.08,16202.03,28,47,137.33,22.0
47,490,427,37960.08,16202.03,28,47,173.67,21.0
47,490,427,37960.08,16202.03,28,47,0.0,40.0
47,490,427,37971.5,16391.12,28,46,457.57,20.0
47,490,427,37971.5,16391.12,28,46,518.26,17.0
47,490,427,37971.5,16391.12,28,46,35.89,37.0
47,490,427,37971.5,16391.12,28,46,51.0,36.0
47,490,427,37971.5,16391.12,28,46,85.02,33.0
47,490,427,37971.5,16391.12,28,46,111.51,30.0
47,490,427,37971.5,16391.12,28,46,115.21,29.0
47,490,427,37971.5,16391.12,28,46,120.0,25.0
47,490,427,37971.5,16391.12,28,46,137.33,22.0
47,490,427,37971.5,16391.12,28,46,173.67,21.0
47,490,427,37971.5,16391.12,28,46,0.0,40.0
47,490,427,38244.51,16123.19,28,48,457.57,20.0
47,490,427,38244.51,16123.19,28,48,518.26,17.0
47,490,427,38244.51,16123.19,28,48,35.89,37.0
47,490,427,38244.51,16123.19,28,48,51.0,36.0
47,490,427,38244.51,16123.19,28,48,85.02,33.0
47,490,427,38244.51,16123.19,28,48,111.51,30.0
47,490,427,38244.51,16123.19,28,48,115.21,29.0
47,490,427,38244.51,16123.19,28,48,120.0,25.0
47,490,427,38244.51,16123.19,28,48,137.33,22.0
47,490,427,38244.51,16123.19,28,48,173.67,21.0
47,490,427,38244.51,16123.19,28,48,0.0,40.0
47,490,427,38558.09,16168.44,26,54,457.57,20.0
47,490,427,38558.09,16168.44,26,54,518.26,17.0
47,490,427,38558.09,16168.44,26,54,35.89,37.0
47,490,427,38558.09,16168.44,26,54,51.0,36.0
47,490,427,38558.09,16168.44,26,54,85.02,33.0
47,490,427,38558.09,16168.44,26,54,111.51,30.0
47,490,427,38558.09,16168.44,26,54,115.21,29.0
47,490,427,38558.09,16168.44,26,54,120.0,25.0
47,490,427,38558.09,16168.44,26,54,137.33,22.0
47,490,427,38558.09,16168.44,26,54,173.67,21.0
47,490,427,38558.09,16168.44,26,54,0.0,40.0
47,490,428,37963.48,16391.12,28,46,457.57,20.0
47,490,428,37963.48,16391.12,28,46,518.26,17.0
47,490,428,37963.48,16391.12,28,46,35.89,37.0
47,490,428,37963.48,16391.12,28,46,51.0,36.0
47,490,428,37963.48,16391.12,28,46,85.02,33.0
47,490,428,37963.48,16391.12,28,46,111.51,30.0
47,490,428,37963.48,16391.12,28,46,115.21,29.0
47,490,428,37963.48,16391.12,28,46,120.0,25.0
47,490,428,37963.48,16391.12,28,46,137.33,22.0
47,490,428,37963.48,16391.12,28,46,173.67,21.0
47,490,428,37963.48,16391.12,28,46,0.0,40.0
47,490,428,38001.91,16381.79,28,45,457.57,20.0
47,490,428,38001.91,16381.79,28,45,518.26,17.0
47,490,428,38001.91,16381.79,28,45,35.89,37.0
47,490,428,38001.91,16381.79,28,45,51.0,36.0
47,490,428,38001.91,16381.79,28,45,85.02,33.0
47,490,428,38001.91,16381.79,28,45,111.51,30.0
47,490,428,38001.91,16381.79,28,45,115.21,29.0
47,490,428,38001.91,16381.79,28,45,120.0,25.0
47,490,428,38001.91,16381.79,28,45,137.33,22.0
47,490,428,38001.91,16381.79,28,45,173.67,21.0
47,490,428,38001.91,16381.79,28,45,0.0,40.0
47,490,428,38176.86,16151.13,28,46,457.57,20.0
47,490,428,38176.86,16151.13,28,46,518.26,17.0
47,490,428,38176.86,16151.13,28,46,35.89,37.0
47,490,428,38176.86,16151.13,28,46,51.0,36.0
47,490,428,38176.86,16151.13,28,46,85.02,33.0
47,490,428,38176.86,16151.13,28,46,111.51,30.0
47,490,428,38176.86,16151.13,28,46,115.21,29.0
47,490,428,38176.86,16151.13,28,46,120.0,25.0
47,490,428,38176.86,16151.13,28,46,137.33,22.0
47,490,428,38176.86,16151.13,28,46,173.67,21.0
47,490,428,38176.86,16151.13,28,46,0.0,40.0
47,490,428,38176.86,16151.13,28,46,457.57,20.0
47,490,428,38176.86,16151.13,28,46,518.26,17.0
47,490,428,38176.86,16151.13,28,46,35.89,37.0
47,490,428,38176.86,16151.13,28,46,51.0,36.0
47,490,428,38176.86,16151.13,28,46,85.02,33.0
47,490,428,38176.86,16151.13,28,46,111.51,30.0
47,490,428,38176.86,16151.13,28,46,115.21,29.0
47,490,428,38176.86,16151.13,28,46,120.0,25.0
47,490,428,38176.86,16151.13,28,46,137.33,22.0
47,490,428,38176.86,16151.13,28,46,173.67,21.0
47,490,428,38176.86,16151.13,28,46,0.0,40.0
47,490,428,38202.33,16297.24,28,45,457.57,20.0
47,490,428,38202.33,16297.24,28,45,518.26,17.0
47,490,428,38202.33,16297.24,28,45,35.89,37.0
47,490,428,38202.33,16297.24,28,45,51.0,36.0
47,490,428,38202.33,16297.24,28,45,85.02,33.0
47,490,428,38202.33,16297.24,28,45,111.51,30.0
47,490,428,38202.33,16297.24,28,45,115.21,29.0
47,490,428,38202.33,16297.24,28,45,120.0,25.0
47,490,428,38202.33,16297.24,28,45,137.33,22.0
47,490,428,38202.33,16297.24,28,45,173.67,21.0
47,490,428,38202.33,16297.24,28,45,0.0,40.0
47,490,428,38286.79,16107.3,28,46,457.57,20.0
47,490,428,38286.79,16107.3,28,46,518.26,17.0
47,490,428,38286.79,16107.3,28,46,35.89,37.0
47,490,428,38286.79,16107.3,28,46,51.0,36.0
47,490,428,38286.79,16107.3,28,46,85.02,33.0
47,490,428,38286.79,16107.3,28,46,111.51,30.0
47,490,428,38286.79,16107.3,28,46,115.21,29.0
47,490,428,38286.79,16107.3,28,46,120.0,25.0
47,490,428,38286.79,16107.3,28,46,137.33,22.0
47,490,428,38286.79,16107.3,28,46,173.67,21.0
47,490,428,38286.79,16107.3,28,46,0.0,40.0
47,490,428,38287.58,15920.03,28,48,457.57,20.0
47,490,428,38287.58,15920.03,28,48,518.26,17.0
47,490,428,38287.58,15920.03,28,48,35.89,37.0
47,490,428,38287.58,15920.03,28,48,51.0,36.0
47,490,428,38287.58,15920.03,28,48,85.02,33.0
47,490,428,38287.58,15920.03,28,48,111.51,30.0
47,490,428,38287.58,15920.03,28,48,115.21,29.0
47,490,428,38287.58,15920.03,28,48,120.0,25.0
47,490,428,38287.58,15920.03,28,48,137.33,22.0
47,490,428,38287.58,15920.03,28,48,173.67,21.0
47,490,428,38287.58,15920.03,28,48,0.0,40.0
47,490,428,38476.75,16151.8,26,52,457.57,20.0
47,490,428,38476.75,16151.8,26,52,518.26,17.0
47,490,428,38476.75,16151.8,26,52,35.89,37.0
47,490,428,38476.75,16151.8,26,52,51.0,36.0
47,490,428,38476.75,16151.8,26,52,85.02,33.0
47,490,428,38476.75,16151.8,26,52,111.51,30.0
47,490,428,38476.75,16151.8,26,52,115.21,29.0
47,490,428,38476.75,16151.8,26,52,120.0,25.0
47,490,428,38476.75,16151.8,26,52,137.33,22.0
47,490,428,38476.75,16151.8,26,52,173.67,21.0
47,490,428,38476.75,16151.8,26,52,0.0,40.0
47,490,429,37791.58,15623.28,28,53,457.57,20.0
47,490,429,37791.58,15623.28,28,53,518.26,17.0
47,490,429,37791.58,15623.28,28,53,35.89,37.0
47,490,429,37791.58,15623.28,28,53,51.0,36.0
47,490,429,37791.58,15623.28,28,53,85.02,33.0
47,490,429,37791.58,15623.28,28,53,111.51,30.0
47,490,429,37791.58,15623.28,28,53,115.21,29.0
47,490,429,37791.58,15623.28,28,53,120.0,25.0
47,490,429,37791.58,15623.28,28,53,137.33,22.0
47,490,429,37791.58,15623.28,28,53,173.67,21.0
47,490,429,37791.58,15623.28,28,53,0.0,40.0
47,490,429,37942.86,15864.95,28,52,457.57,20.0
47,490,429,37942.86,15864.95,28,52,518.26,17.0
47,490,429,37942.86,15864.95,28,52,35.89,37.0
47,490,429,37942.86,15864.95,28,52,51.0,36.0
47,490,429,37942.86,15864.95,28,52,85.02,33.0
47,490,429,37942.86,15864.95,28,52,111.51,30.0
47,490,429,37942.86,15864.95,28,52,115.21,29.0
47,490,429,37942.86,15864.95,28,52,120.0,25.0
47,490,429,37942.86,15864.95,28,52,137.33,22.0
47,490,429,37942.86,15864.95,28,52,173.67,21.0
47,490,429,37942.86,15864.95,28,52,0.0,40.0
47,490,429,38021.56,15899.42,28,51,457.57,20.0
47,490,429,38021.56,15899.42,28,51,518.26,17.0
47,490,429,38021.56,15899.42,28,51,35.89,37.0
47,490,429,38021.56,15899.42,28,51,51.0,36.0
47,490,429,38021.56,15899.42,28,51,85.02,33.0
47,490,429,38021.56,15899.42,28,51,111.51,30.0
47,490,429,38021.56,15899.42,28,51,115.21,29.0
47,490,429,38021.56,15899.42,28,51,120.0,25.0
47,490,429,38021.56,15899.42,28,51,137.33,22.0
47,490,429,38021.56,15899.42,28,51,173.67,21.0
47,490,429,38021.56,15899.42,28,51,0.0,40.0
47,490,429,38051.31,15580.78,27,53,457.57,20.0
47,490,429,38051.31,15580.78,27,53,518.26,17.0
47,490,429,38051.31,15580.78,27,53,35.89,37.0
47,490,429,38051.31,15580.78,27,53,51.0,36.0
47,490,429,38051.31,15580.78,27,53,85.02,33.0
47,490,429,38051.31,15580.78,27,53,111.51,30.0
47,490,429,38051.31,15580.78,27,53,115.21,29.0
47,490,429,38051.31,15580.78,27,53,120.0,25.0
47,490,429,38051.31,15580.78,27,53,137.33,22.0
47,490,429,38051.31,15580.78,27,53,173.67,21.0
47,490,429,38051.31,15580.78,27,53,0.0,40.0
47,490,429,38076.75,15791.57,28,52,457.57,20.0
47,490,429,38076.75,15791.57,28,52,518.26,17.0
47,490,429,38076.75,15791.57,28,52,35.89,37.0
47,490,429,38076.75,15791.57,28,52,51.0,36.0
47,490,429,38076.75,15791.57,28,52,85.02,33.0
47,490,429,38076.75,15791.57,28,52,111.51,30.0
47,490,429,38076.75,15791.57,28,52,115.21,29.0
47,490,429,38076.75,15791.57,28,52,120.0,25.0
47,490,429,38076.75,15791.57,28,52,137.33,22.0
47,490,429,38076.75,15791.57,28,52,173.67,21.0
47,490,429,38076.75,15791.57,28,52,0.0,40.0
47,490,429,38139.56,15907.99,28,47,457.57,20.0
47,490,429,38139.56,15907.99,28,47,518.26,17.0
47,490,429,38139.56,15907.99,28,47,35.89,37.0
47,490,429,38139.56,15907.99,28,47,51.0,36.0
47,490,429,38139.56,15907.99,28,47,85.02,33.0
47,490,429,38139.56,15907.99,28,47,111.51,30.0
47,490,429,38139.56,15907.99,28,47,115.21,29.0
47,490,429,38139.56,15907.99,28,47,120.0,25.0
47,490,429,38139.56,15907.99,28,47,137.33,22.0
47,490,429,38139.56,15907.99,28,47,173.67,21.0
47,490,429,38139.56,15907.99,28,47,0.0,40.0
47,490,429,38143.7,15511.57,27,53,457.57,20.0
47,490,429,38143.7,15511.57,27,53,518.26,17.0
47,490,429,38143.7,15511.57,27,53,35.89,37.0
47,490,429,38143.7,15511.57,27,53,51.0,36.0
47,490,429,38143.7,15511.57,27,53,85.02,33.0
47,490,429,38143.7,15511.57,27,53,111.51,30.0
47,490,429,38143.7,15511.57,27,53,115.21,29.0
47,490,429,38143.7,15511.57,27,53,120.0,25.0
47,490,429,38143.7,15511.57,27,53,137.33,22.0
47,490,429,38143.7,15511.57,27,53,173.67,21.0
47,490,429,38143.7,15511.57,27,53,0.0,40.0
47,490,429,38218.59,15907.99,28,46,457.57,20.0
