Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
47,490,247,39374.44,13027.92,132.9,25,52,44
47,490,311,43954.19,17683.31,132.9,28,51,44
47,490,348,44728.03,10287.28,132.9,21,53,44
47,490,349,44728.03,10255.86,132.9,21,53,44
47,490,383,24825.09,17985.73,226.25,28,41,44
47,490,390,25360.11,17985.73,226.25,28,40,44
47,490,392,25350.03,17985.73,226.25,28,40,44
47,490,394,44807.43,6086.22,178.43,26,53,43
47,490,395,44807.43,6054.38,178.43,26,53,43
47,490,407,37424.77,17968.89,132.9,28,38,45
47,490,411,37384.54,17968.89,132.9,28,38,45
47,490,430,44986.52,18370.83,301.15,28,53,35
47,490,430,45092.01,18364.1,301.15,28,52,35
47,490,430,45095.59,17993.91,491.87,28,54,27
47,490,430,45104.51,17881.82,491.87,28,53,27
47,490,431,44877.29,16958.04,195.89,28,53,41
47,490,431,44976.75,18461.69,301.15,28,54,37
47,490,431,45077.99,17795.83,428.86,28,52,27
47,490,431,45092.73,18045.71,491.87,28,54,26
47,490,431,45114.01,18333.86,301.15,28,52,35
47,490,432,43821.9,17898.85,262.12,27,53,40
47,490,432,43837.7,17898.85,262.12,27,52,40
47,490,432,44221.5,17053.93,258.24,28,55,42
47,490,432,44309.97,16995.76,258.24,28,54,42
47,490,432,44437.82,16846.74,258.24,28,54,42
47,490,432,44664.48,16958.04,168.03,28,54,43
47,490,432,44738.32,16958.04,195.89,28,54,42
47,490,432,44933.26,18113.79,597.48,28,54,27
47,490,432,44933.26,18113.79,630.13,28,54,26
47,490,432,44947.07,17768.6,428.86,28,51,25
47,490,432,44962.17,18561.61,371.18,28,53,38
47,490,432,45009.96,17880.37,394.96,28,52,24
47,490,432,45036.93,16950.89,259.46,28,53,41
47,490,432,45089.16,17750.13,428.86,28,52,25
47,490,432,45146.33,18333.86,301.15,28,51,35
47,490,433,43755.34,18074.65,303.03,27,53,39
47,490,433,43821.9,17810.46,289.55,27,53,40
47,490,433,43837.7,17769.0,262.12,27,52,40
47,490,433,43837.7,17813.72,310.89,27,52,39
47,490,433,44086.19,17058.09,222.1,28,55,43
