Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
6,46,15,4615.94,248.14,0,4,7,0
6,46,16,4450.62,202.44,0,5,8,0
6,46,16,4474.76,259.58,0,5,7,0
6,46,16,4474.76,356.83,0,4,7,0
6,46,16,4534.53,248.14,0,4,8,0
6,46,16,4570.57,248.14,0,4,7,0
6,46,16,4618.94,239.44,0,5,7,0
6,46,16,4673.67,202.44,0,4,8,0
6,46,17,4297.35,276.44,0,5,8,0
6,46,17,4393.34,234.01,0,5,8,0
6,46,17,4427.39,202.44,0,6,9,0
6,46,17,4429.39,259.58,0,5,7,0
6,46,17,4450.62,243.04,0,4,8,0
6,46,17,4474.76,202.44,0,5,7,0
6,46,17,4519.53,202.44,0,4,7,0
6,46,18,4158.21,276.44,0,5,7,0
6,46,18,4330.04,239.44,0,5,9,0
6,46,18,4330.14,202.44,0,5,8,0
6,46,18,4345.72,259.58,0,4,8,0
6,46,18,4376.2,202.44,0,5,7,0
6,46,18,4377.17,239.44,0,4,7,0
6,46,19,4158.21,202.44,0,5,7,0
6,46,19,4298.66,375.83,0,4,7,0
6,46,19,4301.57,239.44,0,4,8,0
6,46,19,4329.8,239.44,0,4,7,0
6,46,19,4479.16,202.44,0,4,9,0
6,46,20,4158.21,202.44,0,4,7,0
6,46,21,4056.11,239.44,0,5,8,0
6,46,21,4132.51,202.44,0,4,7,0
6,46,22,3957.06,315.44,0,5,7,0
6,46,22,3974.7,239.44,0,5,7,0
6,46,22,4056.11,316.4,0,4,8,0
6,46,22,4123.3,276.44,0,4,7,0
6,46,22,4125.02,302.59,0,5,6,0
6,46,22,4221.9,360.29,0,4,6,0
6,46,23,3911.69,315.44,0,5,7,0
6,46,23,3974.7,239.44,0,4,7,0
6,46,23,4084.48,202.44,0,5,7,0
6,46,23,4127.56,202.44,0,4,7,0
6,46,23,4148.85,360.29,0,4,6,0
6,46,24,3864.32,315.44,0,5,7,0
6,46,24,3898.19,239.44,0,4,7,0
6,46,24,4082.19,202.44,0,4,7,0
6,46,24,4113.74,513.81,0,5,6,0
6,46,24,4113.74,571.52,0,4,6,0
6,46,25,3816.96,239.44,0,6,7,0
6,46,25,3816.96,315.44,0,5,7,0
6,46,25,3864.32,239.44,0,5,7,0
6,46,25,4070.76,202.44,0,4,7,0
6,46,25,4108.51,276.44,0,6,6,0
6,46,25,4113.74,550.81,0,4,6,0
6,46,25,4147.71,493.46,0,4,6,0
6,46,26,3804.08,316.4,0,5,7,0
6,46,26,3816.96,259.08,0,5,7,0
6,46,26,3821.68,239.44,0,4,7,0
6,46,26,3978.49,202.44,0,4,7,0
6,46,26,4063.1,276.44,0,6,6,0
6,46,26,4085.87,239.44,0,5,6,0
6,46,27,3802.12,353.4,0,4,7,0
6,46,31,4925.71,198.54,0,6,10,0
6,46,33,5212.65,680.93,0,5,5,0
6,46,34,5346.91,588.14,0,5,5,0
6,46,34,5540.0,819.37,0,4,5,0
6,46,35,5346.91,530.44,0,5,5,0
6,46,37,5599.79,791.65,0,4,5,0
