Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
38,442,379,39620.93,15807.36,1819.08,22,51,83
38,442,380,39024.4,15680.72,1688.59,22,51,82
38,442,380,39024.4,15844.92,1766.87,22,51,81
38,442,381,39022.79,15736.39,1766.87,22,51,82
38,442,381,39137.79,15767.19,1787.46,22,51,81
38,442,382,39017.2,15767.19,1766.87,22,51,82
38,442,384,39429.83,16412.26,1629.11,22,51,84
38,442,384,39754.22,15780.05,1639.01,22,51,82
38,442,384,40002.89,15743.82,1639.01,22,51,82
38,442,385,39203.48,16444.11,1629.11,22,51,84
38,442,385,39583.69,16488.98,1589.72,22,51,84
38,442,385,40087.22,16438.98,1766.37,22,51,81
38,442,385,40671.05,16477.01,1685.36,22,51,81
38,442,386,39575.56,16472.46,1589.72,22,51,84
38,442,386,40406.7,16488.41,1745.71,22,51,80
38,442,386,40596.51,16477.01,1685.36,22,51,81
38,442,386,40596.51,16507.74,1700.23,22,51,80
38,442,386,40649.09,16118.77,2130.19,22,51,80
38,442,386,40677.38,16169.19,2056.42,22,51,80
38,442,386,41170.33,17258.48,2055.88,22,51,79
38,442,386,41180.61,17168.15,2055.88,22,51,79
38,442,387,39454.46,16574.04,1629.32,22,51,83
38,442,387,40346.04,16503.49,1877.23,22,51,80
38,442,387,40385.23,16503.49,1745.71,22,51,80
38,442,387,41180.61,17115.85,2128.68,22,51,79
38,442,387,41208.16,17110.45,2055.88,22,51,79
38,442,387,41272.64,17008.53,2128.68,22,51,79
38,442,388,41216.61,17215.97,2004.41,22,51,79
38,442,388,41216.61,17215.97,2089.9,22,51,78
38,442,388,41267.53,17189.3,2089.9,22,51,78
38,442,388,41272.64,16964.13,2128.68,22,51,79
38,442,389,39701.56,16427.46,1910.99,22,51,80
38,442,389,39735.9,16427.46,1829.99,22,51,80
38,442,389,40305.15,16552.8,1671.69,22,51,77
38,442,389,40812.83,16554.97,1601.71,22,51,82
38,442,389,41767.49,16887.1,1856.01,22,49,83
38,442,390,39829.59,16478.48,1757.19,22,51,79
38,442,390,40001.44,16453.35,1757.19,22,51,78
38,442,390,40153.99,16639.77,1729.38,22,51,76
38,442,390,40196.43,16639.77,1671.69,22,51,76
38,442,390,40196.43,16639.77,1729.38,22,51,75
38,442,390,40222.22,16578.74,1671.69,22,51,76
38,442,390,40305.15,16453.35,1757.19,22,51,77
38,442,390,40806.05,16633.03,1601.71,22,51,82
38,442,390,40905.34,16704.15,1601.71,22,51,80
38,442,390,41126.97,16328.48,1869.72,22,51,80
38,442,390,41670.96,16849.64,1908.19,22,49,82
38,442,390,41670.96,16909.95,1908.19,22,49,81
38,442,390,41767.71,16642.71,1807.67,22,50,86
38,442,390,41770.46,16843.55,1864.94,22,49,85
38,442,390,41802.33,16672.91,1970.59,22,50,84
38,442,390,41870.97,16822.89,1856.01,22,49,83
38,442,390,41926.2,16642.71,1807.67,22,50,85
38,442,390,41932.88,16642.71,1807.67,22,49,85
38,442,391,40323.43,16658.35,1554.11,22,51,77
38,442,391,40365.26,16647.54,1559.63,22,51,76
38,442,391,40389.92,16552.3,1554.11,22,51,77
38,442,391,40934.37,16363.65,1767.15,22,51,80
38,442,391,40961.58,16363.65,1723.25,22,51,80
38,442,391,41008.46,16282.47,1889.13,22,51,80
38,442,391,41008.46,16331.08,1804.26,22,51,80
38,442,391,41670.96,16814.34,1908.19,22,49,82
38,442,391,41673.04,16882.4,1822.06,22,50,82
38,442,391,41744.52,16816.86,1807.67,22,50,86
38,442,391,41746.38,16783.59,1932.65,22,50,85
38,442,391,41789.04,16768.13,1908.19,22,49,81
38,442,391,41854.12,16813.7,1864.94,22,49,85
38,442,391,41887.28,16822.34,1893.97,22,50,82
38,442,391,41887.28,16845.19,1841.8,22,50,82
38,442,391,41912.09,16768.13,1893.97,22,50,82
38,442,392,40163.86,16193.53,1678.53,22,51,78
38,442,392,40163.86,16378.81,1640.58,22,51,77
38,442,392,40208.93,16340.21,1640.58,22,51,77
38,442,392,40365.26,16686.14,1501.94,22,51,77
38,442,392,40389.92,16543.36,1554.11,22,51,77
38,442,392,41668.62,16809.99,1769.89,22,50,82
38,442,392,41835.75,16716.88,1807.67,22,49,85
38,442,392,41930.44,16625.95,1807.67,22,49,85
38,442,393,40245.72,16138.62,1632.92,22,51,79
38,442,393,40245.72,16138.62,1678.53,22,51,78
38,442,393,40851.9,16543.84,1726.0,22,50,79
38,442,394,40777.97,16362.56,1763.95,22,50,80
38,442,394,40791.91,16447.7,1763.95,22,50,79
38,442,394,40851.9,16493.93,1726.0,22,50,79
38,442,394,40877.72,16391.98,1763.95,22,50,79
38,442,395,40777.97,16366.45,1763.95,22,50,79
38,442,398,41623.35,17318.97,1863.45,22,51,74
38,442,398,41696.42,17103.14,1778.57,22,50,77
38,442,399,41173.37,17011.77,1833.67,22,50,78
38,442,399,41173.37,17012.06,1885.85,22,50,77
38,442,399,41241.09,17076.58,1920.18,22,50,76
38,442,399,41301.53,17012.06,1846.15,22,50,77
38,442,399,41301.53,17076.58,1846.15,22,50,76
38,442,399,41513.08,16915.33,1915.62,22,50,77
38,442,399,41696.42,17102.14,1778.57,22,50,77
38,442,400,40668.33,16612.28,1528.52,22,51,86
38,442,400,40725.83,16502.96,1528.52,22,51,85
38,442,400,41079.33,16910.86,1833.67,22,50,78
38,442,400,41462.08,17278.93,2045.76,22,51,74
38,442,400,41470.53,17260.09,2045.76,22,51,74
38,442,400,41487.59,17208.12,2045.76,22,51,74
38,442,400,41494.6,16915.33,1863.45,22,50,77
38,442,400,41534.61,16887.73,1863.45,22,50,77
38,442,400,41719.82,17281.25,1948.94,22,51,74
38,442,400,41722.08,17265.03,1908.1,22,51,73
38,442,400,41774.76,17240.65,1948.94,22,51,74
38,442,400,41794.01,17179.62,1867.94,22,51,74
38,442,401,41014.87,17151.31,1802.72,22,50,77
38,442,401,41247.2,18208.32,1929.4,22,50,72
38,442,401,41385.45,17357.67,2004.41,22,51,73
38,442,401,41487.59,17198.25,2045.76,22,51,74
38,442,401,41807.84,17517.68,2059.43,22,50,74
38,442,401,41807.84,17715.4,1968.3,22,50,75
