         23952624 function calls in 5.863 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    79192    0.061    0.000    0.189    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
   247217    0.105    0.000    0.165    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:313(<dictcomp>)
     1734    0.013    0.000    0.164    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1708(MakeOneMove)
   146256    0.030    0.000    0.149    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:300(distance)
   431212    0.147    0.000    0.147    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:956(<genexpr>)
   176460    0.052    0.000    0.130    0.000 {built-in method builtins.sum}
   431212    0.084    0.000    0.113    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:957(<genexpr>)
    79192    0.089    0.000    0.089    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    53519    0.060    0.000    0.082    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2374(__init__)
   499727    0.059    0.000    0.074    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:301(<genexpr>)
     3218    0.054    0.000    0.066    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:927(calculate_commute_distance)
  2058222    0.065    0.000    0.065    0.000 {built-in method builtins.len}
     3218    0.045    0.000    0.056    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:939(calculate_transport_distance)
   247217    0.055    0.000    0.055    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:291(dominates)
  1294843    0.055    0.000    0.055    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:798(start_time)
  1034532    0.054    0.000    0.054    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1195(predecessor_ids)
  1294843    0.049    0.000    0.049    0.000 {method 'date' of 'datetime.datetime' objects}
    25355    0.044    0.000    0.044    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2289(<listcomp>)
     2420    0.030    0.000    0.044    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2051(<listcomp>)
    24896    0.043    0.000    0.043    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2610(<listcomp>)
    24938    0.042    0.000    0.042    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2638(<listcomp>)
    46761    0.041    0.000    0.041    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2667(<listcomp>)
    46761    0.040    0.000    0.040    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2668(<listcomp>)
     3218    0.033    0.000    0.039    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:802(calculate_attachment_distance)
   672162    0.036    0.000    0.036    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:628(order_items)
    25183    0.036    0.000    0.036    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3209(<listcomp>)
    25047    0.035    0.000    0.035    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3240(<listcomp>)
   641172    0.030    0.000    0.030    0.000 {method 'get' of 'dict' objects}
   621900    0.029    0.000    0.029    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1159(id)
   543263    0.028    0.000    0.028    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:806(duration)
    24626    0.028    0.000    0.028    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2887(<listcomp>)
     3218    0.026    0.000    0.027    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:906(calculate_finished_order_items)
     1781    0.001    0.000    0.027    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2732(EvaluateMove)
     2454    0.020    0.000    0.026    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1747(<listcomp>)
   278281    0.026    0.000    0.026    0.000 {method 'index' of 'list' objects}
   473046    0.026    0.000    0.026    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:794(id)
     1781    0.019    0.000    0.025    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:314(calculate_swap_shift_machine_delta)
   191874    0.024    0.000    0.024    0.000 {method 'remove' of 'list' objects}
    16366    0.017    0.000    0.024    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:91(<listcomp>)
    17087    0.017    0.000    0.023    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2972(__init__)
   518397    0.023    0.000    0.023    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1066(predecessor_ids)
   482732    0.022    0.000    0.022    0.000 {method 'append' of 'list' objects}
     3218    0.016    0.000    0.021    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:883(categorizing_machine_worker)
   499488    0.021    0.000    0.021    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1199(successor_ids)
     8662    0.013    0.000    0.020    0.000 {built-in method builtins.min}
    79192    0.018    0.000    0.018    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:72(<dictcomp>)
   390264    0.018    0.000    0.018    0.000 {method 'items' of 'dict' objects}
   355148    0.015    0.000    0.015    0.000 {built-in method builtins.abs}
     1693    0.001    0.000    0.014    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2346(EvaluateMove)
   251961    0.014    0.000    0.014    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:640(machines)
   312146    0.014    0.000    0.014    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:721(order_number)
     1693    0.010    0.000    0.013    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:573(calculate_replace_shift_machine_delta)
   236464    0.012    0.000    0.012    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1175(default_drivers)
   228337    0.012    0.000    0.012    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:666(transport_routes_order_item)
    13153    0.012    0.000    0.012    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2323(<listcomp>)
    13153    0.009    0.000    0.012    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2151(__init__)
   162443    0.012    0.000    0.012    0.000 {method 'insert' of 'list' objects}
     1677    0.001    0.000    0.012    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3346(EvaluateMove)
   254953    0.012    0.000    0.012    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1070(successor_ids)
     1695    0.003    0.000    0.011    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2135(constructCompleteRoutes)
     1677    0.008    0.000    0.011    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:430(calculate_swap_shift_worker_delta)
   236406    0.010    0.000    0.010    0.000 {method 'keys' of 'dict' objects}
   225954    0.010    0.000    0.010    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:671(work_routes_order_item)
   157572    0.010    0.000    0.010    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:924(type)
   181074    0.009    0.000    0.009    0.000 {method 'values' of 'dict' objects}
     8666    0.006    0.000    0.009    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:304(<dictcomp>)
     1820    0.001    0.000    0.009    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2944(EvaluateMove)
    12364    0.008    0.000    0.008    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3273(<listcomp>)
   162456    0.008    0.000    0.008    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:632(attachments)
   125993    0.008    0.000    0.008    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1078(night_shift_ids)
    12364    0.008    0.000    0.008    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3274(<listcomp>)
     1820    0.006    0.000    0.007    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:659(calculate_replace_shift_worker_delta)
   146256    0.007    0.000    0.007    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:323(<lambda>)
     6383    0.005    0.000    0.007    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2760(__init__)
     8662    0.004    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:324(<dictcomp>)
     3105    0.005    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3190(<listcomp>)
    79192    0.006    0.000    0.006    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2974(_prod_dispatcher)
   122284    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:737(order_item_ids)
     6758    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2683(<listcomp>)
     6758    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2684(<listcomp>)
     1695    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2140(<dictcomp>)
    10400    0.004    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:69(Update)
     1847    0.004    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2588(<listcomp>)
     3218    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:840(<listcomp>)
     3218    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:817(<listcomp>)
    74856    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1053(possible_order_item_ids)
     3218    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/OutputData.py:16(__init__)
    75189    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1183(possible_order_item_ids)
    29511    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:363(<genexpr>)
     1884    0.003    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2276(<listcomp>)
     3218    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:873(<listcomp>)
     5954    0.003    0.000    0.003    0.000 {method 'random' of 'numpy.random._generator.Generator' objects}
      490    0.001    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2359(constructCompleteRoutes)
     4723    0.003    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3291(<listcomp>)
    50670    0.003    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:684(min_transport_distance)
     1695    0.001    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2123(EvaluateMove)
     4723    0.003    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3292(<listcomp>)
      386    0.001    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2957(constructCompleteRoutes)
      371    0.001    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3359(constructCompleteRoutes)
    31200    0.002    0.000    0.002    0.000 {method 'clear' of 'list' objects}
     8666    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:340(<dictcomp>)
    25675    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:636(workers)
     1695    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1908(__init__)
     3060    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2875(<listcomp>)
     8666    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:17(setDelta)
     1695    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:711(calculate_replace_shift_attachment_delta)
      276    0.000    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2745(constructCompleteRoutes)
     1695    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2139(<dictcomp>)
    25335    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:692(max_transport_distance)
      490    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2363(<dictcomp>)
    18655    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1171(type)
    19308    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:624(orders)
    20696    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:688(min_work_distance)
      386    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2961(<dictcomp>)
      371    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3363(<dictcomp>)
     1829    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2067(<listcomp>)
     3218    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:798(calculate_cummulative_distance)
     1695    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2138(<dictcomp>)
      276    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2749(<dictcomp>)
    10348    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:696(max_work_distance)
     5946    0.001    0.000    0.001    0.000 {built-in method math.exp}
      490    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2362(<dictcomp>)
      386    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2960(<dictcomp>)
     3055    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:932(possible_order_item_ids)
      371    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3362(<dictcomp>)
      613    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1769(<listcomp>)
      490    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2361(<dictcomp>)
      276    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2748(<dictcomp>)
      613    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1797(<listcomp>)
      386    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2959(<dictcomp>)
      371    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3361(<dictcomp>)
     2452    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:948(successor_ids)
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
      276    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2747(<dictcomp>)
     1226    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:944(predecessor_ids)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/pstats.py:107(__init__)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/_bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/pstats.py:117(init)
        4    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:321(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/pstats.py:136(load_stats)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/cProfile.py:51(create_stats)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/OutputData.py:338(__init__)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}


