         19910184 function calls in 5.197 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3259    0.271    0.000    0.318    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:829(categorizing_orders)
   436706    0.037    0.000    0.235    0.000 {built-in method builtins.next}
    78817    0.032    0.000    0.216    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2979(prod)
     1736    0.014    0.000    0.209    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2009(MakeOneMove)
     3259    0.149    0.000    0.204    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:961(calculate_machine_worker_attachment_count_and_utilization_time)
     3259    0.177    0.000    0.202    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:813(calculate_dynamic_percentage_order)
    78817    0.060    0.000    0.184    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
     1745    0.013    0.000    0.162    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1708(MakeOneMove)
  3265333    0.140    0.000    0.140    0.000 {built-in method builtins.getattr}
   436706    0.115    0.000    0.115    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:956(<genexpr>)
   436706    0.078    0.000    0.105    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:957(<genexpr>)
    96402    0.020    0.000    0.098    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:300(distance)
   130551    0.057    0.000    0.091    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:313(<dictcomp>)
   126748    0.037    0.000    0.090    0.000 {built-in method builtins.sum}
    78817    0.085    0.000    0.085    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    43683    0.048    0.000    0.065    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2374(__init__)
     3259    0.053    0.000    0.064    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:927(calculate_commute_distance)
  1904789    0.058    0.000    0.058    0.000 {built-in method builtins.len}
     3259    0.044    0.000    0.053    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:939(calculate_transport_distance)
  1003029    0.049    0.000    0.049    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1195(predecessor_ids)
   327957    0.038    0.000    0.049    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:301(<genexpr>)
     2520    0.031    0.000    0.047    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2051(<listcomp>)
    26786    0.046    0.000    0.046    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2289(<listcomp>)
  1093283    0.045    0.000    0.045    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:798(start_time)
    24695    0.042    0.000    0.042    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2610(<listcomp>)
    23830    0.040    0.000    0.040    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2638(<listcomp>)
     3259    0.032    0.000    0.039    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:802(calculate_attachment_distance)
    24257    0.036    0.000    0.036    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3240(<listcomp>)
  1093283    0.036    0.000    0.036    0.000 {method 'date' of 'datetime.datetime' objects}
   654939    0.034    0.000    0.034    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:628(order_items)
    24623    0.033    0.000    0.033    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3209(<listcomp>)
    37129    0.032    0.000    0.032    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2667(<listcomp>)
    37129    0.031    0.000    0.031    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2668(<listcomp>)
   542149    0.029    0.000    0.029    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:806(duration)
   130551    0.028    0.000    0.028    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:291(dominates)
     3259    0.026    0.000    0.027    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:906(calculate_finished_order_items)
   596272    0.027    0.000    0.027    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1159(id)
     1777    0.001    0.000    0.027    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2732(EvaluateMove)
     1777    0.019    0.000    0.026    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:314(calculate_swap_shift_machine_delta)
   489415    0.025    0.000    0.025    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1199(successor_ids)
   278613    0.025    0.000    0.025    0.000 {method 'index' of 'list' objects}
     2469    0.019    0.000    0.025    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1747(<listcomp>)
   479073    0.025    0.000    0.025    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:794(id)
    20892    0.024    0.000    0.024    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2887(<listcomp>)
     3259    0.016    0.000    0.021    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:883(categorizing_machine_worker)
    14707    0.015    0.000    0.021    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:91(<listcomp>)
    15860    0.015    0.000    0.021    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2972(__init__)
   474454    0.021    0.000    0.021    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1066(predecessor_ids)
   169805    0.019    0.000    0.019    0.000 {method 'remove' of 'list' objects}
   358799    0.018    0.000    0.018    0.000 {method 'get' of 'dict' objects}
    78817    0.018    0.000    0.018    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:72(<dictcomp>)
   424417    0.018    0.000    0.018    0.000 {method 'append' of 'list' objects}
   363492    0.017    0.000    0.017    0.000 {method 'items' of 'dict' objects}
     1722    0.001    0.000    0.015    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2346(EvaluateMove)
     8642    0.010    0.000    0.014    0.000 {built-in method builtins.min}
   316123    0.014    0.000    0.014    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:721(order_number)
   254927    0.014    0.000    0.014    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:640(machines)
     1722    0.010    0.000    0.013    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:573(calculate_replace_shift_machine_delta)
    13678    0.010    0.000    0.013    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2151(__init__)
    13678    0.013    0.000    0.013    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2323(<listcomp>)
     1763    0.001    0.000    0.013    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3346(EvaluateMove)
   239271    0.013    0.000    0.013    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1175(default_drivers)
     1763    0.008    0.000    0.011    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:430(calculate_swap_shift_worker_delta)
     1736    0.002    0.000    0.011    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2135(constructCompleteRoutes)
   163392    0.011    0.000    0.011    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:924(type)
   231443    0.010    0.000    0.010    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1070(successor_ids)
   233318    0.010    0.000    0.010    0.000 {built-in method builtins.abs}
   140045    0.010    0.000    0.010    0.000 {method 'insert' of 'list' objects}
   168450    0.010    0.000    0.010    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:632(attachments)
   228719    0.010    0.000    0.010    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:671(work_routes_order_item)
   239153    0.010    0.000    0.010    0.000 {method 'keys' of 'dict' objects}
   231780    0.010    0.000    0.010    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:666(transport_routes_order_item)
     8655    0.005    0.000    0.009    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:304(<dictcomp>)
   176471    0.009    0.000    0.009    0.000 {method 'values' of 'dict' objects}
     1657    0.001    0.000    0.008    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2944(EvaluateMove)
    11794    0.008    0.000    0.008    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3273(<listcomp>)
    11794    0.007    0.000    0.007    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3274(<listcomp>)
     1657    0.005    0.000    0.007    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:659(calculate_replace_shift_worker_delta)
   110461    0.007    0.000    0.007    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1078(night_shift_ids)
     3119    0.005    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3190(<listcomp>)
     8642    0.004    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:324(<dictcomp>)
    78817    0.006    0.000    0.006    0.000 /opt/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2974(_prod_dispatcher)
   123842    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:737(order_item_ids)
     1736    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2140(<dictcomp>)
     5545    0.005    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2760(__init__)
     6554    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2683(<listcomp>)
    10400    0.004    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:69(Update)
     6554    0.006    0.000    0.006    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2684(<listcomp>)
     3259    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:840(<listcomp>)
     3259    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:817(<listcomp>)
     1791    0.004    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2588(<listcomp>)
     3259    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/OutputData.py:16(__init__)
    96402    0.005    0.000    0.005    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:323(<lambda>)
    69772    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1053(possible_order_item_ids)
    75311    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1183(possible_order_item_ids)
     1976    0.003    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2276(<listcomp>)
    29344    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:363(<genexpr>)
    52402    0.004    0.000    0.004    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:684(min_transport_distance)
     3259    0.003    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:873(<listcomp>)
      484    0.001    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2359(constructCompleteRoutes)
     1736    0.001    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2123(EvaluateMove)
     5917    0.003    0.000    0.003    0.000 {method 'random' of 'numpy.random._generator.Generator' objects}
      440    0.001    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3359(constructCompleteRoutes)
     4066    0.003    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3291(<listcomp>)
     4066    0.003    0.000    0.003    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3292(<listcomp>)
    23774    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:636(workers)
      333    0.000    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2957(constructCompleteRoutes)
     8655    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:340(<dictcomp>)
     1736    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1908(__init__)
    31200    0.002    0.000    0.002    0.000 {method 'clear' of 'list' objects}
     8655    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:17(setDelta)
     1736    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:711(calculate_replace_shift_attachment_delta)
     1736    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2139(<dictcomp>)
    26201    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:692(max_transport_distance)
     2690    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2875(<listcomp>)
      266    0.000    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2745(constructCompleteRoutes)
    20732    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:688(min_work_distance)
      484    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2363(<dictcomp>)
    19554    0.002    0.000    0.002    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:624(orders)
    18835    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:1171(type)
      440    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3363(<dictcomp>)
      333    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2961(<dictcomp>)
     1736    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2138(<dictcomp>)
     1879    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2067(<listcomp>)
      266    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2749(<dictcomp>)
     3259    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/EvaluationLogic.py:798(calculate_cummulative_distance)
    10366    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:696(max_work_distance)
     5887    0.001    0.000    0.001    0.000 {built-in method math.exp}
      484    0.001    0.000    0.001    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2362(<dictcomp>)
      440    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3362(<dictcomp>)
     3179    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:932(possible_order_item_ids)
      333    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2960(<dictcomp>)
      650    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1769(<listcomp>)
      484    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2361(<dictcomp>)
      650    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:1797(<listcomp>)
      266    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2748(<dictcomp>)
      440    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:3361(<dictcomp>)
     2600    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:948(successor_ids)
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
      333    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2959(<dictcomp>)
      266    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/Neighborhood.py:2747(<dictcomp>)
     1300    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/InputData.py:944(predecessor_ids)
       13    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/ImprovementAlgorithm.py:321(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/pstats.py:107(__init__)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/pstats.py:117(init)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/_bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/pstats.py:136(load_stats)
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/cProfile.py:51(create_stats)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.000    0.000 /opt/anaconda3/lib/python3.9/codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 /Users/niklas/Desktop/Diplomarbeit/OptRail_Railroad_Construction/Code/OutputData.py:338(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}


