Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
22,210,165,16691.78,5968.11,393.61,13,27,22
22,210,166,16639.23,5999.49,393.61,13,27,22
22,210,167,16149.07,5827.84,413.96,13,27,19
22,210,167,16639.23,5909.45,393.61,13,27,22
22,210,167,16691.78,5865.66,393.61,13,27,22
22,210,167,16704.85,5819.56,393.61,13,26,21
22,210,167,16989.23,5760.52,403.46,13,26,22
22,210,167,17019.44,6041.27,286.31,13,26,19
22,210,167,17026.99,5959.9,364.41,13,26,21
22,210,167,17030.29,5959.9,286.31,13,26,21
22,210,167,17583.75,6358.59,253.52,13,26,21
22,210,167,17823.67,6165.88,253.52,13,27,21
22,210,167,17905.45,6137.88,253.52,13,27,20
22,210,167,17968.06,6051.1,314.13,13,24,22
22,210,168,16139.11,5811.42,413.96,13,27,18
22,210,168,16549.22,5745.37,393.61,13,27,23
22,210,168,16597.29,5859.55,393.61,13,27,22
22,210,168,16691.78,5826.24,354.56,13,27,22
22,210,168,16691.78,5826.24,393.61,13,27,21
22,210,168,16817.91,5773.15,393.61,13,27,21
22,210,168,16923.38,5939.65,335.86,13,26,18
22,210,168,17019.44,5831.09,286.31,13,26,20
22,210,168,17078.89,6075.01,286.31,13,26,18
22,210,168,17583.75,6275.09,253.52,13,26,21
22,210,168,17869.12,6112.14,314.13,13,24,22
22,210,168,17912.77,6011.13,314.13,13,24,21
22,210,168,17939.56,5988.25,314.13,13,25,22
22,210,168,17981.74,5584.74,365.67,13,24,21
22,210,168,17981.74,5636.14,439.43,13,24,20
22,210,168,18797.23,6119.85,159.24,13,27,21
22,210,169,16095.47,5846.08,413.96,13,27,19
22,210,169,16112.32,5783.1,296.81,13,26,19
22,210,169,16424.14,5561.22,505.77,13,24,23
22,210,169,16448.38,5692.08,393.61,13,26,23
22,210,169,16491.39,5575.25,403.46,13,25,20
22,210,169,16644.59,5778.03,257.76,13,25,18
22,210,169,16829.7,5729.46,335.86,13,25,18
22,210,169,16975.2,5328.21,353.18,13,26,23
22,210,169,17213.87,6207.27,387.4,13,26,17
22,210,169,17726.78,5598.23,268.36,13,24,21
22,210,169,17905.45,6120.31,253.52,13,27,20
22,210,169,17939.82,5584.74,268.36,13,24,21
22,210,169,18014.6,5965.81,236.03,13,24,23
22,210,169,18029.16,5601.17,439.43,13,24,20
22,210,169,18399.65,6901.93,250.39,13,28,22
22,210,169,18774.87,6265.39,182.78,13,27,21
22,210,170,15920.17,5476.83,256.04,13,26,21
22,210,170,15932.05,5783.1,296.81,13,26,20
22,210,170,15946.76,5783.1,296.81,13,25,19
22,210,170,16009.72,5476.83,216.99,13,26,21
22,210,170,16043.04,5932.15,247.26,13,26,20
22,210,170,16111.96,5279.42,487.73,13,27,20
