Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Machines,Workers,Transport Attachments,Attachments
6,46,17,4547.65,468.44,4,8,0,0
6,46,17,4575.56,259.08,5,9,0,0
6,46,17,4594.77,373.36,4,8,0,0
6,46,17,4987.74,474.25,5,6,0,0
6,46,18,4080.28,437.15,6,9,0,0
6,46,18,4133.45,380.01,6,9,0,0
6,46,18,4133.45,479.87,5,9,0,0
6,46,18,4161.53,399.66,6,8,0,0
6,46,18,4259.0,486.86,4,10,0,0
6,46,18,4306.84,358.48,5,9,0,0
6,46,18,4314.17,368.68,6,8,0,0
6,46,18,4324.74,583.5,4,9,0,0
6,46,18,4343.29,390.62,5,8,0,0
6,46,18,4352.76,373.36,4,9,0,0
6,46,18,4386.31,390.62,5,7,0,0
6,46,18,4397.87,589.31,4,8,0,0
6,46,18,4426.45,259.08,6,9,0,0
6,46,18,4430.0,373.36,4,8,0,0
6,46,18,4483.11,342.55,5,8,0,0
6,46,18,4549.31,259.08,5,9,0,0
6,46,18,4606.45,507.14,5,6,0,0
6,46,18,4987.74,443.63,5,6,0,0
6,46,19,4066.7,278.73,6,9,0,0
6,46,19,4098.11,368.68,6,8,0,0
6,46,19,4098.11,479.87,5,8,0,0
6,46,19,4161.53,335.87,6,8,0,0
6,46,19,4185.19,469.22,5,9,0,0
6,46,19,4185.19,583.5,4,9,0,0
6,46,19,4206.64,615.8,6,7,0,0
6,46,19,4227.8,358.48,5,8,0,0
6,46,19,4240.21,393.78,6,7,0,0
6,46,19,4287.64,358.48,4,9,0,0
6,46,19,4324.53,373.36,4,8,0,0
6,46,19,4387.11,311.36,6,8,0,0
6,46,19,4397.87,358.48,4,8,0,0
6,46,19,4400.75,259.08,6,9,0,0
6,46,19,4457.41,342.55,5,8,0,0
6,46,19,4521.46,259.08,6,8,0,0
6,46,19,4541.5,323.29,5,7,0,0
6,46,19,4543.85,626.38,4,7,0,0
6,46,19,4632.0,259.08,5,8,0,0
6,46,19,4702.03,323.29,4,9,0,0
6,46,19,4707.52,449.82,5,6,0,0
6,46,19,4922.41,443.63,5,6,0,0
6,46,19,4946.41,323.29,4,8,0,0
6,46,19,4992.48,323.29,4,7,0,0
6,46,19,5248.51,323.29,4,6,0,0
6,46,20,4126.77,566.12,4,10,0,0
6,46,20,4153.85,452.62,4,8,0,0
6,46,20,4161.53,316.22,6,8,0,0
6,46,20,4169.86,278.73,6,8,0,0
6,46,20,4181.96,259.08,5,9,0,0
6,46,20,4206.64,456.93,6,7,0,0
6,46,20,4206.64,575.83,5,7,0,0
6,46,20,4227.8,358.48,4,8,0,0
6,46,20,4236.43,262.69,6,8,0,0
6,46,20,4336.94,323.29,5,8,0,0
6,46,20,4413.67,381.0,5,7,0,0
6,46,20,4497.33,259.08,6,8,0,0
6,46,20,4543.85,512.88,4,7,0,0
6,46,20,4597.82,259.08,5,8,0,0
6,46,20,4620.55,323.29,4,8,0,0
6,46,20,4652.78,411.48,6,6,0,0
6,46,20,4702.11,234.01,5,9,0,0
6,46,20,4785.52,323.29,4,7,0,0
6,46,20,4817.12,234.01,5,8,0,0
6,46,20,5007.06,291.72,4,9,0,0
6,46,20,5196.34,291.72,4,8,0,0
6,46,21,4045.36,452.62,5,9,0,0
6,46,21,4045.36,566.12,4,9,0,0
6,46,21,4119.18,391.95,5,9,0,0
6,46,21,4128.15,452.62,5,8,0,0
6,46,21,4139.14,456.93,6,7,0,0
6,46,21,4151.1,316.22,6,8,0,0
6,46,21,4152.05,659.59,5,7,0,0
6,46,21,4159.19,424.1,6,7,0,0
6,46,21,4206.64,543.97,5,7,0,0
6,46,21,4227.8,279.22,4,8,0,0
6,46,21,4236.43,259.08,6,8,0,0
6,46,21,4240.21,393.78,5,7,0,0
6,46,21,4376.28,512.88,4,7,0,0
6,46,21,4381.9,323.29,6,7,0,0
6,46,21,4413.67,457.97,4,7,0,0
6,46,21,4417.98,265.59,5,8,0,0
6,46,21,4497.33,259.08,5,8,0,0
6,46,21,4624.88,706.58,4,6,0,0
6,46,21,4646.23,234.01,5,9,0,0
6,46,21,4764.9,406.63,6,6,0,0
6,46,21,4833.67,335.09,5,6,0,0
6,46,21,4926.27,265.59,4,7,0,0
6,46,22,3979.62,391.95,5,9,0,0
6,46,22,3981.64,488.48,6,8,0,0
6,46,22,4045.36,452.62,4,9,0,0
6,46,22,4073.3,345.26,5,8,0,0
6,46,22,4128.92,416.96,5,7,0,0
6,46,22,4145.15,298.09,5,7,0,0
6,46,22,4151.58,582.62,4,7,0,0
6,46,22,4191.1,348.38,5,6,0,0
6,46,22,4219.45,279.22,4,9,0,0
6,46,22,4413.67,381.0,4,7,0,0
6,46,22,4421.18,222.08,5,7,0,0
6,46,22,4442.01,512.88,4,6,0,0
6,46,22,4558.94,380.6,4,7,0,0
6,46,22,4587.39,234.01,4,9,0,0
6,46,22,4624.88,506.95,4,6,0,0
6,46,22,4703.43,335.09,5,6,0,0
6,46,22,4891.65,265.59,4,7,0,0
6,46,22,4974.28,234.01,4,8,0,0
6,46,23,3945.6,356.5,6,8,0,0
6,46,23,3945.6,388.08,5,8,0,0
6,46,23,3950.67,438.21,5,7,0,0
6,46,23,3979.62,328.8,5,9,0,0
6,46,23,3986.82,499.27,4,7,0,0
6,46,23,3990.51,298.09,5,8,0,0
6,46,23,4010.89,298.09,6,7,0,0
6,46,23,4010.89,316.09,5,7,0,0
6,46,23,4068.65,298.09,5,7,0,0
6,46,23,4110.71,452.62,4,7,0,0
6,46,23,4132.99,348.38,5,6,0,0
6,46,23,4173.41,446.04,4,9,0,0
6,46,23,4191.1,285.23,5,6,0,0
6,46,23,4191.24,446.04,4,8,0,0
6,46,23,4267.92,234.01,5,9,0,0
6,46,23,4275.98,217.32,5,8,0,0
6,46,23,4277.93,412.24,4,7,0,0
6,46,23,4341.65,412.24,4,6,0,0
6,46,23,4391.54,222.08,5,7,0,0
6,46,23,4466.54,301.34,4,7,0,0
6,46,23,4585.63,234.01,4,9,0,0
6,46,23,4616.8,202.44,6,10,0,0
6,46,23,4687.38,234.01,4,8,0,0
6,46,23,4844.79,202.44,6,8,0,0
6,46,23,4885.94,234.01,4,7,0,0
6,46,24,3804.44,455.09,6,8,0,0
6,46,24,3899.86,354.74,5,7,0,0
6,46,24,3910.25,499.27,4,7,0,0
6,46,24,3951.48,316.09,5,7,0,0
6,46,24,3979.62,310.8,6,9,0,0
6,46,24,3985.19,298.09,6,7,0,0
6,46,24,3996.74,298.09,5,7,0,0
6,46,24,3998.48,358.48,4,8,0,0
6,46,24,4024.18,342.73,4,8,0,0
6,46,24,4113.49,373.36,4,7,0,0
6,46,24,4125.71,280.47,5,7,0,0
6,46,24,4132.99,551.4,4,6,0,0
6,46,24,4138.08,222.08,5,6,0,0
6,46,24,4139.19,373.36,4,6,0,0
6,46,24,4143.75,217.32,5,7,0,0
6,46,24,4313.01,301.34,4,7,0,0
6,46,24,4379.55,239.44,4,8,0,0
6,46,24,4392.98,202.44,6,10,0,0
6,46,24,4498.46,239.44,4,7,0,0
6,46,24,4623.04,202.44,6,9,0,0
6,46,24,4768.28,202.44,6,8,0,0
6,46,25,3793.41,511.07,4,7,0,0
6,46,25,3804.44,372.58,6,8,0,0
6,46,25,3852.62,451.96,5,8,0,0
6,46,25,3902.36,406.92,4,7,0,0
6,46,25,3920.23,298.09,5,7,0,0
6,46,25,3966.49,358.48,4,8,0,0
6,46,25,3998.48,279.22,5,8,0,0
6,46,25,3998.48,342.73,4,8,0,0
6,46,25,4012.67,373.36,4,7,0,0
6,46,25,4042.95,248.89,5,7,0,0
6,46,25,4125.71,217.32,5,7,0,0
6,46,25,4132.99,489.21,4,6,0,0
6,46,25,4210.42,239.44,4,8,0,0
6,46,25,4281.09,202.44,5,10,0,0
6,46,25,4312.4,323.29,4,7,0,0
6,46,25,4321.44,239.44,4,7,0,0
6,46,25,4357.63,202.44,6,9,0,0
6,46,25,4516.53,202.44,5,9,0,0
6,46,25,4703.24,202.44,6,8,0,0
6,46,26,3767.71,463.39,4,7,0,0
6,46,26,3778.74,397.95,6,8,0,0
6,46,26,3804.44,332.09,6,8,0,0
6,46,26,3811.53,463.09,6,7,0,0
6,46,26,3822.96,439.91,5,7,0,0
6,46,26,3845.0,462.82,4,8,0,0
6,46,26,3848.66,376.76,5,7,0,0
6,46,26,3864.19,420.01,4,7,0,0
6,46,26,3899.86,335.09,5,7,0,0
6,46,26,3902.36,394.25,4,7,0,0
6,46,26,3955.06,279.22,4,8,0,0
6,46,26,3994.22,275.02,6,9,0,0
6,46,26,4185.8,323.29,4,7,0,0
6,46,26,4279.81,301.34,4,7,0,0
6,46,26,4366.55,218.26,4,8,0,0
6,46,26,4376.93,239.44,4,6,0,0
6,46,26,4435.12,202.44,5,8,0,0
6,46,26,4608.5,234.01,4,7,0,0
6,46,27,3811.53,439.91,5,7,0,0
6,46,27,3822.96,376.76,5,7,0,0
6,46,27,3848.66,319.05,6,7,0,0
6,46,27,3864.19,406.23,4,7,0,0
6,46,27,3920.89,279.22,4,8,0,0
6,46,27,4006.34,218.26,5,9,0,0
6,46,27,4025.41,202.44,6,9,0,0
6,46,27,4109.29,323.29,4,7,0,0
6,46,27,4134.13,299.05,5,6,0,0
6,46,27,4195.85,234.01,4,9,0,0
6,46,27,4251.03,301.34,4,7,0,0
6,46,27,4286.28,234.01,4,7,0,0
6,46,27,4315.92,301.34,4,6,0,0
6,46,27,4375.5,202.44,6,8,0,0
6,46,28,3746.32,450.64,6,7,0,0
6,46,28,3811.53,427.41,5,7,0,0
6,46,28,3864.19,388.43,4,7,0,0
6,46,28,3897.35,332.54,5,9,0,0
6,46,28,4037.38,317.85,6,6,0,0
6,46,28,4037.38,374.49,5,6,0,0
6,46,28,4195.85,202.44,4,9,0,0
6,46,28,4286.28,202.44,4,7,0,0
6,46,29,3796.18,347.98,5,8,0,0
6,46,29,3838.55,291.15,6,8,0,0
6,46,29,3874.12,218.26,5,8,0,0
6,46,29,3936.78,285.14,6,7,0,0
6,46,29,4021.25,202.44,6,8,0,0
6,46,29,4025.95,260.14,6,6,0,0
6,46,29,4026.56,350.34,5,6,0,0
6,46,29,4037.38,337.49,5,6,0,0
6,46,30,3773.04,401.68,6,8,0,0
6,46,30,3778.27,445.26,5,8,0,0
6,46,30,3794.57,351.91,5,8,0,0
6,46,30,3795.92,323.65,6,7,0,0
6,46,30,3804.25,332.65,5,8,0,0
6,46,30,3814.7,412.36,5,7,0,0
6,46,30,3815.32,291.15,6,8,0,0
6,46,30,3824.8,297.14,5,8,0,0
6,46,30,3873.16,260.14,5,8,0,0
6,46,30,3881.94,322.73,5,7,0,0
6,46,30,3943.26,259.08,5,7,0,0
6,46,30,4079.96,328.72,4,7,0,0
6,46,30,4243.66,202.44,5,8,0,0
6,46,31,3752.79,546.08,5,7,0,0
6,46,31,3781.38,401.0,6,7,0,0
6,46,31,3870.51,322.73,5,7,0,0
6,46,31,3871.65,218.26,5,9,0,0
6,46,31,3890.99,317.85,6,7,0,0
6,46,31,3897.47,317.85,5,7,0,0
6,46,31,3917.56,259.08,5,7,0,0
6,46,31,3917.56,374.11,4,7,0,0
6,46,31,3967.47,396.82,5,6,0,0
6,46,31,4026.78,328.72,4,7,0,0
6,46,32,3746.32,544.38,5,7,0,0
6,46,32,3781.38,343.29,6,7,0,0
6,46,32,3826.39,444.86,4,7,0,0
6,46,32,3870.51,291.15,5,7,0,0
6,46,32,3917.56,360.65,4,7,0,0
6,46,33,3789.0,343.29,5,7,0,0
6,46,35,5676.02,854.12,6,5,0,0
6,46,35,5731.34,729.98,6,5,0,0
6,46,37,5535.36,1130.27,6,5,0,0
6,46,37,5552.6,1083.43,6,5,0,0
6,46,37,5579.19,1006.8,6,5,0,0
6,46,37,5586.12,949.09,6,5,0,0
6,46,37,5608.9,1017.12,5,5,0,0
6,46,37,5741.58,866.29,5,5,0,0
6,46,38,5505.65,973.69,6,5,0,0
6,46,38,5684.24,866.29,5,5,0,0
6,46,38,5741.58,823.21,5,5,0,0
6,46,39,5721.64,818.96,5,5,0,0
6,46,40,5546.13,866.11,6,5,0,0
