Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a10_o107_m5_an57_ar12,DBSA,163.4975,0.891485694353845,0.16620173218585294,0.4328880501051066,0.2328504499833753,85.32493945035328,0.044941500676707505,0.6141839770053955
a10_o107_m5_an57_ar12,PSA,162.78,0.3087790069097146,0.8676172069387814,0.2911303138495177,0.23724000368079903,14.67506054964672,0.08798656416321395,0.5217979533182946
a10_o114_m6_an57_ar11,DBSA,290.8775,0.9269836091722526,0.16444153091953478,0.45859249517187217,0.07111276009621796,85.61438796464594,0.06683745395295326,0.849338177875676
a10_o114_m6_an57_ar11,PSA,310.7075,0.3233722901356517,0.88586229678805,0.4385810888247949,0.17666367071183192,14.385612035354052,0.1483487766666903,0.8185277309379574
a10_o128_m6_an51_ar13,DBSA,228.84250000000003,0.8995883422223928,0.22648206803221244,0.00719938888939854,0.17679430731653992,88.4432481020351,0.05992555029893494,0.8946283630032017
a10_o128_m6_an51_ar13,PSA,244.00250102399735,0.18669737607058223,0.7948602284515943,0.0067624937334149,0.1712697688710216,11.5567518979649,0.15873353833380857,0.9131328030418926
a10_o144_m6_an53_ar12,DBSA,153.95749999999998,0.7681573191325277,0.2348659874438736,0.5027671520170613,0.20836184654544027,63.56767395274412,0.06352154702566462,0.5774451770137823
a10_o144_m6_an53_ar12,PSA,167.98,0.6566975148589892,0.3086998180241125,0.49532921301181887,0.15366678468685305,36.43232604725588,0.10908454853039766,0.6290717972934725
a15_o170_m9_an80_ar18,DBSA,444.78249999999997,0.8510855791319715,0.10720330226290972,0.09643053390688472,0.18580748863889224,81.38402842586427,0.0337764247519754,0.7820048260024869
a15_o170_m9_an80_ar18,PSA,399.75,0.39806978613383065,0.25466492480033065,0.13510245605738455,0.1757126383391689,18.615971574135735,0.05697909370767536,0.8905489735901748
a20_o236_m12_an106_ar24,DBSA,648.65,0.824250956540743,0.07393808527015414,0.11077034424131596,0.1736418789260314,71.76933073353234,0.049199796868134735,0.8159700961018446
a20_o236_m12_an106_ar24,PSA,601.4100000000001,0.6814171028505651,0.10067162744408882,0.19980046388028208,0.09964083211262646,28.230669266467668,0.06456300112814703,0.9414686054531647
a25_o306_m13_an127_ar31,DBSA,756.7850000000001,0.7700117711820323,0.07825685873623292,0.06632765355810012,0.2632712194331533,74.4827123852643,0.03619464412901916,0.7926300730177129
a25_o306_m13_an127_ar31,PSA,836.4625,0.536698424404421,0.0847729958198306,0.1748491938983717,0.10406133930616672,25.5172876147357,0.0445114711381441,0.9052166090018673
a30_o355_m18_an148_ar42,DBSA,866.365,0.82884125794779,0.09197213857877344,0.065845192649652,0.24855688117360714,80.17999403064665,0.03365504879089842,0.7751493881924117
a30_o355_m18_an148_ar42,PSA,878.875,0.47518173514485096,0.1283730586900269,0.119186606755356,0.11760037579516751,19.820005969353346,0.04727601250458004,0.9310323199957994
a3_o80_m10_an10_ar9_reduced,DBSA,241.31,0.8904367232471964,0.20773076754889314,0.5551597263361506,0.1099833615497556,87.25413587467918,0.05450070424484934,0.6344572557530187
a3_o80_m10_an10_ar9_reduced,PSA,256.3975,0.32532416927510105,0.5950866409054265,0.5002529946163703,0.2303060011844571,12.74586412532083,0.1267489486491356,0.5722676603027044
a40_o476_m22_an215_ar51,DBSA,1194.8025000000002,0.5716558254073245,0.11210674154347014,0.026082372778383222,0.3094816917283115,67.96402220519562,0.01523035026034692,0.5973130983547318
a40_o476_m22_an215_ar51,PSA,1969.6325000000002,0.5511157291687585,0.08436334719529535,0.01371529149182886,0.1838336900194431,32.035977794804374,0.0224423595486298,0.9070566422683861
a50_o578_m28_an276_ar66,DBSA,1405.955,0.7856296067581366,0.06619860731148826,0.09507160234808906,0.20812579686244365,74.18585204651339,0.02648462454148632,0.7550455116851015
a50_o578_m28_an276_ar66,PSA,1961.3525000000002,0.4393365324459594,0.10271672736528825,0.09811646674807295,0.17920104331078301,25.814147953486604,0.03526917963495272,0.858347502392147
a5_o96_m10_an10_ar10_reduced,DBSA,173.5,0.838138327721661,0.2897472451184125,0.3680265416410128,0.13116460072518935,76.38217019122801,0.08040766823773307,0.5778755767686068
a5_o96_m10_an10_ar10_reduced,PSA,193.9125,0.5068179243304382,0.5126262160728878,0.3559596582530483,0.23713831449631512,23.617829808771994,0.0987244244033834,0.5875661645392242
