Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
3,80,38,4522.5,1151.38,0.0,2,9,2
3,80,38,4526.39,1151.38,0.0,2,8,2
3,80,38,5051.6,793.7,0.0,2,8,2
3,80,38,5340.03,594.42,0.0,2,8,2
3,80,38,5455.8,1155.24,0.0,2,7,2
3,80,38,5644.26,882.9,0.0,2,7,2
3,80,38,6235.87,787.56,0.0,2,7,2
3,80,38,6330.46,757.83,0.0,2,7,2
3,80,39,4398.79,1038.82,0.0,2,8,2
3,80,39,4513.21,875.41,0.0,2,8,2
3,80,39,4558.14,875.41,0.0,2,7,2
3,80,39,5006.44,787.56,0.0,2,9,2
3,80,39,5051.6,763.97,0.0,2,8,2
3,80,39,5248.86,594.42,0.0,2,8,2
3,80,39,5282.69,459.61,0.0,2,8,2
3,80,39,5415.11,459.61,0.0,2,7,2
3,80,39,5797.37,392.66,0.0,2,8,2
3,80,40,4357.87,834.56,0.0,2,8,2
3,80,40,4419.98,894.02,0.0,2,7,2
3,80,40,4502.68,445.76,0.0,2,8,2
3,80,40,4905.99,505.22,0.0,2,7,2
3,80,40,5133.1,340.68,0.0,2,7,3
3,80,40,5137.86,422.39,0.0,2,9,2
3,80,40,5188.22,422.39,0.0,2,8,2
3,80,40,5396.07,418.76,0.0,2,7,2
3,80,40,5703.12,392.66,0.0,2,8,2
3,80,41,4323.13,894.02,0.0,2,8,2
3,80,41,4419.98,730.61,0.0,2,7,2
3,80,41,4439.51,445.76,0.0,2,8,2
3,80,41,4502.68,416.02,0.0,2,8,2
3,80,41,4707.64,362.93,0.0,2,8,2
3,80,41,4848.38,567.19,0.0,2,7,2
3,80,41,4882.45,505.22,0.0,2,7,2
3,80,41,5130.38,340.68,0.0,2,7,3
3,80,41,5130.38,459.61,0.0,2,7,2
3,80,41,5133.1,251.49,0.0,2,7,3
3,80,42,4300.53,947.12,0.0,2,8,2
3,80,42,4404.59,445.76,0.0,2,8,2
3,80,42,4419.98,700.87,0.0,2,7,2
3,80,42,4439.51,416.02,0.0,2,8,2
3,80,42,4552.59,333.19,0.0,2,8,2
3,80,42,4657.36,270.1,0.0,2,8,2
3,80,42,4844.3,422.39,0.0,2,7,2
3,80,42,4988.55,414.9,0.0,2,7,2
3,80,42,5015.96,251.49,0.0,2,7,2
3,80,43,4215.01,947.12,0.0,2,8,2
3,80,43,4250.4,905.14,0.0,2,8,2
3,80,43,4372.5,686.12,0.0,2,8,2
3,80,43,4374.36,627.78,0.0,2,8,2
3,80,43,4404.59,416.02,0.0,2,8,2
3,80,43,4419.98,537.46,0.0,2,7,3
3,80,43,4456.05,412.39,0.0,2,8,2
3,80,43,4461.42,333.19,0.0,2,8,2
3,80,43,4585.87,270.1,0.0,2,8,2
3,80,43,4756.59,537.46,0.0,2,7,2
3,80,43,4924.83,414.9,0.0,2,7,2
3,80,43,4926.25,392.66,0.0,2,7,2
3,80,43,4992.43,251.49,0.0,2,7,2
3,80,43,5109.56,210.63,0.0,2,7,3
3,80,44,4109.33,843.17,0.0,2,8,2
3,80,44,4261.78,686.12,0.0,2,8,2
3,80,44,4294.04,589.44,0.0,2,8,2
3,80,44,4352.71,333.19,0.0,2,8,2
3,80,44,4549.28,270.1,0.0,2,8,2
3,80,44,4732.55,642.53,0.0,2,7,2
3,80,44,4756.59,414.9,0.0,2,7,2
3,80,44,4896.38,392.66,0.0,2,7,2
