Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
8,90,32,8797.21,2326.35,74.15,6,10,5
8,90,34,8739.94,2316.34,74.15,6,10,5
8,90,34,8831.23,2403.56,0.0,6,10,6
8,90,35,8676.76,2442.48,74.15,6,10,5
8,90,37,8648.2,2417.09,0.0,6,11,6
8,90,39,7836.9,1074.46,0.0,6,10,6
8,90,40,7535.03,1507.21,0.0,6,11,6
8,90,40,7836.9,1046.39,74.15,6,10,5
8,90,41,7235.77,1375.05,74.15,6,10,5
8,90,41,7431.65,1589.55,0.0,6,11,6
8,90,41,7535.03,1452.75,0.0,6,11,6
8,90,41,7736.34,1340.24,0.0,6,11,6
8,90,42,7062.31,1390.1,74.15,6,10,5
8,90,42,7081.19,1337.92,74.15,5,10,5
8,90,42,7157.22,1502.85,0.0,6,10,6
8,90,42,7160.99,1337.92,0.0,5,10,6
8,90,42,7342.77,1149.9,74.15,6,12,5
8,90,42,7773.29,1046.39,74.15,6,10,5
8,90,42,7845.85,1046.39,0.0,6,10,6
8,90,43,6765.73,1578.97,0.0,6,9,6
8,90,43,6822.61,1578.97,0.0,6,8,6
8,90,43,6822.61,1578.97,74.15,6,8,5
8,90,43,7019.93,1502.85,0.0,6,10,6
8,90,43,7081.19,1319.59,0.0,5,10,6
8,90,43,7081.19,1319.59,74.15,5,10,5
8,90,43,7160.99,1035.22,0.0,5,10,6
8,90,43,7677.23,1285.66,74.15,5,11,5
8,90,43,7773.29,945.39,74.15,6,10,5
8,90,44,6599.95,1704.02,0.0,6,9,6
8,90,44,6599.95,1704.02,74.15,6,9,5
8,90,44,6734.39,1578.97,0.0,6,9,6
8,90,44,7024.33,1267.69,0.0,5,11,6
8,90,44,7254.54,1149.9,74.15,6,11,5
8,90,44,7355.36,975.11,0.0,6,10,6
8,90,44,7452.59,1300.3,74.15,5,10,5
8,90,44,7681.02,1133.3,74.15,6,10,5
8,90,44,7729.82,945.39,74.15,6,10,5
8,90,44,8013.25,1174.1,0.0,4,10,6
8,90,45,6330.98,1698.9,0.0,6,9,6
8,90,45,6525.87,1624.36,0.0,6,9,6
8,90,45,6734.15,1690.84,74.15,6,9,5
8,90,45,6952.68,1572.1,74.15,6,9,5
8,90,45,6981.95,1237.28,0.0,5,11,6
8,90,45,7072.61,1035.22,0.0,5,10,6
8,90,45,7125.84,1030.4,74.15,6,10,5
8,90,45,7413.81,1300.3,74.15,5,10,5
8,90,45,7726.69,945.39,0.0,6,10,6
8,90,45,7726.69,945.39,74.15,6,10,5
8,90,46,6330.98,1666.45,0.0,6,9,6
8,90,46,6440.95,1637.58,0.0,6,10,6
8,90,46,6562.09,1704.02,74.15,6,9,5
8,90,46,6622.07,1665.47,74.15,6,11,5
8,90,46,6776.89,1597.6,74.15,6,9,5
8,90,46,6793.8,1117.94,74.15,5,11,5
8,90,46,6814.22,1362.46,74.15,6,10,5
8,90,46,6842.43,1350.75,74.15,5,10,5
8,90,46,6870.0,1237.28,0.0,5,10,6
8,90,46,6888.64,1537.32,0.0,6,9,6
8,90,46,6888.64,1537.32,74.15,6,9,5
8,90,46,6899.03,1148.35,74.15,5,10,5
8,90,46,6934.0,1035.22,0.0,5,10,6
8,90,46,6934.0,1035.22,74.15,5,10,5
8,90,46,6952.68,1515.61,74.15,6,9,5
8,90,46,7088.64,831.4,74.15,6,9,5
8,90,46,7224.59,925.05,0.0,6,11,6
8,90,46,7245.69,1296.98,74.15,5,9,5
8,90,46,7245.69,1331.76,0.0,5,9,6
8,90,46,7250.61,918.62,0.0,6,10,6
8,90,46,7803.93,1501.0,0.0,4,12,6
8,90,46,7891.94,1501.0,74.15,4,12,5
8,90,47,6330.98,1637.58,0.0,6,9,6
8,90,47,6417.03,1574.35,0.0,6,9,6
8,90,47,6448.86,1509.45,0.0,6,9,6
8,90,47,6716.51,1565.62,74.15,6,10,5
8,90,47,6734.39,1611.42,74.15,6,9,5
8,90,47,6806.79,1350.75,74.15,6,10,5
8,90,47,6806.79,1362.46,0.0,6,10,6
8,90,47,6814.22,1350.75,74.15,5,10,5
8,90,47,6842.43,1350.75,0.0,5,10,6
8,90,47,6873.59,1148.35,74.15,5,10,5
8,90,47,6934.0,1011.18,74.15,5,10,5
8,90,47,6952.68,1512.24,74.15,6,9,5
8,90,47,6960.89,901.02,0.0,6,10,6
8,90,47,7003.27,921.42,0.0,5,10,6
8,90,47,7005.22,861.79,0.0,6,10,6
8,90,47,7069.34,970.78,74.15,6,10,5
8,90,47,7245.69,1318.46,0.0,5,9,6
8,90,47,7304.39,1001.03,74.15,5,10,5
