Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
38,442,130,25193.74,9472.06,986.39,22,41,23
38,442,131,25171.91,9406.7,986.39,22,41,23
38,442,133,25376.09,9637.89,948.31,22,41,24
38,442,142,24668.28,8736.46,968.96,22,41,23
38,442,143,24597.59,8776.96,968.96,22,41,23
38,442,144,24582.93,8776.96,968.96,22,41,23
38,442,145,24532.71,8776.96,968.96,22,41,23
38,442,148,24564.65,8699.86,968.96,22,41,23
38,442,149,24564.65,8620.97,968.96,22,41,23
38,442,150,24472.75,8620.97,1049.8,22,41,23
38,442,150,24913.42,8747.33,968.79,22,41,24
38,442,151,23809.21,9602.8,849.32,22,42,24
38,442,151,23820.83,9602.8,849.32,22,41,24
38,442,151,23828.65,9494.81,849.32,22,41,24
38,442,151,24109.0,8515.64,791.48,22,40,23
38,442,152,23720.55,9494.81,849.32,22,41,24
38,442,152,24036.4,8801.44,871.44,22,40,23
38,442,152,24109.0,8480.66,791.48,22,40,23
38,442,153,24037.35,8480.66,791.48,22,40,23
38,442,154,23704.58,9725.42,849.32,22,42,24
38,442,154,24037.35,8461.0,791.48,22,40,23
38,442,155,23605.06,9725.42,849.32,22,42,24
38,442,155,23715.81,9739.98,849.32,22,41,24
38,442,155,24037.35,8421.27,791.48,22,40,23
38,442,156,23715.81,9658.4,849.32,22,41,24
38,442,156,24050.31,8409.02,791.48,22,40,23
38,442,156,24102.12,8407.13,791.48,22,40,23
38,442,157,24021.69,8407.13,791.48,22,40,23
38,442,158,23937.1,8463.04,791.48,22,40,23
38,442,158,24821.87,9158.93,969.3,21,40,24
38,442,159,23937.1,8447.52,791.48,22,40,23
38,442,159,24821.87,9104.1,969.3,21,40,24
38,442,159,24964.91,9048.8,969.3,21,40,25
38,442,160,23372.76,8666.64,1008.92,21,43,23
38,442,160,23883.02,8450.79,791.48,22,40,23
38,442,160,24837.61,9047.56,969.3,21,40,25
38,442,160,24964.91,9000.37,969.3,21,40,25
38,442,161,23231.71,8528.53,1008.92,21,43,23
38,442,161,24818.91,9241.73,969.3,21,40,25
38,442,161,24856.58,9000.37,969.3,21,40,25
38,442,162,23168.04,8381.6,1008.92,21,43,23
38,442,162,24798.42,9235.89,969.3,21,40,25
38,442,164,23624.06,9103.98,754.86,21,39,26
38,442,164,23675.22,9053.86,754.86,21,39,26
38,442,164,23796.93,9014.16,754.86,21,40,26
38,442,165,23670.29,9058.37,754.86,21,39,26
38,442,165,23675.22,9014.16,754.86,21,39,26
38,442,165,24110.03,8405.36,791.48,22,40,23
38,442,165,24191.16,8842.59,754.86,21,39,26
38,442,166,23670.29,9053.86,754.86,21,39,26
38,442,166,23702.13,8938.72,754.86,21,39,26
38,442,166,23991.53,8842.59,754.86,21,39,26
38,442,166,24048.12,8793.93,754.86,21,39,26
38,442,166,24381.78,8611.12,784.33,22,41,24
38,442,167,23702.13,8872.45,754.86,21,39,26
38,442,167,23976.38,8829.78,754.86,21,39,26
38,442,167,24009.82,8793.93,754.86,21,39,26
38,442,167,24344.58,8611.12,784.33,22,41,24
38,442,167,24353.75,8639.05,767.21,22,41,25
38,442,168,23737.9,8789.26,754.86,21,39,26
38,442,177,24304.42,9035.92,749.72,21,39,27
38,442,178,24290.88,8979.49,749.72,21,39,27
38,442,178,24596.67,9157.33,719.93,21,40,28
38,442,179,24488.35,9157.57,719.93,21,40,28
38,442,179,24596.67,9095.59,719.93,21,40,28
38,442,183,24416.31,9580.63,963.64,21,43,25
38,442,184,24351.85,9605.81,963.64,21,43,25
38,442,184,24416.31,9550.39,963.64,21,43,25
38,442,185,24238.81,9642.81,963.64,21,43,25
38,442,187,24346.82,9622.75,977.64,21,43,25
