Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
3,80,41,4813.16,667.51,0.0,2,7,2
3,80,41,4971.36,586.93,0.0,2,7,2
3,80,42,4727.45,667.51,0.0,2,7,2
3,80,42,4938.62,586.93,0.0,2,7,2
3,80,42,4944.21,557.19,0.0,2,7,2
3,80,42,5008.95,504.1,0.0,2,9,2
3,80,42,5086.05,504.1,0.0,2,8,2
3,80,43,4169.19,586.93,0.0,2,8,2
3,80,43,4171.19,546.07,0.0,2,8,2
3,80,43,4220.12,322.07,0.0,2,8,2
3,80,43,4637.21,626.66,0.0,2,7,2
3,80,44,4012.7,546.07,0.0,2,8,2
3,80,44,4148.63,322.07,0.0,2,8,2
3,80,45,3947.78,546.07,0.0,2,8,2
3,80,45,4146.73,382.66,0.0,2,8,2
3,80,46,4036.22,382.66,0.0,2,8,2
3,80,47,4115.28,322.07,0.0,2,8,2
3,80,49,4097.14,322.07,0.0,2,8,2
3,80,57,5241.59,292.34,0.0,2,9,3
3,80,63,5797.74,541.32,0.0,2,7,3
3,80,64,6330.4,277.59,0.0,2,9,3
3,80,65,7184.54,273.73,0.0,2,9,3
3,80,66,7284.7,192.02,0.0,2,9,3
3,80,69,7291.15,273.73,0.0,2,8,3
3,80,70,7246.67,273.73,0.0,2,8,3
3,80,71,7233.21,273.73,0.0,2,8,3
