Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
9,84,59,7737.53,1295.87,126.66,6,10,14
9,84,60,7682.38,1295.87,126.66,6,10,14
9,84,61,7737.53,1288.45,126.66,6,10,14
9,84,63,7653.59,1322.08,126.66,6,10,15
9,84,63,7744.12,1270.87,48.83,5,10,13
9,84,63,7764.17,1681.05,204.49,6,10,10
9,84,63,7822.91,1227.07,48.83,5,10,13
9,84,63,8292.3,1496.97,126.66,6,9,13
9,84,63,8300.87,1305.87,102.25,5,9,13
9,84,64,7717.54,1586.04,204.49,6,11,10
9,84,64,7718.81,1586.04,204.49,6,10,10
9,84,64,7729.59,1288.45,126.66,6,10,14
9,84,64,7730.76,1268.78,126.66,6,10,14
9,84,64,7813.43,1249.19,126.66,6,10,14
9,84,64,8232.8,1305.87,102.25,5,9,13
9,84,64,8362.15,1305.86,102.25,5,9,13
9,84,65,7594.94,1219.79,126.66,6,9,14
9,84,65,7632.59,1270.87,48.83,5,10,13
9,84,65,7820.81,1227.07,48.83,5,10,13
9,84,65,7884.89,1191.79,126.66,6,10,13
9,84,65,8205.28,1438.59,126.66,6,9,13
9,84,65,8252.85,1327.05,180.08,5,9,12
9,84,65,8307.57,1305.86,102.25,5,9,13
9,84,66,7399.39,1219.79,126.66,6,9,15
9,84,66,7491.4,1198.56,126.66,6,9,14
9,84,66,7629.83,1325.07,48.83,5,10,13
9,84,66,7633.04,1583.31,204.49,6,10,10
9,84,66,7645.13,1198.56,48.83,6,10,13
9,84,66,7735.61,987.74,48.83,5,10,13
9,84,66,8245.01,1327.05,180.08,5,9,12
9,84,66,8401.4,1276.81,126.66,6,9,13
9,84,67,7615.06,1229.08,48.83,6,10,13
9,84,67,7617.8,1583.31,204.49,6,10,10
9,84,67,7627.89,1325.08,48.83,5,10,13
9,84,68,7468.13,1546.07,48.83,6,10,12
9,84,68,7559.19,1577.89,126.66,6,10,11
9,84,68,7559.19,1577.89,204.49,6,10,10
9,84,68,7625.6,1568.65,204.49,6,10,10
9,84,68,7735.61,967.81,48.83,5,10,13
9,84,69,7370.36,1546.07,48.83,6,10,12
9,84,69,7647.95,1353.08,48.83,6,9,13
9,84,69,7742.36,1306.63,48.83,6,9,13
