Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Machines,Workers,Transport Attachments,Attachments
17,170,147,11220.69,3276.67,12,15,199.17,12.0
17,170,147,11334.19,3276.67,12,14,44.55,15.0
17,170,147,11334.19,3276.67,12,14,259.91,11.0
17,170,147,11334.19,3276.67,12,14,89.11,14.0
17,170,147,11334.19,3276.67,12,14,138.76,13.0
17,170,147,11334.19,3276.67,12,14,199.17,12.0
17,170,148,10974.76,3276.67,12,18,44.55,15.0
17,170,148,10974.76,3276.67,12,18,259.91,11.0
17,170,148,10974.76,3276.67,12,18,89.11,14.0
17,170,148,10974.76,3276.67,12,18,138.76,13.0
17,170,148,10974.76,3276.67,12,18,199.17,12.0
17,170,148,11219.68,3276.67,12,15,44.55,15.0
17,170,148,11219.68,3276.67,12,15,259.91,11.0
17,170,148,11219.68,3276.67,12,15,89.11,14.0
17,170,148,11219.68,3276.67,12,15,138.76,13.0
17,170,148,11219.68,3276.67,12,15,199.17,12.0
17,170,148,11221.27,3276.67,12,14,44.55,15.0
17,170,148,11221.27,3276.67,12,14,259.91,11.0
17,170,148,11221.27,3276.67,12,14,89.11,14.0
17,170,148,11221.27,3276.67,12,14,138.76,13.0
17,170,148,11221.27,3276.67,12,14,199.17,12.0
17,170,148,11442.73,3276.67,12,13,44.55,15.0
17,170,148,11442.73,3276.67,12,13,259.91,11.0
17,170,148,11442.73,3276.67,12,13,89.11,14.0
17,170,148,11442.73,3276.67,12,13,138.76,13.0
17,170,148,11442.73,3276.67,12,13,199.17,12.0
17,170,149,10916.89,3276.67,12,17,44.55,15.0
17,170,149,10916.89,3276.67,12,17,259.91,11.0
17,170,149,10916.89,3276.67,12,17,89.11,14.0
17,170,149,10916.89,3276.67,12,17,138.76,13.0
17,170,149,10916.89,3276.67,12,17,199.17,12.0
17,170,149,11123.65,3276.67,12,15,44.55,15.0
17,170,149,11123.65,3276.67,12,15,259.91,11.0
17,170,149,11123.65,3276.67,12,15,89.11,14.0
17,170,149,11123.65,3276.67,12,15,138.76,13.0
17,170,149,11123.65,3276.67,12,15,199.17,12.0
17,170,150,10781.46,3276.67,12,17,44.55,15.0
17,170,150,10781.46,3276.67,12,17,259.91,11.0
17,170,150,10781.46,3276.67,12,17,89.11,14.0
17,170,150,10781.46,3276.67,12,17,138.76,13.0
17,170,150,10781.46,3276.67,12,17,199.17,12.0
17,170,150,11077.84,3276.67,12,15,44.55,15.0
17,170,150,11077.84,3276.67,12,15,259.91,11.0
17,170,150,11077.84,3276.67,12,15,89.11,14.0
17,170,150,11077.84,3276.67,12,15,138.76,13.0
17,170,150,11077.84,3276.67,12,15,199.17,12.0
17,170,150,11185.49,3276.67,12,14,44.55,15.0
17,170,150,11185.49,3276.67,12,14,259.91,11.0
17,170,150,11185.49,3276.67,12,14,89.11,14.0
17,170,150,11185.49,3276.67,12,14,138.76,13.0
17,170,150,11185.49,3276.67,12,14,199.17,12.0
