Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,280.63,0.40960451977401124,0.9648504362123638,0.48144237986365285,0.1534256951184936,12.435233160621761,0.08218947302197928,0.3005268977552268
a3_o80_m10_an10_ar9_reduced,DBSA,264.09,0.8079096045197741,0.19126615576962952,0.45908835777222173,0.2140982520399077,38.860103626943,0.02541062839127089,0.5133147162758116
a3_o80_m10_an10_ar9_reduced,TPSA,297.44,0.7598870056497176,0.18339064557551313,0.4462120121934165,0.10429056549762987,48.704663212435236,0.04665227476524951,0.6910490016953895
a5_o96_m10_an10_ar10_reduced,PSA,239.91,0.38480392156862747,0.46766808503001456,0.13765145785701902,0.33812126955867516,15.88235294117647,0.09448811616702793,0.533206526767035
a5_o96_m10_an10_ar10_reduced,DBSA,187.52,0.6887254901960782,0.5174491785288892,0.1865408299130987,0.18416824686662736,34.11764705882353,0.04759793380214297,0.37406705203261115
a5_o96_m10_an10_ar10_reduced,TPSA,230.04,0.7745098039215685,0.2215502153163648,0.19849513908909183,0.12509927606159818,50.0,0.09962462603774827,0.6422193873340037
a10_o107_m5_an57_ar12,PSA,185.45,0.4211711711711713,1.6389760469394004,0.16303962299491304,0.2727507585771857,6.637168141592921,0.09747757481368868,0.395523541163087
a10_o107_m5_an57_ar12,DBSA,164.46,0.75,0.19576019344406428,0.37976106306982405,0.2500725767076906,27.43362831858407,0.027553323346770908,0.5281226679454204
a10_o107_m5_an57_ar12,TPSA,183.28,0.9391891891891894,0.1655395927046549,0.4425024238751262,0.06438059537247336,65.929203539823,0.036091497733434244,0.7142857142857143
a10_o114_m6_an57_ar11,PSA,428.27,0.43075801749271136,0.19985774754523633,0.2521876775226109,0.1927373760245412,11.469933184855234,0.09387038461568345,0.8852874083380531
a10_o114_m6_an57_ar11,DBSA,345.76,0.8407434402332361,0.1290715955146441,0.38671922150499854,0.0802015336329014,44.32071269487751,0.0586796319306166,0.7905974121927539
a10_o114_m6_an57_ar11,TPSA,397.5,0.8032069970845481,0.13079824429297293,0.36821416532763157,0.08401221605343243,44.20935412026726,0.06394328684947091,0.977967560896128
a10_o128_m6_an51_ar13,PSA,220.63,0.22837837837837838,0.9274514700426965,0.0047924450239183345,0.17487040026384995,5.797101449275362,0.13725279198211857,0.7595662242868516
a10_o128_m6_an51_ar13,DBSA,271.01,0.7966216216216216,0.23079921231296746,0.00419204922673841,0.28726990586207196,33.81642512077295,0.03364857934454528,0.8102225495371431
a10_o128_m6_an51_ar13,TPSA,293.72,0.9033783783783784,0.14995520531761392,0.004524411185891582,0.1788295061576152,60.38647342995169,0.04729871411670307,0.9704102516410247
a10_o144_m6_an53_ar12,PSA,229.28,0.7088122605363983,0.18707895241232067,0.42803931797520267,0.20134788165173503,32.075471698113205,0.055495413765730715,0.5784939161734027
a10_o144_m6_an53_ar12,DBSA,183.59,0.46743295019157094,0.21104099930297848,0.460042558235597,0.22358180464313163,13.679245283018867,0.04639068612661448,0.5551512115153614
a10_o144_m6_an53_ar12,TPSA,200.45,0.7643678160919537,0.20699179762472605,0.6425843232853365,0.05628099399397622,54.24528301886793,0.04637720374324843,0.6092501172510641
a15_o170_m9_an80_ar18,PSA,533.31,0.3013888888888889,0.4838327865573153,0.006979601142216635,0.2342910526091149,4.3022035676810075,0.04301183418135271,0.793923255725049
a15_o170_m9_an80_ar18,DBSA,433.61,0.8236111111111111,0.11038015367597247,0.03213189650264709,0.21986391355800292,48.373557187827906,0.02678551801850795,0.6756076457449728
a15_o170_m9_an80_ar18,TPSA,499.35,0.8958333333333334,0.09447769100375115,0.026899875984364885,0.10661864974194736,47.32423924449108,0.03065728656514553,0.9235361343880365
a20_o236_m12_an106_ar24,PSA,678.88,0.6741154562383612,0.15984070782274418,0.025892068753384293,0.15918209644888823,12.680115273775217,0.05092222143192286,0.6997856467411657
a20_o236_m12_an106_ar24,DBSA,767.68,0.8552141527001862,0.08209507012709676,0.019309157691447254,0.2025625186202389,40.55166735282009,0.03674222813202889,0.6834004243355866
