Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,255.86,0.3812785388127854,0.30748687995672547,0.42281801881044156,0.28229336152764195,11.981566820276496,0.13687020752537338,0.6820769942031625
a3_o80_m10_an10_ar9_reduced,DBSA,178.15,0.9041095890410958,0.16750988635173264,0.6332031389544002,0.08270951293320293,88.0184331797235,0.027483246739066658,0.5779345816361544
a5_o96_m10_an10_ar10_reduced,PSA,208.26,0.32098765432098764,0.7874076308434054,0.22599541087063665,0.25755130746549093,27.559055118110237,0.20738123927409755,0.5439820773154106
a5_o96_m10_an10_ar10_reduced,DBSA,138.6,0.7901234567901235,0.21384634240489253,0.2515658390183888,0.12443356349090702,72.44094488188976,0.07885307552366326,0.603753519917042
a10_o107_m5_an57_ar12,PSA,157.46,0.43269230769230754,0.40008269260042645,0.149273405073859,0.23862027511395234,14.859437751004014,0.08836984637364884,0.616663249983197
a10_o107_m5_an57_ar12,DBSA,124.41,0.8942307692307695,0.13657736868234688,0.5024883968255135,0.10260664906585433,85.14056224899599,0.03640723642057137,0.6243058419060894
a10_o114_m6_an57_ar11,PSA,295.42,0.5251288659793815,0.21317879245493004,0.33826942494328277,0.1324581575521496,29.646017699115045,0.09408417324910394,0.9660924180245504
a10_o114_m6_an57_ar11,DBSA,217.8,0.8382731958762887,0.14127655390424756,0.37832440169800063,0.15092111712502151,70.35398230088495,0.05969293324576166,0.8177456713619121
a10_o128_m6_an51_ar13,PSA,214.39,0.721045197740113,0.24408197719683578,0.00534995540701398,0.2898401041739478,29.953917050691242,0.06675984583709818,0.987970901642005
a10_o128_m6_an51_ar13,DBSA,177.1,0.8884180790960452,0.2405378233758575,0.006561468354894901,0.21547711420268506,70.04608294930875,0.0425063872827933,0.7682248392572572
a10_o144_m6_an53_ar12,PSA,160.61,0.6397849462365591,0.6345546165499483,0.613143486516478,0.13823157912698153,35.714285714285715,0.10011941114607474,0.50091668427867
a10_o144_m6_an53_ar12,DBSA,118.01,0.8279569892473118,0.18836689171519355,0.3815193650472795,0.17663403277177175,64.28571428571429,0.10148264989492346,0.6724754565113518
a15_o170_m9_an80_ar18,PSA,369.76,0.40086206896551724,0.39123892877886046,0.005071200215466158,0.19765510805208286,18.046709129511676,0.10636737312628312,0.8881643198197258
a15_o170_m9_an80_ar18,DBSA,324.14,0.8793103448275862,0.10386397854768237,0.03024493828293875,0.3032767137864271,81.95329087048833,0.04234960290847299,0.8071115061800292
a20_o236_m12_an106_ar24,PSA,903.25,0.6032467532467533,0.11213432439935514,0.18554374403563914,0.12100425735243636,27.54491017964072,0.059156519880543455,0.9464285714285714
a20_o236_m12_an106_ar24,DBSA,457.37,0.8873376623376623,0.07408195442615062,0.1174738705303651,0.1309856182920838,72.45508982035929,0.042640775041192604,0.8849261904158402
a25_o306_m13_an127_ar31,PSA,844.01,0.5732484076433121,0.07356181523126584,0.046262640443417484,0.13269744501985467,41.84100418410041,0.04010166395555202,0.9761904761904762
a25_o306_m13_an127_ar31,DBSA,492.16,0.6604299363057324,0.10637338764111491,0.09981580128116264,0.20457855528193308,58.15899581589959,0.03808820627472707,0.6422434407504534
a30_o355_m18_an148_ar42,PSA,1069.29,0.5329391891891891,0.09616344856801122,0.06527160023627476,0.18682756386769334,36.69833729216152,0.040333032728175906,0.8603557664771635
a30_o355_m18_an148_ar42,DBSA,652.57,0.6911599099099099,0.08177691626211343,0.07786919062353213,0.2001698959715633,63.30166270783848,0.036219122305368945,0.7633938822514656
a40_o476_m22_an215_ar51,PSA,1694.89,0.7199074074074074,0.08994102600730107,0.001157906180275571,0.14062665046782277,41.16541353383459,0.022759506270682527,0.8856091841719073
a40_o476_m22_an215_ar51,DBSA,895.09,0.2962962962962963,0.10670985576802633,0.026138659884368903,0.3393000103367396,58.83458646616542,0.014211476765543895,0.7984763604691788
a50_o578_m28_an276_ar66,PSA,1561.87,0.6266556291390728,0.19402748484583834,0.08649988020799357,0.10387656371606525,28.591160220994478,0.04264982936540305,0.8869629725157528
a50_o578_m28_an276_ar66,DBSA,1051.12,0.7632450331125827,0.10370078357234488,0.030598742949134065,0.2830743413270252,71.40883977900553,0.03493411051230988,0.7865134398154761
